dataset,model,fixed_position,seed,fold,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,gate0,gate1,gate2,gate3,gate4,gate_argmax,gate_entropy_bits,concepts_linear_mi_lb_bits,concepts_linear_control_bits,concepts_linear_entropy_bits,concepts_mlp_mi_lb_bits,concepts_mlp_control_bits,concepts_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits,h_raw_linear_mi_lb_bits,h_raw_linear_control_bits,h_raw_linear_entropy_bits,h_raw_mlp_mi_lb_bits,h_raw_mlp_control_bits,h_raw_mlp_entropy_bits
iemocap,fixed_position_4,4,51,1,29,204.9,0.5550839253979517,0.49638724599620254,0.4823321554770318,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.002988631498979988,-2.27304646440718e-05,0.9836697149306288,0.016398176603114822,-0.001938510927792625,0.9836697149306288,-0.24210060469731176,-0.08511473081705168,0.9836697149306288,0.6713415408904062,-0.056574861910632324,0.9836697149306288,0.6706178557646572,-0.08420137236107572,0.9836697149306288,0.524241639170955,-0.0535928519993647,0.9836697149306288
iemocap,fixed_position_4,4,51,2,24,189.7,0.5406835340996973,0.5283733098852416,0.5309187279151943,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.002130069707467541,-0.004755892533412798,0.9910444329385492,0.0021893168377836725,-0.006489634880963324,0.9910444329385492,-0.29886450836359957,-0.11623792697969704,0.9910444329385492,0.6503780924608491,-0.0660002680472288,0.9910444329385492,0.3592592552874898,-0.11664132605692756,0.9910444329385492,0.2952226194513734,-0.053354988577739904,0.9910444329385492
iemocap,fixed_position_4,4,51,3,14,145.2,0.5381934947870726,0.525395898440651,0.5386690647482014,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.0016934650115076888,-0.004065863390777302,0.9973008701007469,-0.008540951715128697,-0.010648700649527942,0.9973008701007469,-0.2245743661943873,-0.1160357309473683,0.9973008701007469,0.5769598703205697,-0.04635117749282891,0.9973008701007469,0.32956120048411763,-0.11448118005635943,0.9973008701007469,0.1805438956438672,-0.05304254920318563,0.9973008701007469
iemocap,fixed_position_4,4,51,4,36,208.3,0.5544014977659074,0.498473514289753,0.5152073732718894,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.002926442844776389,-0.0025237477408693865,0.9994846138022001,0.011950934831054694,-0.005484679799214853,0.9994846138022001,-0.27392955538409425,-0.08091304186236903,0.9994846138022001,0.562893377322975,-0.020970473656728772,0.9994846138022001,0.4021145784699568,-0.07725608805795325,0.9994846138022001,0.342391372127529,-0.020901309409376734,0.9994846138022001
iemocap,fixed_position_4,4,51,5,33,207.2,0.557786720076711,0.5359166931614796,0.5242990654205607,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.028649819886639838,-0.0037314813985002138,0.9998765061155545,0.09335262037301961,0.0008044710002390598,0.9998765061155545,-0.3049909215272689,-0.10347157125020778,0.9998765061155545,0.7809222238252598,-0.06482628640027721,0.9998765061155545,0.7165728033983223,-0.1048428286403763,0.9998765061155545,0.6421256049576727,-0.04799504259006204,0.9998765061155545
iemocap,fixed_position_4,4,52,1,23,183.8,0.5363060989977384,0.45962067481020163,0.45229681978798586,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.0016481711154403555,-0.005110052692223976,0.9836697149306288,0.024908390741329445,-0.002376101596507252,0.9836697149306288,-0.26442750853748387,-0.11513467500969843,0.9836697149306288,0.6746607471714581,-0.04822378848973852,0.9836697149306288,0.7257178629101215,-0.11630411249802819,0.9836697149306288,0.627898267872979,-0.06070957353286266,0.9836697149306288
iemocap,fixed_position_4,4,52,2,37,208.2,0.5298511862716684,0.5181819871587088,0.5061837455830389,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.0006459420079929501,-0.008238773936030674,0.9910444329385492,-0.0007439103249875512,-0.009098586194432046,0.9910444329385492,-0.24783248463570262,-0.15231488120979775,0.9910444329385492,0.5338153083597771,-0.05742459886641382,0.9910444329385492,0.3778320491840731,-0.1516210136381425,0.9910444329385492,0.198465111616956,-0.07317506605686874,0.9910444329385492
iemocap,fixed_position_4,4,52,3,25,189.6,0.5221301185187767,0.5230418772534806,0.5305755395683454,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.014620936393128336,-0.004686415395204424,0.9973008701007469,0.011099072183598846,-0.006326825937580383,0.9973008701007469,-0.2790113620574719,-0.15683545701158086,0.9973008701007469,0.6378657195946171,-0.14933828727470155,0.9973008701007469,0.4144250988608712,-0.15507146887338918,0.9973008701007469,0.2374590999331364,-0.10454929471491448,0.9973008701007469
iemocap,fixed_position_4,4,52,4,8,75.1,0.5424289281209526,0.4829368480156574,0.5013824884792627,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.0568885503564619,-0.004231492493633415,0.9994846138022001,0.07323379609228486,-0.004919527751142128,0.9994846138022001,-0.1840095730668273,-0.07413166682365258,0.9994846138022001,0.7854274838435982,-0.05734090601040365,0.9994846138022001,0.4286983027129587,-0.07054909723220437,0.9994846138022001,0.313999332977828,-0.056428348619020796,0.9994846138022001
iemocap,fixed_position_4,4,52,5,36,157.6,0.5559802258632704,0.5346125849332938,0.5205607476635514,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.017183517683400984,-0.010062257535032315,0.9998765061155545,0.09508458294277,-0.009197167014507124,0.9998765061155545,-0.3187598360435223,-0.1325814460947493,0.9998765061155545,0.7670548267180238,-0.07944385558855582,0.9998765061155545,0.7572022779923394,-0.12768491244424818,0.9998765061155545,0.6182299336681911,-0.060936638263923704,0.9998765061155545
