dataset,model,fixed_position,seed,fold,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,gate0,gate1,gate2,gate3,gate4,gate_argmax,gate_entropy_bits,concepts_linear_mi_lb_bits,concepts_linear_control_bits,concepts_linear_entropy_bits,concepts_mlp_mi_lb_bits,concepts_mlp_control_bits,concepts_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits,h_raw_linear_mi_lb_bits,h_raw_linear_control_bits,h_raw_linear_entropy_bits,h_raw_mlp_mi_lb_bits,h_raw_mlp_control_bits,h_raw_mlp_entropy_bits
iemocap,fixed_position_0,0,51,1,36,204.2,0.5533429291415528,0.5140829346309754,0.5026501766784452,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.14311974875679323,-0.0006587344251418603,0.9836697149306288,0.14482900714556735,-0.003346157291290397,0.9836697149306288,0.8790620672013214,-0.12935862395437714,0.9836697149306288,0.7986777975953294,-0.06446778852465007,0.9836697149306288,0.8790620672013214,-0.12935862395437714,0.9836697149306288,0.7986777975953294,-0.06446778852465007,0.9836697149306288
iemocap,fixed_position_0,0,51,2,32,204.0,0.5444892412434454,0.5463761966198035,0.5432862190812721,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.01800193094176572,-0.002325756321099104,0.9910444329385492,0.015591598296969322,-0.024267712384092754,0.9910444329385492,0.4579274843719934,-0.11902525482095683,0.9910444329385492,0.35571943170649145,-0.06460820934004141,0.9910444329385492,0.4579274843719934,-0.11902525482095683,0.9910444329385492,0.35571943170649145,-0.06460820934004141,0.9910444329385492
iemocap,fixed_position_0,0,51,3,37,201.3,0.5531196924640631,0.5461620022811786,0.5494604316546763,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.12571091517154176,-0.005639602034327673,0.9973008701007469,0.06827035929479042,-0.005402688697676128,0.9973008701007469,0.7476334733516253,-0.13541800927557301,0.9973008701007469,0.4824292043591054,-0.13906601469792412,0.9973008701007469,0.7476334733516253,-0.13541800927557301,0.9973008701007469,0.4824292043591054,-0.13906601469792412,0.9973008701007469
iemocap,fixed_position_0,0,51,4,19,154.9,0.5220358973001449,0.4635695344569411,0.46912442396313364,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.024389254673239158,-0.00618116810478575,0.9994846138022001,0.01555307674781159,-0.003325719317967324,0.9994846138022001,0.5251116681199891,-0.08383020396512186,0.9994846138022001,0.43976683025775476,-0.014978902310568754,0.9994846138022001,0.5251116681199891,-0.08383020396512186,0.9994846138022001,0.43976683025775476,-0.014978902310568754,0.9994846138022001
iemocap,fixed_position_0,0,51,5,5,97.5,0.5390992254265414,0.5061953475404007,0.5037383177570094,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.10998373417050034,-0.006640386047382818,0.9998765061155545,0.09208963327479325,-0.0042784949976913955,0.9998765061155545,0.8198854256619236,-0.07501786501857366,0.9998765061155545,0.6829761883665908,-0.0843285147858922,0.9998765061155545,0.8198854256619236,-0.07501786501857366,0.9998765061155545,0.6829761883665908,-0.0843285147858922,0.9998765061155545
iemocap,fixed_position_0,0,52,1,8,108.9,0.553272195552719,0.5003068143860485,0.48939929328621906,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.09744703152546252,-0.001645276327612355,0.9836697149306288,0.06829223468109846,-0.004193708260931905,0.9836697149306288,0.7597495655389928,-0.07643777912530125,0.9836697149306288,0.6063805872627178,-0.06495452721746098,0.9836697149306288,0.7597495655389928,-0.07643777912530125,0.9836697149306288,0.6063805872627178,-0.06495452721746098,0.9836697149306288
iemocap,fixed_position_0,0,52,2,33,202.8,0.543790442734617,0.5360246038591879,0.5282685512367491,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.034374126468849964,-0.0077575113413062,0.9910444329385492,0.038158359316887824,-0.007512076763049436,0.9910444329385492,0.5005872368811026,-0.12299579753035561,0.9910444329385492,0.37214319556202125,-0.07431363803937441,0.9910444329385492,0.5005872368811026,-0.12299579753035561,0.9910444329385492,0.37214319556202125,-0.07431363803937441,0.9910444329385492
iemocap,fixed_position_0,0,52,3,5,96.0,0.49211235581534984,0.47470574114566744,0.49010791366906475,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.062397888842398164,-0.006830464114794044,0.9973008701007469,0.05042036998980215,-0.006565153623877995,0.9973008701007469,0.6892161967196366,-0.05192229171288365,0.9973008701007469,0.2565464098772676,-0.0995939788958482,0.9973008701007469,0.6892161967196366,-0.05192229171288365,0.9973008701007469,0.2565464098772676,-0.0995939788958482,0.9973008701007469
iemocap,fixed_position_0,0,52,4,8,99.7,0.5412831032893489,0.48738749665962744,0.5032258064516129,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.038527301471180664,-0.0036107157527821565,0.9994846138022001,0.020546520721559602,-0.008180996676589669,0.9994846138022001,0.5603212275051874,-0.045515474904329944,0.9994846138022001,0.3489290910553582,-0.05275904658583508,0.9994846138022001,0.5603212275051874,-0.045515474904329944,0.9994846138022001,0.3489290910553582,-0.05275904658583508,0.9994846138022001
iemocap,fixed_position_0,0,52,5,29,163.4,0.57007989008577,0.5420556145773374,0.5364485981308411,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.12062145282658987,-0.009184396007543838,0.9998765061155545,0.12042966674552313,-0.011890848265680654,0.9998765061155545,0.8769782381827468,-0.18085958598092533,0.9998765061155545,0.801649657137316,-0.06354367995720434,0.9998765061155545,0.8769782381827468,-0.18085958598092533,0.9998765061155545,0.801649657137316,-0.06354367995720434,0.9998765061155545
