dataset,mode,no_style,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,concepts_linear_mi_lb_bits,concepts_linear_control_bits,concepts_linear_entropy_bits,concepts_mlp_mi_lb_bits,concepts_mlp_control_bits,concepts_mlp_entropy_bits,delta_linear_mi_lb_bits,delta_linear_control_bits,delta_linear_entropy_bits,delta_mlp_mi_lb_bits,delta_mlp_control_bits,delta_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
ravdess,operator,False,42,1,0.0,10,86.2,0.4,0.3452735021485612,0.42333333333333334,0.04908521603815874,-0.07184710765824942,2.3219280948873626,-0.037718201599652446,-0.02677686243990074,2.3219280948873626,-0.7499229540929937,-1.1451109812140765,2.3219280948873626,0.6540609534387447,-0.4732776358436137,2.3219280948873626,2.1794840498302417,-3.0748525388499655,2.3219280948873626,1.9994276842165188,-0.5928983569752204,2.3219280948873626
ravdess,operator,False,42,3,0.0,9,88.5,0.446875,0.3763140688187564,0.4766666666666667,-0.055651902436832046,-0.04987093330212211,2.3219280948873626,-0.04465254073001779,-0.010539423855373098,2.3219280948873626,-1.2216396149004871,-0.9552226150682315,2.3219280948873626,0.3051000340901706,-0.4459425003199926,2.3219280948873626,2.2682550598874758,-3.282196984668799,2.3219280948873626,2.059100959699948,-0.7403237073876974,2.3219280948873626
ravdess,operator,False,42,5,0.0,10,88.3,0.453125,0.4112511766845309,0.475,0.12353175261805083,-0.08000560834529269,2.0,0.02209826586913266,-0.05893647834560456,2.0,-1.6912046140949495,-1.2217313161250027,2.0,0.42518784434958823,-0.5162209055535083,2.0,1.9490739434122402,-3.4345642567161807,2.0,1.6445133715301388,-0.6756681857200104,2.0
ravdess,operator,False,43,1,0.0,10,86.7,0.5,0.442237022654363,0.5333333333333333,0.023443447508699755,-0.053449348958459986,2.3219280948873626,-0.010252826038135154,-0.05733660751077396,2.3219280948873626,-0.9888633867970489,-0.6332230458406065,2.3219280948873626,0.18491457522363985,-0.36464206963258494,2.3219280948873626,1.9799801143125533,-3.1636542664147687,2.3219280948873626,1.643567639476668,-0.8066404691430855,2.3219280948873626
ravdess,operator,False,43,3,0.0,10,85.3,0.446875,0.39111490000593185,0.45666666666666667,-0.018031715801394732,-0.035166261126932774,2.3219280948873626,-0.055724591929247946,-0.02559599219012787,2.3219280948873626,-1.0285640471465451,-0.359389481024754,2.3219280948873626,0.8738614168124315,-0.2450490383338244,2.3219280948873626,2.212214108911692,-2.846775327091472,2.3219280948873626,1.9626940660803902,-0.8790086624268119,2.3219280948873626
ravdess,operator,False,43,5,0.0,10,90.5,0.515625,0.5045727397497638,0.5416666666666666,0.15214665532940175,-0.0619002087727929,2.0,0.01389020538044794,-0.023139550659704522,2.0,-1.3287107272670489,-0.6366802862825147,2.0,0.6450467713755217,-0.31243699407180214,2.0,1.9437908612622734,-3.5341804682262676,2.0,1.7683990291990204,-0.8235292633906766,2.0
ravdess,operator,False,44,1,0.0,12,85.9,0.571875,0.5623219339840895,0.58,0.0559555977948496,0.026527642152895048,2.3219280948873626,-0.0252200941340317,0.01921254485721935,2.3219280948873626,-1.2777522725294141,-0.5834564466691115,2.3219280948873626,0.4880352373692438,-0.3016990536244837,2.3219280948873626,2.151924330061662,-2.851648706279832,2.3219280948873626,1.9715048646911062,-0.6546920886494982,2.3219280948873626
ravdess,operator,False,44,3,0.0,10,86.5,0.525,0.4778209757720589,0.5066666666666667,-0.02798863765268811,-0.0494293914996593,2.3219280948873626,-0.0092347751143671,-0.019001233124368078,2.3219280948873626,-0.9489722761067623,-0.6091255202533672,2.3219280948873626,0.5429219990469074,-0.23427873823127943,2.3219280948873626,2.1939873267086787,-3.5013831774927455,2.3219280948873626,1.8715643140584481,-0.5470184530176216,2.3219280948873626
ravdess,operator,False,44,5,0.0,10,68.0,0.44140625,0.39889698139698143,0.4708333333333333,0.05617378499476655,-0.05516344417141328,2.0,0.004312629911653598,-0.04731556832144301,2.0,-1.2188812527800392,-0.9119974761687559,2.0,-0.07857886235800349,-0.4537311717782022,2.0,1.9497837921309642,-2.487080503091679,2.0,1.5487461363420214,-0.7245635011909273,2.0
