dataset,model,fixed_position,seed,fold,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,gate0,gate1,gate2,gate3,gate4,gate_argmax,gate_entropy_bits,concepts_linear_mi_lb_bits,concepts_linear_control_bits,concepts_linear_entropy_bits,concepts_mlp_mi_lb_bits,concepts_mlp_control_bits,concepts_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits,h_raw_linear_mi_lb_bits,h_raw_linear_control_bits,h_raw_linear_entropy_bits,h_raw_mlp_mi_lb_bits,h_raw_mlp_control_bits,h_raw_mlp_entropy_bits
cremad,fixed_position_4,4,51,1,40,318.7,0.6453924162257495,0.6404419413499877,0.6443089430894309,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.033678217588358095,-0.05018632666149081,4.169925001442313,0.022478840388086674,-0.03495755846957138,4.169925001442313,-3.0317355559935075,-1.6210694422019785,4.169925001442313,1.7249460205152314,-0.2915712014053611,4.169925001442313,2.1645213981085307,-1.5299097642714017,4.169925001442313,1.8558895882758515,-0.2920218650070998,4.169925001442313
cremad,fixed_position_4,4,51,2,39,321.0,0.6401747262212379,0.6319282503071763,0.6359322033898305,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.01624628440883491,-0.052065105166358094,4.1699193444441836,-0.015366146823565074,-0.05208092000800946,4.1699193444441836,-2.9029750218233072,-1.5013257883584572,4.1699193444441836,1.6379813755993,-0.2743566673819817,4.1699193444441836,2.145580975302077,-1.439481984375922,4.1699193444441836,1.8094437729632373,-0.29181031814961944,4.1699193444441836
cremad,fixed_position_4,4,51,3,34,319.9,0.6762519995078136,0.6720906423616949,0.671864406779661,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.03036742234470058,-0.059675180396985716,4.1699193444441836,0.0012312980724198397,-0.04121079894657953,4.1699193444441836,-3.039660438865586,-1.527160725988872,4.1699193444441836,1.3670041196972056,-0.3799156213655328,4.1699193444441836,2.3716993160701625,-1.4303497303162542,4.1699193444441836,2.0616936611956462,-0.24703854364716538,4.1699193444441836
cremad,fixed_position_4,4,51,4,38,316.6,0.6613703405738803,0.6582075075491725,0.6571798188874515,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.034705538141591497,-0.04429145290511194,4.247550686408009,-0.039966655098328197,-0.03497647763969525,4.247550686408009,-3.112283775048934,-1.65274748906051,4.247550686408009,1.4787361058129056,-0.2974436492627346,4.247550686408009,2.0872598540425216,-1.5537007325649945,4.247550686408009,1.8906853154552468,-0.2460825909037867,4.247550686408009
cremad,fixed_position_4,4,51,5,34,317.6,0.6036628679082121,0.6001128594625273,0.601360544217687,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.028976747652221135,-0.04365466398721285,4.169716095873848,-0.034631232714728455,-0.04633624454456253,4.169716095873848,-3.162576393826355,-1.5977210105250181,4.169716095873848,1.4920243526230723,-0.2998417585426125,4.169716095873848,2.4242397493477172,-1.4569896915385687,4.169716095873848,2.0378531088301988,-0.36264979305232714,4.169716095873848
cremad,fixed_position_4,4,52,1,39,320.2,0.6395502645502645,0.6356473125761107,0.6382113821138211,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.03769560742944744,-0.06457661860266661,4.169925001442313,0.010398559067778201,-0.05705748858391679,4.169925001442313,-3.121336184817885,-1.5551503326696627,4.169925001442313,1.5710136704959066,-0.3836104775128639,4.169925001442313,1.847888048273847,-1.5230028718891528,4.169925001442313,1.6705083304532606,-0.334853333469729,4.169925001442313
cremad,fixed_position_4,4,52,2,38,320.3,0.6780792420327303,0.6758688751250226,0.6752542372881356,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.020320594011908,-0.04929030860920136,4.1699193444441836,-0.0326025321761092,-0.05921608067059214,4.1699193444441836,-3.209116994618623,-1.599554565573853,4.1699193444441836,1.4520293045735553,-0.2835499599388207,4.1699193444441836,1.9580848537684825,-1.566097410107333,4.1699193444441836,1.7785539355112108,-0.30702452314232964,4.1699193444441836
cremad,fixed_position_4,4,52,3,40,321.6,0.6928356096960747,0.6925131184300133,0.6908474576271186,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.03658676108069958,-0.056647058019711594,4.1699193444441836,0.006383778921272842,-0.04446221363066449,4.1699193444441836,-3.321635828820657,-1.8090159659067213,4.1699193444441836,1.2058574474080364,-0.2588108939805096,4.1699193444441836,1.9800029464573607,-1.7266119482189453,4.1699193444441836,1.8895282638255306,-0.3636956056680676,4.1699193444441836
cremad,fixed_position_4,4,52,4,29,262.3,0.6195919370698132,0.6149758759453661,0.6151358344113842,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.03811454410408466,-0.054460603175365385,4.247550686408009,-0.024144850431990328,-0.05116459995216793,4.247550686408009,-3.190598814388954,-1.5985122283073716,4.247550686408009,1.435038041262092,-0.2682341680621896,4.247550686408009,2.2317285759755605,-1.5267508341657603,4.247550686408009,1.9312182861865135,-0.2738273086358811,4.247550686408009
cremad,fixed_position_4,4,52,5,37,275.1,0.6132925661694307,0.6112307954549302,0.6108843537414966,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.03216744517844372,-0.054170084571447674,4.169716095873848,-0.01811083980714745,-0.03400189777073681,4.169716095873848,-3.2363469088481587,-1.6158793422126605,4.169716095873848,1.4795205782754706,-0.3734699855965946,4.169716095873848,2.4932201584444846,-1.5413237500041959,4.169716095873848,2.083532112252518,-0.30015727289642413,4.169716095873848
cremad,fixed_position_4,4,53,1,28,267.1,0.6503527336860669,0.6457781426328609,0.6483739837398373,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.02538783744519435,-0.035981801792402734,4.169925001442313,0.029450504733924632,-0.0412643312386578,4.169925001442313,-3.0396106474000533,-1.4755162196761384,4.169925001442313,1.8212146241730744,-0.20681664895801077,4.169925001442313,2.2179071255793605,-1.4077395556661978,4.169925001442313,1.9675119482768908,-0.26042922573220917,4.169925001442313
cremad,fixed_position_4,4,53,2,40,276.1,0.6832994955087979,0.6784688207805497,0.679322033898305,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.050533623010656115,-0.043026079587559884,4.1699193444441836,-0.0041087382132580785,-0.02346932528749246,4.1699193444441836,-3.026675921664471,-1.5794205636067344,4.1699193444441836,1.453816521697798,-0.34544220730582254,4.1699193444441836,2.0514610246132268,-1.558570244950869,4.1699193444441836,1.8012532661555727,-0.41551652797345895,4.1699193444441836
cremad,fixed_position_4,4,53,3,39,274.5,0.6811800172265289,0.6776528605903994,0.6779661016949152,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.028039245025953008,-0.04079947034535891,4.1699193444441836,-0.006124236243577386,-0.038717574553034595,4.1699193444441836,-3.174961428367233,-1.7148325396738606,4.1699193444441836,1.2913082786991263,-0.40692430309480176,4.1699193444441836,2.538605713770913,-1.6642336033927592,4.1699193444441836,2.1814935510653206,-0.2755027630424367,4.1699193444441836
cremad,fixed_position_4,4,53,4,33,274.9,0.6536828461607223,0.6500717688067861,0.6500646830530401,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.03956459525151068,-0.04369852598701751,4.247550686408009,-0.00857432647182943,-0.02647487618743849,4.247550686408009,-3.2089229888980286,-1.4544912504354937,4.247550686408009,1.1927411851483982,-0.27413766154432206,4.247550686408009,2.2675239137069934,-1.4178557894473753,4.247550686408009,1.894386969607825,-0.24775254579800343,4.247550686408009
cremad,fixed_position_4,4,53,5,33,276.2,0.6028907625312703,0.5994963074508163,0.6,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.033884158448206136,-0.040259723641294265,4.169716095873848,0.009717362989184686,-0.028381132323772817,4.169716095873848,-3.0620751181547687,-1.4887744097052673,4.169716095873848,1.4009795603612574,-0.3116847321771763,4.169716095873848,2.430495308865349,-1.362528452919272,4.169716095873848,2.1256782742135347,-0.24743756283849372,4.169716095873848
