pos,seed,fold,tau2,within,protocol,draw,k,lam,lam_star,is_lam_star,test_uar,test_acc,n_rows,leak_bits,control_bits,leak_mlp_bits,control_mlp_bits,dataset
0,53,4,,,fixed,0,1,1.0,,0,0.5341659938334705,0.5329883570504528,773,0.25098449830933856,-0.14864627432513355,,,cremad
0,53,4,,,fixed,0,2,1.0,,0,0.5607972852111045,0.5588615782664942,773,0.19478436857647807,-0.13376867081983246,,,cremad
0,53,4,,,fixed,0,5,1.0,,0,0.5884818023938209,0.5860284605433377,773,0.09541717086437718,-0.12944918073609024,,,cremad
0,53,4,,,fixed,0,10,1.0,,0,0.6076051455462329,0.6054333764553687,773,0.070786380421624,-0.13547019099804292,,,cremad
0,53,4,,,fixed,0,-1,1.0,,0,0.6034626143808514,0.6015523932729625,773,0.07482217140944147,-0.14003852102328995,0.04218483005692253,-0.03831716094937043,cremad
0,53,4,,,resampled,0,1,1.0,,0,0.519187425996426,0.51875808538163,773,0.028144519184657213,-0.13304902028597887,,,cremad
0,53,4,,,resampled,0,2,1.0,,0,0.5811443255445664,0.5795601552393272,773,0.03142707983813686,-0.125479763536819,,,cremad
0,53,4,,,resampled,0,5,1.0,,0,0.5830713524613408,0.5808538163001293,773,0.03209692877897208,-0.146908186697992,,,cremad
0,53,4,,,resampled,0,10,1.0,,0,0.5914506001942631,0.5899094437257438,773,0.06860834153414253,-0.14288616753669015,,,cremad
0,53,4,,,fixed,1,1,1.0,,0,0.5502446049680014,0.5498059508408797,773,0.2375678577147191,-0.12003816362840691,,,cremad
0,53,4,,,fixed,1,2,1.0,,0,0.5520624753298287,0.553686934023286,773,0.20348722658361496,-0.1169226396690961,,,cremad
0,53,4,,,fixed,1,5,1.0,,0,0.5673964690404699,0.5679172056921087,773,0.16265221795765505,-0.1210483221478178,,,cremad
0,53,4,,,fixed,1,10,1.0,,0,0.5627485527271343,0.5627425614489003,773,0.15628329674263153,-0.13528892069023257,,,cremad
0,53,4,,,fixed,1,-1,1.0,,0,0.591028929044263,0.5899094437257438,773,0.13375046454572104,-0.12335513221355576,0.043325058103721226,-0.05754462472309818,cremad
0,53,4,,,resampled,1,1,1.0,,0,0.5244039287237635,0.5239327296248383,773,0.07813938449610447,-0.10378320925403806,,,cremad
0,53,4,,,resampled,1,2,1.0,,0,0.5487302139802775,0.5472186287192755,773,0.10040978254768529,-0.12260001681038091,,,cremad
0,53,4,,,resampled,1,5,1.0,,0,0.5521582422652629,0.5498059508408797,773,0.10823544336834967,-0.1225910166477604,,,cremad
0,53,4,,,resampled,1,10,1.0,,0,0.5728643755215632,0.5717981888745148,773,0.12542091328111393,-0.12371031108529795,,,cremad
0,53,4,,,pseudo_split,0,0,1.0,,0,0.5602261553588986,0.556921086675291,1546,-0.039543222590856075,-0.048057873572037835,-0.024347958433385664,-0.04184608851654659,cremad
