pos,seed,fold,tau2,within,protocol,draw,k,lam,lam_star,is_lam_star,test_uar,test_acc,n_rows,leak_bits,control_bits,leak_mlp_bits,control_mlp_bits,dataset
0,53,5,,,fixed,0,1,1.0,,0,0.4585448520917519,0.46258503401360546,735,0.4139364116876245,-0.10875401369327253,,,cremad
0,53,5,,,fixed,0,2,1.0,,0,0.4792513809120873,0.4816326530612245,735,0.2946794177534957,-0.1188715861122791,,,cremad
0,53,5,,,fixed,0,5,1.0,,0,0.5072323433161066,0.5102040816326531,735,0.26771942149954064,-0.11059288291638403,,,cremad
0,53,5,,,fixed,0,10,1.0,,0,0.5221150643618249,0.5238095238095238,735,0.21989854616167737,-0.10955908813460002,,,cremad
0,53,5,,,fixed,0,-1,1.0,,0,0.5291169305691173,0.5292517006802722,735,0.21739822869870284,-0.10995903537295248,0.11417214823935673,-0.033221367562724424,cremad
0,53,5,,,resampled,0,1,1.0,,0,0.4659836790047087,0.4707482993197279,735,0.2196312551098889,-0.09607461793779581,,,cremad
0,53,5,,,resampled,0,2,1.0,,0,0.49613466971154363,0.49523809523809526,735,0.20342450785098132,-0.11918696129556494,,,cremad
0,53,5,,,resampled,0,5,1.0,,0,0.5183571872257418,0.5183673469387755,735,0.21990548534049736,-0.11515494705029816,,,cremad
0,53,5,,,resampled,0,10,1.0,,0,0.5414916685322185,0.5414965986394558,735,0.2215370160953034,-0.11185608661737323,,,cremad
0,53,5,,,fixed,1,1,1.0,,0,0.5040213176620091,0.5102040816326531,735,0.36750959744359424,-0.11504439771925501,,,cremad
0,53,5,,,fixed,1,2,1.0,,0,0.5398970361381111,0.5428571428571428,735,0.27221730118053333,-0.12621281744887458,,,cremad
0,53,5,,,fixed,1,5,1.0,,0,0.5495278970530729,0.5510204081632653,735,0.2529199326022864,-0.11227140447059103,,,cremad
0,53,5,,,fixed,1,10,1.0,,0,0.5593707222726749,0.5605442176870749,735,0.2106216522210178,-0.11990783041680952,,,cremad
0,53,5,,,fixed,1,-1,1.0,,0,0.5576681097637874,0.5591836734693878,735,0.1743428818410746,-0.11908685511625716,0.040941194346638454,-0.043766945685705494,cremad
0,53,5,,,resampled,1,1,1.0,,0,0.5137991617804251,0.5170068027210885,735,0.15351559500743228,-0.1083705304753444,,,cremad
0,53,5,,,resampled,1,2,1.0,,0,0.5283071711924568,0.5306122448979592,735,0.17338005560027314,-0.10814062936115398,,,cremad
0,53,5,,,resampled,1,5,1.0,,0,0.5378142698979328,0.5401360544217687,735,0.1724761829217183,-0.11986703546743982,,,cremad
0,53,5,,,resampled,1,10,1.0,,0,0.5563424711733912,0.5578231292517006,735,0.1794825453167026,-0.12056237958178517,,,cremad
0,53,5,,,pseudo_split,0,0,1.0,,0,0.521415114734859,0.5217687074829932,1470,-0.07053118713645112,-0.07450303048472673,-0.03498666606388223,-0.051840780066193304,cremad
