pos,seed,fold,tau2,within,protocol,draw,k,lam,lam_star,is_lam_star,test_uar,test_acc,n_rows,leak_bits,control_bits,leak_mlp_bits,control_mlp_bits,dataset
0,52,4,,,fixed,0,1,1.0,,0,0.5075953315330776,0.5097024579560155,773,0.33199939234401654,-0.12279359600886242,,,cremad
0,52,4,,,fixed,0,2,1.0,,0,0.55511362183311,0.5575679172056921,773,0.22084359116198105,-0.11853232973279226,,,cremad
0,52,4,,,fixed,0,5,1.0,,0,0.5624754235266046,0.5653298835705045,773,0.19111088092218687,-0.12300080746206099,,,cremad
0,52,4,,,fixed,0,10,1.0,,0,0.6117936716881106,0.6131953428201811,773,0.12510346209563394,-0.11589224190761716,,,cremad
0,52,4,,,fixed,0,-1,1.0,,0,0.6079669239334593,0.6093143596377749,773,0.10458227889565741,-0.10700217271064627,0.05774040224020016,-0.060221978645206065,cremad
0,52,4,,,resampled,0,1,1.0,,0,0.5285422947295487,0.5304010349288486,773,0.07625246070260339,-0.10264931894711182,,,cremad
0,52,4,,,resampled,0,2,1.0,,0,0.5461678650527075,0.5485122897800776,773,0.0646126047972384,-0.12761253011977125,,,cremad
0,52,4,,,resampled,0,5,1.0,,0,0.5929928871161646,0.5950840879689522,773,0.10019456423466266,-0.12445686094669384,,,cremad
0,52,4,,,resampled,0,10,1.0,,0,0.5976932626920324,0.5989650711513583,773,0.1031735984265092,-0.1069515158254104,,,cremad
0,52,4,,,fixed,1,1,1.0,,0,0.555039353088283,0.5549805950840879,773,0.2977611310555375,-0.0933980755501187,,,cremad
0,52,4,,,fixed,1,2,1.0,,0,0.581041934512164,0.5808538163001293,773,0.21808165633032317,-0.09653719613544354,,,cremad
0,52,4,,,fixed,1,5,1.0,,0,0.6136169326172615,0.6144890038809832,773,0.10250259563930708,-0.08966700705774766,,,cremad
0,52,4,,,fixed,1,10,1.0,,0,0.6042954925513361,0.6054333764553687,773,0.11289368342932615,-0.08798450966467986,,,cremad
0,52,4,,,fixed,1,-1,1.0,,0,0.6123750496441493,0.6131953428201811,773,0.10205844268777398,-0.08969804270440918,0.06342389172115581,-0.04416796094936526,cremad
0,52,4,,,resampled,1,1,1.0,,0,0.5413503415655496,0.5433376455368694,773,0.028078831017465333,-0.10388856484690212,,,cremad
0,52,4,,,resampled,1,2,1.0,,0,0.5772858390143033,0.5769728331177232,773,0.07391325554321782,-0.0839256071993395,,,cremad
0,52,4,,,resampled,1,5,1.0,,0,0.6108446141863167,0.6119016817593791,773,0.09397871246804002,-0.09097156647864679,,,cremad
0,52,4,,,resampled,1,10,1.0,,0,0.6148324149093817,0.6157826649417852,773,0.09180484957079571,-0.08555364635231477,,,cremad
0,52,4,,,pseudo_split,0,0,1.0,,0,0.5851769911504424,0.5808538163001293,1546,-0.06043772539951142,-0.05067871494203402,-0.034787350650065996,-0.032477386916145434,cremad
