pos,seed,fold,tau2,within,protocol,draw,k,lam,lam_star,is_lam_star,test_uar,test_acc,n_rows,leak_bits,control_bits,leak_mlp_bits,control_mlp_bits,dataset
4,51,5,3.9123,27.5691,fixed,0,1,0.1243,0.1243,1,0.5420300498907545,0.5387755102040817,735,0.2945351914590235,-0.06075559591533519,,,cremad
4,51,5,3.9123,27.5691,fixed,0,1,0.0,0.1243,0,0.5300117173925212,0.5265306122448979,735,0.33953544277986847,-0.058280223772956496,,,cremad
4,51,5,3.9123,27.5691,fixed,0,1,0.1,0.1243,0,0.5445947594867141,0.5414965986394558,735,0.29993966452414167,-0.06046026683294059,,,cremad
4,51,5,3.9123,27.5691,fixed,0,1,0.2,0.1243,0,0.5456714469463293,0.5414965986394558,735,0.28746240411844237,-0.06198445135631214,,,cremad
4,51,5,3.9123,27.5691,fixed,0,1,0.3,0.1243,0,0.5355229994795897,0.5319727891156463,735,0.3035902814774012,-0.06441481799768844,,,cremad
4,51,5,3.9123,27.5691,fixed,0,1,0.5,0.1243,0,0.500538654608515,0.49795918367346936,735,0.42669665960999126,-0.07053729644574425,,,cremad
4,51,5,3.9123,27.5691,fixed,0,1,0.7,0.1243,0,0.4887184393457818,0.4857142857142857,735,0.6495847886455763,-0.07458458997350714,,,cremad
4,51,5,3.9123,27.5691,fixed,0,1,1.0,0.1243,0,0.43134073687519997,0.42993197278911566,735,1.069526978684558,-0.07658916117721049,,,cremad
4,51,5,3.9123,27.5691,fixed,0,2,0.2211,0.2211,1,0.5464442209128243,0.5428571428571428,735,0.2164057774275734,-0.061575778239131296,,,cremad
4,51,5,3.9123,27.5691,fixed,0,2,0.0,0.2211,0,0.5300117173925212,0.5265306122448979,735,0.33953544277986847,-0.058280223772956496,,,cremad
4,51,5,3.9123,27.5691,fixed,0,2,0.1,0.2211,0,0.5400842109786682,0.5360544217687074,735,0.27445520886442454,-0.05957306176112187,,,cremad
4,51,5,3.9123,27.5691,fixed,0,2,0.2,0.2211,0,0.5464511687259054,0.5428571428571428,735,0.22478778354446316,-0.0611076325290405,,,cremad
4,51,5,3.9123,27.5691,fixed,0,2,0.3,0.2211,0,0.5483830757886046,0.54421768707483,735,0.19175099803649642,-0.0632068516180011,,,cremad
4,51,5,3.9123,27.5691,fixed,0,2,0.5,0.2211,0,0.5532302097242584,0.5496598639455782,735,0.18195667024990625,-0.06900677000937794,,,cremad
4,51,5,3.9123,27.5691,fixed,0,2,0.7,0.2211,0,0.5426635280977826,0.5401360544217687,735,0.2544100076300029,-0.07882291304911071,,,cremad
4,51,5,3.9123,27.5691,fixed,0,2,1.0,0.2211,0,0.4897034526485748,0.49115646258503404,735,0.516828204744769,-0.09409493097510602,,,cremad
4,51,5,3.9123,27.5691,fixed,0,5,0.415,0.415,1,0.5550285115644206,0.5510204081632653,735,0.15045127667671832,-0.06728975371076817,,,cremad
4,51,5,3.9123,27.5691,fixed,0,5,0.0,0.415,0,0.5300117173925212,0.5265306122448979,735,0.33953544277986847,-0.058280223772956496,,,cremad
4,51,5,3.9123,27.5691,fixed,0,5,0.1,0.415,0,0.5355835567053455,0.5319727891156463,735,0.2782334963257127,-0.060832822436262646,,,cremad
4,51,5,3.9123,27.5691,fixed,0,5,0.2,0.415,0,0.5431169470119789,0.5401360544217687,735,0.22649118867934837,-0.0628412164215213,,,cremad
4,51,5,3.9123,27.5691,fixed,0,5,0.3,0.415,0,0.5450663726721475,0.5414965986394558,735,0.18457408017461852,-0.0647169383965096,,,cremad
4,51,5,3.9123,27.5691,fixed,0,5,0.5,0.415,0,0.5472134659469556,0.5428571428571428,735,0.13607891355581359,-0.06942147344739702,,,cremad
