pos,seed,fold,tau2,within,protocol,draw,k,lam,lam_star,is_lam_star,test_uar,test_acc,n_rows,leak_bits,control_bits,leak_mlp_bits,control_mlp_bits,dataset
4,53,2,4.3444,29.5692,fixed,0,1,0.1281,0.1281,1,0.6354908629076107,0.6300813008130082,738,0.2456203757109714,-0.0642935773715072,,,cremad
4,53,2,4.3444,29.5692,fixed,0,1,0.0,0.1281,0,0.6210864235384547,0.6151761517615176,738,0.2744995762942928,-0.06471331225199517,,,cremad
4,53,2,4.3444,29.5692,fixed,0,1,0.1,0.1281,0,0.6343162548692061,0.6287262872628726,738,0.2470915459530736,-0.06435546895177957,,,cremad
4,53,2,4.3444,29.5692,fixed,0,1,0.2,0.1281,0,0.6371358653862814,0.6314363143631436,738,0.25405897697959823,-0.06414890664539818,,,cremad
4,53,2,4.3444,29.5692,fixed,0,1,0.3,0.1281,0,0.6204781479319655,0.6165311653116531,738,0.2954393882249482,-0.06456693697238336,,,cremad
4,53,2,4.3444,29.5692,fixed,0,1,0.5,0.1281,0,0.6061013473307743,0.6029810298102981,738,0.46398009972346577,-0.06773690379690223,,,cremad
4,53,2,4.3444,29.5692,fixed,0,1,0.7,0.1281,0,0.5677594448633492,0.5663956639566395,738,0.7151402878668338,-0.0716046738449343,,,cremad
4,53,2,4.3444,29.5692,fixed,0,1,1.0,0.1281,0,0.4826062550137397,0.483739837398374,738,1.1786515415276284,-0.07761601412076669,,,cremad
4,53,2,4.3444,29.5692,fixed,0,2,0.2271,0.2271,1,0.6328959560508153,0.6273712737127372,738,0.19566825446172365,-0.06619026716298482,,,cremad
4,53,2,4.3444,29.5692,fixed,0,2,0.0,0.2271,0,0.6210864235384547,0.6151761517615176,738,0.2744995762942928,-0.06471331225199517,,,cremad
4,53,2,4.3444,29.5692,fixed,0,2,0.1,0.2271,0,0.6236118238343338,0.6178861788617886,738,0.2292034418725759,-0.06490510057305432,,,cremad
4,53,2,4.3444,29.5692,fixed,0,2,0.2,0.2271,0,0.6275400683238183,0.6219512195121951,738,0.20074978202600624,-0.06588611671752087,,,cremad
4,53,2,4.3444,29.5692,fixed,0,2,0.3,0.2271,0,0.6354278390215579,0.6300813008130082,738,0.1881252408258467,-0.06728025551798478,,,cremad
4,53,2,4.3444,29.5692,fixed,0,2,0.5,0.2271,0,0.6138073498670634,0.6097560975609756,738,0.21655821591646074,-0.07185976633517743,,,cremad
4,53,2,4.3444,29.5692,fixed,0,2,0.7,0.2271,0,0.5874606031791705,0.5853658536585366,738,0.31523204956419937,-0.07905798939669317,,,cremad
4,53,2,4.3444,29.5692,fixed,0,2,1.0,0.2271,0,0.5403146664671511,0.540650406504065,738,0.5818392208324217,-0.08513759781542163,,,cremad
