dataset,model,fixed_position,seed,fold,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,gate0,gate1,gate2,gate3,gate4,gate_argmax,gate_entropy_bits,concepts_linear_mi_lb_bits,concepts_linear_control_bits,concepts_linear_entropy_bits,concepts_mlp_mi_lb_bits,concepts_mlp_control_bits,concepts_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits,h_raw_linear_mi_lb_bits,h_raw_linear_control_bits,h_raw_linear_entropy_bits,h_raw_mlp_mi_lb_bits,h_raw_mlp_control_bits,h_raw_mlp_entropy_bits
ravdess,fixed_position_4,4,42,1,38,62.3,0.484375,0.4213093686997912,0.4633333333333333,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.008885956820049667,-0.018762972441777492,2.3219280948873626,0.011996261542372988,-0.05022314360918134,2.3219280948873626,-2.5653117792141984,-1.1254593916246765,2.3219280948873626,0.4446025235077917,-0.28807632676856443,2.3219280948873626,1.3374486005862107,-0.9784542211306837,2.3219280948873626,0.7941951965670737,-0.21835642650031373,2.3219280948873626
ravdess,fixed_position_4,4,42,2,38,63.2,0.4625,0.4081983372287591,0.46,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.1749456826629623,-0.052614267093697986,2.3219280948873626,0.024065808870484595,-0.02944081500771345,2.3219280948873626,-2.5639833992522005,-0.8255564745813571,2.3219280948873626,1.0449669642837545,-0.21759996770920376,2.3219280948873626,1.8047107834312905,-0.7245332636526296,2.3219280948873626,1.4166764097460076,-0.15523132026244424,2.3219280948873626
ravdess,fixed_position_4,4,42,3,37,63.4,0.44062500000000004,0.3828711017861859,0.43666666666666665,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.014516962572335146,-0.08140606197956402,2.3219280948873626,-0.06492411434282763,-0.04976547437496359,2.3219280948873626,-2.3089222023134184,-1.0515829533928742,2.3219280948873626,0.5292262160252705,-0.21716698533398437,2.3219280948873626,1.6272447144448603,-0.989148735861682,2.3219280948873626,1.014321381804269,-0.2058252138388852,2.3219280948873626
ravdess,fixed_position_4,4,42,4,32,61.3,0.4875,0.42640615947952926,0.48,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.024210574839452992,-0.07600208728515101,2.3219280948873626,-0.023691066761544644,-0.04596202329661114,2.3219280948873626,-1.9228870726682254,-0.8395444331142423,2.3219280948873626,0.6608807088017761,-0.3749032661141847,2.3219280948873626,1.952879621005989,-0.7019952807356771,2.3219280948873626,1.343877787623518,-0.36236297361618064,2.3219280948873626
ravdess,fixed_position_4,4,42,5,34,63.6,0.51171875,0.45256292084778327,0.4875,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.034004800906140886,-0.05694223323038594,2.0,-0.04663543647976409,-0.04196303194240025,2.0,-2.5626795876514157,-0.8248629919046384,2.0,0.618593256596423,-0.2021326526188103,2.0,1.3199301419259042,-0.8210971943477476,2.0,0.7505623679886853,-0.21855425321838728,2.0
ravdess,fixed_position_4,4,43,1,38,62.8,0.446875,0.394650520046006,0.43666666666666665,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.009140533278116703,-0.10035118843614299,2.3219280948873626,-0.04936046782011738,-0.10708603096383573,2.3219280948873626,-2.864811951903312,-0.9764102273504043,2.3219280948873626,0.20164200248082498,-0.28214068612534815,2.3219280948873626,1.3424081668480117,-0.9522794220636874,2.3219280948873626,0.6522861795245449,-0.2989767643830574,2.3219280948873626
ravdess,fixed_position_4,4,43,2,31,57.5,0.525,0.4990905727164629,0.53,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.031157703862851438,-0.02493481090521632,2.3219280948873626,-0.06744096076257078,-0.05710740662295555,2.3219280948873626,-2.6077229799381874,-0.8031073777383244,2.3219280948873626,1.0759082671756348,-0.2441634097492691,2.3219280948873626,1.86815756945161,-0.6580590641450841,2.3219280948873626,1.6888143874370127,-0.24223536211456187,2.3219280948873626
ravdess,fixed_position_4,4,43,3,35,57.2,0.51875,0.4721280279219935,0.52,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.050886993448132856,-0.04227340117779965,2.3219280948873626,-0.06895627647264924,-0.11495181112899955,2.3219280948873626,-2.732795207071802,-1.2708509849272276,2.3219280948873626,0.5691770188484477,-0.31640814417839236,2.3219280948873626,1.5991099565218556,-1.228189046893129,2.3219280948873626,1.0382385040575737,-0.21322248773652897,2.3219280948873626
ravdess,fixed_position_4,4,43,4,32,57.4,0.58125,0.5272002563329156,0.5666666666666667,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.031176791110811397,-0.09379241104439417,2.3219280948873626,-0.04849295624934369,-0.11593806993646627,2.3219280948873626,-2.6172960196185784,-0.9236931785110469,2.3219280948873626,0.5529233957356066,-0.26720209665560146,2.3219280948873626,1.8879732450986086,-0.8916585806107733,2.3219280948873626,1.4342303114700847,-0.3366332929337381,2.3219280948873626
ravdess,fixed_position_4,4,43,5,33,58.9,0.4453125,0.38281950405485277,0.42083333333333334,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.1077107780716342,-0.004706260863499789,2.0,-0.038182622659950205,-0.0035117416023289216,2.0,-2.787027181031041,-0.8348200071092244,2.0,0.43872128236585706,-0.26194555746723003,2.0,1.2788581722464345,-0.8490507111846552,2.0,0.7153904624760403,-0.25644424186678894,2.0
ravdess,fixed_position_4,4,44,1,19,47.8,0.45625,0.35914689773966,0.42,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.032260774320628904,-0.06740764306152203,2.3219280948873626,-0.04222026700069703,-0.05132755080109508,2.3219280948873626,-1.7577604809632321,-0.802612767898196,2.3219280948873626,0.2510196213231133,-0.2391576942380067,2.3219280948873626,1.2304823001585348,-0.7271828930430666,2.3219280948873626,0.4298870977743261,-0.18917633129102107,2.3219280948873626
ravdess,fixed_position_4,4,44,2,17,44.9,0.4,0.35326817430501367,0.39666666666666667,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.21150479327558802,-0.0188800499547086,2.3219280948873626,0.03169579364899322,-0.05135576351984161,2.3219280948873626,-1.7223923005044126,-0.7558177034604112,2.3219280948873626,0.9354025782636954,-0.1905145607757981,2.3219280948873626,1.8007782254311069,-0.6685677058278343,2.3219280948873626,1.301538792526824,-0.22107572027261835,2.3219280948873626
ravdess,fixed_position_4,4,44,3,33,48.9,0.4125,0.3541679741556695,0.4166666666666667,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.016146912082163567,-0.052508897239161634,2.3219280948873626,-0.057404020943706335,-0.05098436524893746,2.3219280948873626,-2.5614747247881704,-1.1161169783423928,2.3219280948873626,0.32145586040471485,-0.3214104093666288,2.3219280948873626,1.5468975908982163,-1.0098754632540063,2.3219280948873626,0.9338185992145989,-0.32501327122863666,2.3219280948873626
ravdess,fixed_position_4,4,44,4,26,47.4,0.503125,0.42794757519653154,0.5,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.029877992170908918,-0.06218168057628759,2.3219280948873626,-0.02320971156903706,-0.03686783126230431,2.3219280948873626,-2.0000676044774375,-0.7755104645873705,2.3219280948873626,0.7543934593066375,-0.28180760337433464,2.3219280948873626,1.9548319069053872,-0.669074167879272,2.3219280948873626,1.529232779244667,-0.3097303937586955,2.3219280948873626
