dataset,model,fixed_position,seed,fold,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,gate0,gate1,gate2,gate3,gate4,gate_argmax,gate_entropy_bits,concepts_linear_mi_lb_bits,concepts_linear_control_bits,concepts_linear_entropy_bits,concepts_mlp_mi_lb_bits,concepts_mlp_control_bits,concepts_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits,h_raw_linear_mi_lb_bits,h_raw_linear_control_bits,h_raw_linear_entropy_bits,h_raw_mlp_mi_lb_bits,h_raw_mlp_control_bits,h_raw_mlp_entropy_bits
ravdess,fixed_position_2,2,42,1,39,60.2,0.509375,0.4547684661884922,0.49,0.0,0.0,1.0,0.0,0.0,2,-0.0,0.03930155818488057,-0.044993599521355065,2.3219280948873626,0.03508278529223796,-0.030320132142880762,2.3219280948873626,1.6735531968950657,-0.9895620643516954,2.3219280948873626,1.0492501603034528,-0.23751533431635652,2.3219280948873626,1.6735531968950657,-0.9895620643516954,2.3219280948873626,1.0492501603034528,-0.23751533431635652,2.3219280948873626
ravdess,fixed_position_2,2,42,2,8,38.4,0.346875,0.25350745258012686,0.33666666666666667,0.0,0.0,1.0,0.0,0.0,2,-0.0,0.2646080781530862,-0.03177889541038814,2.3219280948873626,0.08207109945353785,-0.03471086650637334,2.3219280948873626,2.001832447625778,-0.3060949063128051,2.3219280948873626,1.2702933748607714,-0.23819252557491088,2.3219280948873626,2.001832447625778,-0.3060949063128051,2.3219280948873626,1.2702933748607714,-0.23819252557491088,2.3219280948873626
ravdess,fixed_position_2,2,42,3,32,61.5,0.421875,0.37688350821432715,0.43666666666666665,0.0,0.0,1.0,0.0,0.0,2,-0.0,0.033642907153991874,-0.10824290323218388,2.3219280948873626,-0.030633876101599178,-0.05126834731570451,2.3219280948873626,1.779483305902393,-0.9421732297467118,2.3219280948873626,0.973775221769305,-0.275763087698512,2.3219280948873626,1.779483305902393,-0.9421732297467118,2.3219280948873626,0.973775221769305,-0.275763087698512,2.3219280948873626
ravdess,fixed_position_2,2,42,4,29,58.9,0.49375,0.41354191250157535,0.47,0.0,0.0,1.0,0.0,0.0,2,-0.0,0.01828957107521001,-0.0638380293445513,2.3219280948873626,-0.01323239834479395,-0.03498562766899305,2.3219280948873626,1.9848974529514871,-0.5468783038992266,2.3219280948873626,1.2443153854298115,-0.2390955033801423,2.3219280948873626,1.9848974529514871,-0.5468783038992266,2.3219280948873626,1.2443153854298115,-0.2390955033801423,2.3219280948873626
ravdess,fixed_position_2,2,42,5,34,62.0,0.47265625,0.4180949156757773,0.45,0.0,0.0,1.0,0.0,0.0,2,-0.0,0.0573050811170861,-0.053539751362487564,2.0,-0.054636885623478904,-0.04926658221748825,2.0,1.538059553804398,-0.7398327825583149,2.0,1.014896715527887,-0.21591691593721274,2.0,1.538059553804398,-0.7398327825583149,2.0,1.014896715527887,-0.21591691593721274,2.0
ravdess,fixed_position_2,2,43,1,33,60.2,0.48749999999999993,0.44464916585442665,0.48,0.0,0.0,1.0,0.0,0.0,2,-0.0,0.0784592016306318,-0.10121917837432015,2.3219280948873626,-0.03911920906870314,-0.11234730563805062,2.3219280948873626,1.6864188441948365,-1.1094644623007488,2.3219280948873626,0.8767277274037577,-0.31347442978102125,2.3219280948873626,1.6864188441948365,-1.1094644623007488,2.3219280948873626,0.8767277274037577,-0.31347442978102125,2.3219280948873626
ravdess,fixed_position_2,2,43,2,35,51.8,0.446875,0.41861483448011083,0.45,0.0,0.0,1.0,0.0,0.0,2,-0.0,0.11512416620147192,-0.02206443530262492,2.3219280948873626,0.08595355825801487,-0.057069165761961305,2.3219280948873626,2.058094049987284,-0.8737948278868664,2.3219280948873626,1.6753173314962617,-0.27410423973961207,2.3219280948873626,2.058094049987284,-0.8737948278868664,2.3219280948873626,1.6753173314962617,-0.27410423973961207,2.3219280948873626
ravdess,fixed_position_2,2,43,3,18,44.6,0.43437499999999996,0.39489556808089726,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,2,-0.0,0.020113069211154855,-0.06224567165748551,2.3219280948873626,-0.05034066651466862,-0.07322530728806909,2.3219280948873626,1.9657924081225593,-0.8522031031258948,2.3219280948873626,1.3152803755673759,-0.32079820020724314,2.3219280948873626,1.9657924081225593,-0.8522031031258948,2.3219280948873626,1.3152803755673759,-0.32079820020724314,2.3219280948873626
ravdess,fixed_position_2,2,43,4,14,41.2,0.459375,0.4037208491085871,0.45,0.0,0.0,1.0,0.0,0.0,2,-0.0,0.035239403849957274,-0.073506118343174,2.3219280948873626,-0.023373616973040967,-0.05247590035159799,2.3219280948873626,2.0052398411697627,-0.49997497454588435,2.3219280948873626,1.2620033891702895,-0.3532103964421238,2.3219280948873626,2.0052398411697627,-0.49997497454588435,2.3219280948873626,1.2620033891702895,-0.3532103964421238,2.3219280948873626
ravdess,fixed_position_2,2,43,5,22,49.8,0.46875,0.4287800973225202,0.45,0.0,0.0,1.0,0.0,0.0,2,-0.0,0.03767844426284195,-0.011882938437096868,2.0,0.022384476327881764,-0.024977752526635033,2.0,1.5122972868297917,-0.748246071509405,2.0,0.8677857705259573,-0.27887042660400896,2.0,1.5122972868297917,-0.748246071509405,2.0,0.8677857705259573,-0.27887042660400896,2.0
ravdess,fixed_position_2,2,44,1,34,55.5,0.475,0.4215223331116283,0.4666666666666667,0.0,0.0,1.0,0.0,0.0,2,-0.0,0.20733177224288335,-0.08394072770416461,2.3219280948873626,0.02352272989118287,-0.06682445785577684,2.3219280948873626,1.6060670612540533,-0.9077934964150391,2.3219280948873626,0.7124505173840294,-0.21525310006244558,2.3219280948873626,1.6060670612540533,-0.9077934964150391,2.3219280948873626,0.7124505173840294,-0.21525310006244558,2.3219280948873626
ravdess,fixed_position_2,2,44,2,35,53.6,0.41875,0.38882332911020756,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,2,-0.0,0.19185571628667075,-0.006938341672549697,2.3219280948873626,0.09036981543864453,-0.02287810135774393,2.3219280948873626,1.961036585953877,-0.8999359293714879,2.3219280948873626,1.18296510597508,-0.1825108126919508,2.3219280948873626,1.961036585953877,-0.8999359293714879,2.3219280948873626,1.18296510597508,-0.1825108126919508,2.3219280948873626
ravdess,fixed_position_2,2,44,3,36,51.6,0.390625,0.3295579482364066,0.39666666666666667,0.0,0.0,1.0,0.0,0.0,2,-0.0,0.00942715898199431,-0.07209588210640527,2.3219280948873626,0.011226004209350826,-0.04447941626534968,2.3219280948873626,1.7935039064957627,-1.014633471460813,2.3219280948873626,1.1033818809670572,-0.2224551924785798,2.3219280948873626,1.7935039064957627,-1.014633471460813,2.3219280948873626,1.1033818809670572,-0.2224551924785798,2.3219280948873626
ravdess,fixed_position_2,2,44,4,15,38.5,0.43125,0.3506871678854777,0.41333333333333333,0.0,0.0,1.0,0.0,0.0,2,-0.0,0.05475218299740847,-0.030066836638858785,2.3219280948873626,0.018141113390302,-0.05478584522099794,2.3219280948873626,2.0210289562885047,-0.5469205006445308,2.3219280948873626,1.4476975563004029,-0.22216854158351884,2.3219280948873626,2.0210289562885047,-0.5469205006445308,2.3219280948873626,1.4476975563004029,-0.22216854158351884,2.3219280948873626
ravdess,fixed_position_2,2,44,5,35,52.5,0.37890625,0.34722997992000126,0.375,0.0,0.0,1.0,0.0,0.0,2,-0.0,0.19455742009017163,-0.043082019000516336,2.0,0.04347265791398747,-0.03609778658994811,2.0,1.733001635839429,-0.8576575635707466,2.0,1.0972740596340411,-0.3147420575089761,2.0,1.733001635839429,-0.8576575635707466,2.0,1.0972740596340411,-0.3147420575089761,2.0
