dataset,mode,no_style,encoder_lr,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
cremad,cmn,True,1e-05,42,1,0.0,7,652.4,0.738205467372134,0.7343569520253087,0.7357723577235772,0.05599758971798696,-0.07039511875686877,4.169925001442313,0.04391642281290409,-0.06135349523978739,4.169925001442313,3.215548377817254,-5.5553257969287175,4.169925001442313,2.7502734412396297,-0.6741426286506362,4.169925001442313
cremad,cmn,True,1e-05,42,3,0.0,10,687.0,0.7669312169312169,0.7683814605507598,0.7661016949152543,0.04051300867129637,-0.05773715114473532,4.1699193444441836,0.0048319599881399,-0.052574751285935584,4.1699193444441836,3.331660694790067,-5.3568960835005015,4.1699193444441836,2.8710578076015785,-0.5782335281258639,4.1699193444441836
cremad,cmn,True,1e-05,42,5,0.0,12,1123.3,0.695206769819945,0.6882172190724473,0.6904761904761905,0.07142272471968436,-0.058221468274409105,4.169716095873848,0.06480361149777636,-0.0173527677230787,4.169716095873848,3.1984527799502804,-5.499239828948915,4.169716095873848,2.8072970230387124,-0.6204100872757836,4.169716095873848
cremad,cmn,True,1e-05,43,1,0.0,12,1053.7,0.73070987654321,0.7225208801775093,0.7262872628726287,0.03872843693816286,-0.050650602237971576,4.169925001442313,0.026368925751317995,-0.04943237888436425,4.169925001442313,3.5174443992017066,-5.159797384659963,4.169925001442313,3.1682742610445795,-0.802353694897934,4.169925001442313
cremad,cmn,True,1e-05,43,3,0.0,12,797.0,0.7648978712932202,0.7628388998229095,0.7620338983050847,-0.016976361229753323,-0.040718275375879465,4.1699193444441836,-0.025603007950648404,-0.024490638873683857,4.1699193444441836,3.299006834832676,-5.343406753174817,4.1699193444441836,2.8793173070729345,-0.7621411301537453,4.1699193444441836
cremad,cmn,True,1e-05,43,5,0.0,9,688.4,0.7214336452639056,0.7175999020648188,0.717687074829932,0.05330945242911955,-0.05954090756804842,4.169716095873848,0.034950094802445264,-0.04059015984622061,4.169716095873848,3.5405926827264484,-5.050171413272143,4.169716095873848,3.178173729344536,-0.6321650838470712,4.169716095873848
cremad,cmn,True,1e-05,44,1,0.0,11,688.7,0.728615520282187,0.724336660966271,0.725609756097561,0.03063695323689508,-0.06384047067385268,4.169925001442313,0.015143916267591706,-0.04475052108846267,4.169925001442313,3.1244968440762815,-5.324101456812053,4.169925001442313,2.7797180714176926,-0.7212542564005595,4.169925001442313
cremad,cmn,True,1e-05,44,3,0.0,11,692.7,0.7712409253106928,0.7723659763915042,0.7701694915254237,0.007322306757763464,-0.05634804882305122,4.1699193444441836,-0.01780254007904869,-0.0457442554461549,4.1699193444441836,3.578541086379299,-5.552136154206737,4.1699193444441836,3.1914059460398594,-0.5465157453541316,4.1699193444441836
cremad,cmn,True,1e-05,44,5,0.0,7,639.6,0.7047221964853764,0.700310121791381,0.7006802721088435,0.09163045342206555,-0.04062506138686395,4.169716095873848,0.07271346370787679,-0.03579276498642159,4.169716095873848,3.550173756900018,-5.0268774331029045,4.169716095873848,3.1303560393854646,-0.5276298747897217,4.169716095873848
