dataset,mode,no_style,encoder_lr,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,concepts_linear_mi_lb_bits,concepts_linear_control_bits,concepts_linear_entropy_bits,concepts_mlp_mi_lb_bits,concepts_mlp_control_bits,concepts_mlp_entropy_bits,delta_linear_mi_lb_bits,delta_linear_control_bits,delta_linear_entropy_bits,delta_mlp_mi_lb_bits,delta_mlp_control_bits,delta_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
cremad,operator,False,1e-05,42,1,0.0,12,903.2,0.7527557319223986,0.7452505809973021,0.7486449864498645,0.032074555158135176,-0.05886607862654625,4.169925001442313,0.02908257653976065,-0.04926135122420483,4.169925001442313,-2.4102443889523952,-1.5700743563607285,4.169925001442313,3.2813333519009067,-0.31032075062852815,4.169925001442313,3.255122796937534,-5.699645528786019,4.169925001442313,2.890630195302441,-1.2951434793919443,4.169925001442313
cremad,operator,False,1e-05,42,3,0.0,9,1164.9,0.7670881013904269,0.7641384283701685,0.7647457627118645,0.0012005338376219754,-0.05309745187385673,4.1699193444441836,-0.046941004943581,-0.03505293656179642,4.1699193444441836,-2.0795129420395337,-1.1829697281246006,4.1699193444441836,2.9428207674903635,-0.28015970155649494,4.1699193444441836,3.170354511675721,-5.7521647742469835,4.1699193444441836,2.8015530353804703,-0.7467077176260926,4.1699193444441836
cremad,operator,False,1e-05,42,5,0.0,12,1345.4,0.7315080762222429,0.7246680569698002,0.7272108843537415,0.005409843083790555,-0.057041779301220785,4.169716095873848,0.08724142921418387,-0.04666265373781897,4.169716095873848,-1.9401944802439495,-1.1677617834579133,4.169716095873848,3.05927034341299,-0.3144347010179862,4.169716095873848,3.383898935208528,-5.730908943767978,4.169716095873848,2.9835240455379006,-0.543576598826033,4.169716095873848
cremad,operator,False,1e-05,43,1,0.0,8,1032.8,0.7563932980599647,0.7504450450091285,0.7520325203252033,0.01990302439403635,-0.04143824831706944,4.169925001442313,0.045448543093081106,-0.043195388769854404,4.169925001442313,-2.1445597708517763,-1.4298203933887788,4.169925001442313,3.0885118268241563,-0.33854980507678434,4.169925001442313,3.2979992544991372,-5.509877508519151,4.169925001442313,2.8495397045794455,-0.7635133899195665,4.169925001442313
cremad,operator,False,1e-05,43,3,0.0,9,898.1,0.7755721668512366,0.7744197751170562,0.7735593220338983,-0.021712541412383324,-0.04785345683626652,4.1699193444441836,-0.03848930598875011,-0.04658317044225413,4.1699193444441836,-2.1851574867299224,-1.747960440882248,4.1699193444441836,2.846582151028076,-0.43311622706944064,4.1699193444441836,3.196610363439696,-5.50306497339184,4.1699193444441836,2.89202008185336,-0.4857926930791967,4.1699193444441836
cremad,operator,False,1e-05,43,5,0.0,12,901.9,0.7662589950276414,0.7617718123692421,0.7625850340136054,-0.011309155560748074,-0.054654929438423316,4.169716095873848,0.019475750887924193,-0.023112919250182884,4.169716095873848,-2.7666102987245917,-1.577546814830427,4.169716095873848,3.0185594987571376,-0.3072228922075384,4.169716095873848,3.425439143370334,-5.196904909102289,4.169716095873848,3.0434440096929323,-0.8367101677129796,4.169716095873848
cremad,operator,False,1e-05,44,1,0.0,10,900.7,0.7627865961199295,0.7557721060315451,0.7588075880758808,0.0038746310827946218,-0.04556875046613751,4.169925001442313,-0.021909206596410158,-0.027254330871882892,4.169925001442313,-1.9646656495776345,-1.2395255235598546,4.169925001442313,3.1035120742630786,-0.3274912649848307,4.169925001442313,3.3646309213411705,-5.320563055533092,4.169925001442313,2.9974338908604103,-0.7591195721553294,4.169925001442313
cremad,operator,False,1e-05,44,3,0.0,8,462.9,0.7742924818506213,0.7707725129236173,0.7708474576271186,-0.03855372209011865,-0.06300390485552398,4.1699193444441836,-0.03544001502898286,-0.031195536373727073,4.1699193444441836,-2.3468436752572783,-1.2168144966948953,4.1699193444441836,3.110653283467083,-0.3656492404947036,4.1699193444441836,3.4268027712942484,-5.498181921934785,4.1699193444441836,3.0541057049638622,-1.0442423721163738,4.1699193444441836
cremad,operator,False,1e-05,44,5,0.0,12,463.4,0.7537508879211835,0.7489269111639821,0.7503401360544217,0.03571442876758546,-0.032465985890206994,4.169716095873848,0.048760515107627356,-0.04172984888752129,4.169716095873848,-2.6115521784301734,-1.7700048082594249,4.169716095873848,2.827001874686172,-0.46143435750976014,4.169716095873848,3.479763296242938,-5.416459853343528,4.169716095873848,3.171996297203614,-1.0198674763518634,4.169716095873848
