dataset,mode,arm,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
iemocap,floor,orth,42,5,4.0,29,122.6,0.5688984061918743,0.5538554884505841,0.5504672897196262,0.2603037527117129,-0.004942383980351406,0.9998765061155545,0.20492059948305874,-0.005419475716764155,0.9998765061155545,0.6477890253230253,-0.0034855681204833955,0.9998765061155545,0.4897290680852171,-0.0011686540834788817,0.9998765061155545,0.6341286534923882,-0.21659985356726408,0.9998765061155545,0.6829194633180939,-0.07978545731882358,0.9998765061155545
iemocap,floor,orth,42,5,16.0,37,120.0,0.6034298710574201,0.5867159808518514,0.577570093457944,0.23865028930356613,-0.003910471450171316,0.9998765061155545,0.17375316818564257,-0.0035447308205452943,0.9998765061155545,0.22258147662089256,-0.008039658372720804,0.9998765061155545,0.18226020976040203,-0.0045397266988768115,0.9998765061155545,0.40789256988362754,-0.24373468897281036,0.9998765061155545,0.4330322691283367,-0.09392279195818054,0.9998765061155545
iemocap,floor,orth,43,1,1.0,30,114.0,0.5474547514825845,0.5089198632542344,0.5061837455830389,0.10749439663299454,-0.003978202722905944,0.9836697149306288,0.11409717360316751,-0.002179491196128369,0.9836697149306288,0.5554470930418528,-0.0032627244931849875,0.9836697149306288,0.4054976639881549,-0.0032250639524947777,0.9836697149306288,0.5548884926372434,-0.15522455305604543,0.9836697149306288,0.5967661889358721,-0.06892395040011778,0.9836697149306288
iemocap,floor,orth,43,1,4.0,30,99.1,0.5494724268440878,0.5119710675856182,0.5070671378091873,0.10780900625842793,-0.004016786535095518,0.9836697149306288,0.08773531965917614,-0.006201947937252372,0.9836697149306288,0.666524040090388,0.0024990282729453472,0.9836697149306288,0.3634057428105012,0.0014466722141869282,0.9836697149306288,0.6584223933561497,-0.16650102382474485,0.9836697149306288,0.6592245881738801,-0.05808736184504748,0.9836697149306288
iemocap,floor,orth,43,1,16.0,18,69.5,0.5333497632886691,0.5128361114873807,0.495583038869258,0.02391499691974963,0.00041977886871658043,0.9836697149306288,0.010961535018551127,-0.006194893234334975,0.9836697149306288,0.024632547169872954,0.0003988140307075172,0.9836697149306288,0.046123723971236985,-0.0036836648445665032,0.9836697149306288,0.35001960644326036,-0.18852006798324217,0.9836697149306288,0.2989782750390726,-0.07994875347606256,0.9836697149306288
iemocap,floor,orth,43,2,1.0,26,91.4,0.5438589001566614,0.5251432087500576,0.5176678445229682,0.02562203323023937,-0.005166730736055225,0.9910444329385492,0.02217867148793773,-0.004581949039944799,0.9910444329385492,0.08955008169986234,-0.004905329256052249,0.9910444329385492,0.05547130699757663,-0.009308441021903202,0.9910444329385492,0.216341537325624,-0.19401965993229175,0.9910444329385492,0.1893132268859431,-0.12998611000305849,0.9910444329385492
iemocap,floor,orth,43,2,4.0,18,64.0,0.5570931440871867,0.5293240112502993,0.5273851590106007,0.04744574413826308,-0.004445544257158929,0.9910444329385492,0.03869474644734883,-0.004981816373329728,0.9910444329385492,0.07666473000735519,-0.0023005840323633286,0.9910444329385492,0.051536020354419176,-0.005445830235770499,0.9910444329385492,0.16862612080148365,-0.11854463653277081,0.9910444329385492,0.1295001423796902,-0.07338086780006214,0.9910444329385492
iemocap,floor,orth,43,2,16.0,32,95.1,0.5500976827517639,0.5074648586753746,0.508833922261484,0.03492497598896527,-0.005088461384803233,0.9910444329385492,0.031151504248486006,-0.00596184451923909,0.9910444329385492,0.0667925864886747,-0.0026999938730506434,0.9910444329385492,0.05310852136409372,-0.0035596667486974543,0.9910444329385492,0.10696183102339762,-0.18793258382661404,0.9910444329385492,0.11151127710338071,-0.11321087251880801,0.9910444329385492
iemocap,floor,orth,43,3,1.0,29,95.9,0.5338512935401385,0.524065532265373,0.5116906474820144,0.026403619265048417,-0.0028997263985071076,0.9973008701007469,0.019915712888297965,-0.0028895382450868645,0.9973008701007469,0.023109158898078963,-0.0056663553555442725,0.9973008701007469,0.026548977173443844,-0.0021170324929840056,0.9973008701007469,0.15698553554951566,-0.2526149898039691,0.9973008701007469,0.15225998625612813,-0.13441290218942226,0.9973008701007469
iemocap,floor,orth,43,3,4.0,29,92.6,0.5373331463138342,0.5310179366266411,0.5215827338129496,0.0505029935861131,-0.00524488428530101,0.9973008701007469,0.04004918898744092,-0.0044071432183427905,0.9973008701007469,0.048705028489055224,-0.0022142017395693214,0.9973008701007469,0.03925317206829937,0.0029600423249221963,0.9973008701007469,0.11521175689247865,-0.20156903268851112,0.9973008701007469,0.10135315803406875,-0.11367916357110608,0.9973008701007469
