dataset,mode,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
iemocap,floor,42,2,2.0,7,21.3,0.5333078218536529,0.48725789224327043,0.4876325088339223,0.04057472116780714,-0.001881966410942515,0.9910444329385492,0.023072192709404082,-0.007040368097173122,0.9910444329385492,0.09479423506785101,-0.004451562904217554,0.9910444329385492,0.06675430137875582,-0.003924114695788572,0.9910444329385492,0.11072394996524426,-0.1315761850310594,0.9910444329385492,0.09194970033567273,-0.08802975795665036,0.9910444329385492
iemocap,floor,42,2,4.0,33,48.8,0.5531303932748729,0.5223666194366149,0.5220848056537103,0.03165039590705021,-0.003437884460585461,0.9910444329385492,0.021128569442837808,-0.009642511606596682,0.9910444329385492,0.09407377655582183,-0.002874637321330864,0.9910444329385492,0.07551506974650679,-0.004932347976279616,0.9910444329385492,0.042753123966483675,-0.162685728559825,0.9910444329385492,0.0958694247574321,-0.056876172772867606,0.9910444329385492
iemocap,floor,42,2,8.0,12,27.1,0.5444830090147035,0.4903568783866695,0.5008833922261484,0.048487819195813464,-0.0036524337241163884,0.9910444329385492,0.024548495780525315,-0.009757657549150367,0.9910444329385492,0.02797927954957713,-0.007638123849546319,0.9910444329385492,0.02448618349588727,-0.012793283062273342,0.9910444329385492,-0.07217829509228413,-0.11663727824037096,0.9910444329385492,0.017454719922762374,-0.06548112385984217,0.9910444329385492
iemocap,floor,42,2,16.0,11,25.3,0.5359736379758401,0.4931269625692492,0.4929328621908127,0.04632958755029548,-0.002643741062518412,0.9910444329385492,0.033764295415498524,-0.009507668674087033,0.9910444329385492,0.01134724554776434,-0.007551077429649111,0.9910444329385492,0.011965528104726397,-0.00814829358358915,0.9910444329385492,0.14682538642788512,-0.25302963013110846,0.9910444329385492,0.08716881927191722,-0.11869399136240022,0.9910444329385492
iemocap,floor,42,3,0.0,4,12.5,0.506843857404059,0.4672310478390333,0.48111510791366907,0.0478142576061239,-0.002731718489958901,0.9973008701007469,0.017894054882422128,-0.0015667206130601796,0.9973008701007469,0.04236035784430747,-0.0026023306466793628,0.9973008701007469,0.023667637343307124,-0.00945819509360657,0.9973008701007469,0.21370678227101925,-0.09355139615381214,0.9973008701007469,0.07136975571116899,-0.10897209314830403,0.9973008701007469
iemocap,floor,42,3,0.5,37,49.5,0.5063405105686878,0.47301468015377757,0.46402877697841727,0.03862551241442491,-0.003927428167212366,0.9973008701007469,0.004967844657882692,-0.011387125147884314,0.9973008701007469,0.10091208906471227,-0.005029160611212058,0.9973008701007469,0.10712032484440093,-0.0016510694902437395,0.9973008701007469,0.10701170414895267,-0.2992001593565712,0.9973008701007469,0.1611797497605183,-0.11592703882697064,0.9973008701007469
iemocap,floor,42,3,1.0,20,34.4,0.5116610517598303,0.4875393198146553,0.4766187050359712,0.04865207242712033,-0.00024472915330209233,0.9973008701007469,0.03628588818158718,-0.005276135445345664,0.9973008701007469,0.11220312628557594,-0.004834476029983659,0.9973008701007469,0.09130434933051035,-0.01002243216610954,0.9973008701007469,0.08073659354568319,-0.17423449121514967,0.9973008701007469,0.13678899270360778,-0.06592401284445315,0.9973008701007469
iemocap,floor,42,3,2.0,12,26.0,0.5217842986930902,0.5026361782946372,0.4982014388489209,0.01491480029453629,-0.0012171615387928103,0.9973008701007469,-0.0007040786460184023,-0.002790982047748969,0.9973008701007469,0.06115307271235504,-0.004321880314881232,0.9973008701007469,0.04756954699210225,0.0006419339446623873,0.9973008701007469,0.14826212262526706,-0.13978220363180083,0.9973008701007469,0.07207993704072946,-0.08509296887182671,0.9973008701007469
iemocap,floor,42,3,4.0,12,27.2,0.5051438769719182,0.4850787355994275,0.48111510791366907,0.013716962835019775,-0.0020668566877934946,0.9973008701007469,0.007159921061896779,-0.00678692178485818,0.9973008701007469,0.07680465881491516,-0.002355795338056077,0.9973008701007469,0.04698336583934026,-0.0025602576501008167,0.9973008701007469,0.1771503531519273,-0.12986225209093716,0.9973008701007469,0.12210490196416601,-0.08014489372914535,0.9973008701007469
iemocap,floor,42,3,8.0,12,27.1,0.504060851804707,0.49359798614483136,0.4829136690647482,0.008241777871188738,-0.0035394274546152182,0.9973008701007469,0.013815697657693637,-0.004241177149578057,0.9973008701007469,0.09284788036815461,-0.0028105364935677724,0.9973008701007469,0.0829573640935718,-0.009270556127816798,0.9973008701007469,0.14033954186489994,-0.15287007265480468,0.9973008701007469,0.11581460230965013,-0.14012300277032486,0.9973008701007469
iemocap,floor,42,3,16.0,6,19.8,0.4984925708595761,0.48311381996950437,0.48381294964028776,0.0502524721068871,-0.0009325727273640227,0.9973008701007469,0.02613059655578176,-0.004507689007314797,0.9973008701007469,0.04484949613735445,-0.0027685391811780313,0.9973008701007469,0.03294147326270369,-0.0026509945931958434,0.9973008701007469,0.22016065174668853,-0.0793761016325969,0.9973008701007469,0.08836981342293271,-0.05441040998082469,0.9973008701007469
iemocap,floor,42,4,0.0,29,33.8,0.54852287937916,0.5021739636254747,0.49216589861751153,0.14708125909674818,-0.003985376349565306,0.9994846138022001,0.04684038176551453,-0.004736453143660113,0.9994846138022001,0.617707968636267,-0.005902244255988065,0.9994846138022001,0.5118950190199998,-0.0028012577120385407,0.9994846138022001,0.5914811925571829,-0.19966870491187738,0.9994846138022001,0.5973175513415531,-0.0501122770161061,0.9994846138022001
iemocap,floor,42,4,0.5,15,30.1,0.5444563747271215,0.49106443820755874,0.4847926267281106,0.09375358631634179,-0.004190053658926218,0.9994846138022001,0.06621027743505736,-0.002317157468930131,0.9994846138022001,0.5944979134983703,-0.0008823747532661352,0.9994846138022001,0.4769256006271735,-0.0005717862456126044,0.9994846138022001,0.5416467113570302,-0.14943522391705077,0.9994846138022001,0.5612978522350167,-0.10631458927229909,0.9994846138022001
iemocap,floor,42,4,1.0,20,34.8,0.5685375123824994,0.5237256905736276,0.5105990783410138,0.020808447895423243,-0.006179820529688018,0.9994846138022001,0.061821985642334765,-0.0015631819859368568,0.9994846138022001,0.594968193235496,-0.0048251143348213565,0.9994846138022001,0.4899295708207727,-0.0005054849052017474,0.9994846138022001,0.56260802146938,-0.18295452034048176,0.9994846138022001,0.5578970847712945,-0.04893611674948939,0.9994846138022001
iemocap,floor,42,4,2.0,26,43.4,0.5496992990512826,0.5119906465544755,0.49585253456221196,0.0558812898655584,-0.00726232852126818,0.9994846138022001,0.04200448919762512,-0.006057650005531268,0.9994846138022001,0.5495830906617556,-0.00017584902271106095,0.9994846138022001,0.48201966481366976,-0.0012481526713133961,0.9994846138022001,0.47082739119500305,-0.20005117369244052,0.9994846138022001,0.532762395971923,-0.04748401077605491,0.9994846138022001
iemocap,floor,42,4,4.0,21,37.3,0.5470495410159065,0.5075866731288836,0.4930875576036866,0.029139875657793524,-0.00513037725067933,0.9994846138022001,0.037006558892861974,-0.006589177471778007,0.9994846138022001,0.37927840950134184,0.0029339123643432607,0.9994846138022001,0.22025504687995434,-0.00018400156686881886,0.9994846138022001,0.4770089337588951,-0.1406320443958381,0.9994846138022001,0.4391784253470169,-0.04363647884533706,0.9994846138022001
iemocap,floor,42,4,8.0,15,30.0,0.4994523758019425,0.45062041931110497,0.44055299539170506,0.056387386913523185,-0.003991248065324471,0.9994846138022001,0.03351241005276173,-0.0047823178191798155,0.9994846138022001,0.1648316166969791,-0.000489023770905872,0.9994846138022001,0.1436186628766678,0.0002467732204439743,0.9994846138022001,0.29419681450440704,-0.14504368373361365,0.9994846138022001,0.22279979490312452,-0.05149378239757818,0.9994846138022001
iemocap,floor,42,4,16.0,17,32.7,0.48386555388168195,0.4366633395924269,0.4313364055299539,0.03334244894553162,-0.0016929426467363617,0.9994846138022001,0.031002798163475953,-0.006338600497579283,0.9994846138022001,0.014625227370520744,-0.003913611084028212,0.9994846138022001,0.020893591536218947,-0.0034037391515936433,0.9994846138022001,0.02156785968944175,-0.22850920920405937,0.9994846138022001,0.04576332636015312,-0.0624503297552893,0.9994846138022001
