dataset,mode,arm,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
iemocap,floor,adv,43,1,4.0,20,84.2,0.5537846044454794,0.5252445896144691,0.5176678445229682,0.23176382222599323,-0.0027394550220851688,0.9836697149306288,0.23603090872542687,-0.012597112618839224,0.9836697149306288,0.7460238438454866,0.0022089604429403886,0.9836697149306288,0.4842599852071233,-0.006649405439582368,0.9836697149306288,0.6713306764194731,-0.21093764707497353,0.9836697149306288,0.7157549837858757,-0.06637890848949723,0.9836697149306288
iemocap,floor,adv,43,1,16.0,25,93.6,0.523053175489224,0.5039515995990974,0.4929328621908127,0.5090246501364046,-0.005221120483607455,0.9836697149306288,0.3673607372662273,-0.0027305620271664832,0.9836697149306288,0.7281636095249169,0.00010897289242450814,0.9836697149306288,0.5799853332037546,-0.004599927482181521,0.9836697149306288,0.6644244021305205,-0.18433235280720917,0.9836697149306288,0.6977946354348776,-0.05262556746399105,0.9836697149306288
iemocap,floor,adv,43,2,1.0,32,104.4,0.558811576483222,0.5338414833141574,0.5318021201413428,0.03433659264058875,-0.0014360079705825202,0.9910444329385492,0.022433339007234765,-0.0020987728487819046,0.9910444329385492,0.03179687321146607,-0.0031040333652041507,0.9910444329385492,0.026740158655607082,-0.007771439969038174,0.9910444329385492,0.1426901995951535,-0.2048556460686347,0.9910444329385492,0.15045746196120324,-0.09119034774885104,0.9910444329385492
iemocap,floor,adv,43,2,4.0,22,78.1,0.5364033097928642,0.5061141381104121,0.49823321554770317,0.03371469281224271,-0.0027481672913389765,0.9910444329385492,0.028488375054324444,-0.005719572786382576,0.9910444329385492,0.09040292006724215,-0.00421536604318018,0.9910444329385492,0.07504006342098435,-0.009467230089504342,0.9910444329385492,0.14615594693291323,-0.15942929735709443,0.9910444329385492,0.15362728837198747,-0.07568275638482935,0.9910444329385492
iemocap,floor,adv,43,2,16.0,7,42.3,0.5068042101951737,0.46510898514005666,0.46819787985865724,0.1122972671261877,-0.005588309149729853,0.9910444329385492,0.1021529918158417,-0.010755728292077937,0.9910444329385492,0.12561593224345136,-0.004276010731130819,0.9910444329385492,0.0884286923204386,-0.009379197904607284,0.9910444329385492,0.235736303262843,-0.10701767180640431,0.9910444329385492,0.11740672122056228,-0.05837937574815999,0.9910444329385492
iemocap,floor,adv,43,3,1.0,14,50.0,0.505711504412941,0.5130443384341159,0.5017985611510791,0.03852431538826617,-0.005588848806555635,0.9973008701007469,0.01388551364768198,-0.0030313940902597647,0.9973008701007469,0.05794653535393268,-0.010017837268317065,0.9973008701007469,0.06392609167095131,-0.00935770859114271,0.9973008701007469,0.22830424174981834,-0.13160932003855796,0.9973008701007469,0.17370157812872833,-0.12261328863161558,0.9973008701007469
iemocap,floor,adv,43,3,4.0,10,46.7,0.49255772581845786,0.48961951695087824,0.4829136690647482,0.06813148794749202,-0.007351728985983685,0.9973008701007469,0.02969492909302307,-0.010650800685864992,0.9973008701007469,0.06453174877679058,-0.006033251646951676,0.9973008701007469,0.05059388340340909,-0.01021560240985897,0.9973008701007469,0.16020840875499043,-0.16930908876538076,0.9973008701007469,0.13084653816072744,-0.07839687560934783,0.9973008701007469
iemocap,floor,adv,43,3,16.0,38,86.5,0.4870089890102821,0.4945008969092439,0.4847122302158273,0.048423060491304404,-0.004913142912324808,0.9973008701007469,0.003832861577662383,-0.004152657982332775,0.9973008701007469,0.055991624675527096,-0.0064025255014605875,0.9973008701007469,0.04228043072088705,-0.0052564280477209735,0.9973008701007469,0.07201953710023568,-0.3714402499487568,0.9973008701007469,0.12836287862719808,-0.23128001524687347,0.9973008701007469
iemocap,floor,adv,43,4,1.0,15,56.7,0.5596540677156425,0.521292062743465,0.5124423963133641,0.0925418634691042,-0.009927637750437479,0.9994846138022001,0.07312336422925225,-0.014838064871250611,0.9994846138022001,0.5842625364461584,-0.005296916527519291,0.9994846138022001,0.3156989360907848,-0.01181162994531848,0.9994846138022001,0.5975508695906373,-0.11389062891115687,0.9994846138022001,0.5620043831331509,-0.0764147927180413,0.9994846138022001
iemocap,floor,adv,43,4,4.0,28,90.4,0.5136057900770051,0.46726555985379603,0.4599078341013825,0.04648603805505347,-0.012178516670268036,0.9994846138022001,0.045810064046326815,-0.021980330407697868,0.9994846138022001,0.6277208084117671,0.0002391138544048932,0.9994846138022001,0.4294248617980332,-0.002935712362711951,0.9994846138022001,0.5841219048777097,-0.1636157729092983,0.9994846138022001,0.6265462388297629,-0.05246920742379391,0.9994846138022001
