dataset,mode,no_style,encoder_lr,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
iemocap,cmn,True,1e-05,42,1,0.0,9,1854.1,0.6224030362213204,0.6133016754199059,0.6051236749116607,0.023544039095958702,0.0009669462542656326,0.9836697149306288,0.03364600472880819,-0.009071103965729521,0.9836697149306288,0.8990781098921062,-1.7460097339493474,0.9836697149306288,0.8404562019157421,-0.2784708272710834,0.9836697149306288
iemocap,cmn,True,1e-05,42,3,0.0,8,1894.1,0.5715229578440332,0.560545151053201,0.5566546762589928,0.09085463829690843,-0.006997350867315788,0.9973008701007469,0.06711097173261116,-0.011768766812720433,0.9973008701007469,0.4929331814565143,-1.5028265559022997,0.9973008701007469,0.5350770848564108,-0.26786850556172115,0.9973008701007469
iemocap,cmn,True,1e-05,42,5,0.0,11,1258.0,0.6580184050553286,0.6379081815119282,0.6411214953271028,0.1582355987964421,-0.0079199123553918,0.9998765061155545,0.12602745564552453,-0.011588119126622165,0.9998765061155545,0.8688283960024223,-1.8024866856033515,0.9998765061155545,0.8407053653090311,-0.2365862887461786,0.9998765061155545
iemocap,cmn,True,1e-05,43,1,0.0,12,1220.5,0.6200056069279813,0.6056350985216598,0.6024734982332155,0.07613893280951112,-0.00488728712057096,0.9836697149306288,0.08197670443346983,-0.004362063895542834,0.9836697149306288,0.8855639188703842,-1.7840625830900083,0.9836697149306288,0.8457579862116948,-0.1817472544022627,0.9836697149306288
iemocap,cmn,True,1e-05,43,3,0.0,9,1020.6,0.6255173590836771,0.6143450436250288,0.6187050359712231,0.06832375729609286,-0.002717403882179781,0.9973008701007469,0.040989991323988506,-0.003059861132310493,0.9973008701007469,0.6245269673180689,-1.7112138905956826,0.9973008701007469,0.6396544821476231,-0.38253294765856616,0.9973008701007469
iemocap,cmn,True,1e-05,43,5,0.0,10,1044.2,0.6413695769767015,0.6167961644703742,0.6158878504672897,0.17852407659979475,-0.003665444881247093,0.9998765061155545,0.1564990779340646,-0.0021986513618074133,0.9998765061155545,0.8868216540922723,-1.8325124424843193,0.9998765061155545,0.8393556471745747,-0.2394734443603942,0.9998765061155545
iemocap,cmn,True,1e-05,44,1,0.0,7,453.8,0.6217439260025888,0.5780371044664292,0.5671378091872792,0.08985638382341654,-0.007952988326530797,0.9836697149306288,0.0728519757330005,-0.011615439671390004,0.9836697149306288,0.9370772492712828,-1.4786603890056043,0.9836697149306288,0.9056209652665587,-0.21280953184761087,0.9836697149306288
iemocap,cmn,True,1e-05,44,3,0.0,5,382.1,0.5817944281604328,0.5706618121083309,0.560251798561151,0.07570983475006798,-0.002450755270830607,0.9973008701007469,0.05469511959761231,-0.005001487991391107,0.9973008701007469,0.6044422660668789,-1.5214654182748293,0.9973008701007469,0.5612186650065123,-0.2903561124706897,0.9973008701007469
iemocap,cmn,True,1e-05,44,5,0.0,11,328.7,0.6390742590768698,0.6215111026925728,0.6224299065420561,0.149688550501076,-0.007439869737105753,0.9998765061155545,0.1145340680826491,-0.010570832986716572,0.9998765061155545,0.841536176495177,-1.6164317145513327,0.9998765061155545,0.779582221831316,-0.21257247374417465,0.9998765061155545
