dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,48,2,1,0.0516,0.0516,1,1,4.5826,84.1626,0.5151406323351573,0.4991166077738516,0.0625014926891252,-0.004961759187673831
iemocap,48,2,1,0.0,0.0516,0,1,4.5826,84.1626,0.5165511550073622,0.5,0.06887946987797011,-0.005087681765238883
iemocap,48,2,1,0.1,0.0516,0,1,4.5826,84.1626,0.5140589735112681,0.49734982332155475,0.05662757679686825,-0.004813838157930128
iemocap,48,2,1,0.2,0.0516,0,1,4.5826,84.1626,0.5169183285538753,0.49734982332155475,0.04453101906398882,-0.004560223517015682
iemocap,48,2,1,0.3,0.0516,0,1,4.5826,84.1626,0.5113484880261105,0.4902826855123675,0.033766029528819685,-0.0042411889280500326
iemocap,48,2,1,0.5,0.0516,0,1,4.5826,84.1626,0.5068120505452562,0.4840989399293286,0.01755226957562317,-0.0035549037976633224
iemocap,48,2,1,0.7,0.0516,0,1,4.5826,84.1626,0.47712271410102736,0.45229681978798586,0.007620947110936638,-0.0027965940084726526
iemocap,48,2,1,1.0,0.0516,0,1,4.5826,84.1626,0.43806116759561464,0.4125441696113074,0.002175176552484337,-0.0016903880148708694
iemocap,48,2,2,0.0982,0.0982,1,1,4.5826,84.1626,0.5171077227691048,0.5,0.05836987454048559,-0.005486143247968034
iemocap,48,2,2,0.0,0.0982,0,1,4.5826,84.1626,0.5165511550073622,0.5,0.06887946987797011,-0.005087681765238883
iemocap,48,2,2,0.1,0.0982,0,1,4.5826,84.1626,0.5171077227691048,0.5,0.05818806782285746,-0.005493712842308374
iemocap,48,2,2,0.2,0.0982,0,1,4.5826,84.1626,0.5192018729940961,0.5017667844522968,0.04802975840986956,-0.005967180387352
iemocap,48,2,2,0.3,0.0982,0,1,4.5826,84.1626,0.5148865127530697,0.49734982332155475,0.03840078500811894,-0.006432550028040218
iemocap,48,2,2,0.5,0.0982,0,1,4.5826,84.1626,0.5125161661707585,0.4920494699646643,0.021832831402141095,-0.007100641518420381
iemocap,48,2,2,0.7,0.0982,0,1,4.5826,84.1626,0.5052135354541603,0.4832155477031802,0.009759626934860655,-0.007484854005931574
iemocap,48,2,2,1.0,0.0982,0,1,4.5826,84.1626,0.4804105151474107,0.4540636042402827,0.001157694670152365,-0.008023689062991224
iemocap,48,2,5,0.214,0.214,1,1,4.5826,84.1626,0.5166291762000954,0.4991166077738516,0.0455581302196888,-0.004731491906336149
iemocap,48,2,5,0.0,0.214,0,1,4.5826,84.1626,0.5165511550073622,0.5,0.06887946987797011,-0.005087681765238883
iemocap,48,2,5,0.1,0.214,0,1,4.5826,84.1626,0.513179355411565,0.495583038869258,0.0576488011933165,-0.004917889212299298
iemocap,48,2,5,0.2,0.214,0,1,4.5826,84.1626,0.5161908872800394,0.49823321554770317,0.04700447464772328,-0.004763142887650007
iemocap,48,2,5,0.3,0.214,0,1,4.5826,84.1626,0.5183137106119503,0.5,0.03707528747894506,-0.004587603112581773
iemocap,48,2,5,0.5,0.214,0,1,4.5826,84.1626,0.5222200011942577,0.5026501766784452,0.020211657686689866,-0.00413005395225674
iemocap,48,2,5,0.7,0.214,0,1,4.5826,84.1626,0.5260306358645285,0.5070671378091873,0.007539544511726559,-0.003575605870474563
iemocap,48,2,5,1.0,0.214,0,1,4.5826,84.1626,0.5256218756933126,0.5026501766784452,-0.003382743733488347,-0.003382280422601913
iemocap,48,2,10,0.3525,0.3525,1,1,4.5826,84.1626,0.5236103950419859,0.5035335689045937,0.03361608177387354,-0.004926031170681244
iemocap,48,2,10,0.0,0.3525,0,1,4.5826,84.1626,0.5165511550073622,0.5,0.06887946987797011,-0.005087681765238883
iemocap,48,2,10,0.1,0.3525,0,1,4.5826,84.1626,0.51909268458927,0.5017667844522968,0.057934670685413914,-0.005065254506761652
iemocap,48,2,10,0.2,0.3525,0,1,4.5826,84.1626,0.51930630985549,0.5017667844522968,0.047712990760599316,-0.005031059421455986
iemocap,48,2,10,0.3,0.3525,0,1,4.5826,84.1626,0.5212824907262981,0.5017667844522968,0.038229196270576526,-0.004955796153544911
iemocap,48,2,10,0.5,0.3525,0,1,4.5826,84.1626,0.523777712481983,0.5044169611307421,0.02198800629079556,-0.00484148510286897
iemocap,48,2,10,0.7,0.3525,0,1,4.5826,84.1626,0.5266916404876649,0.5070671378091873,0.009470010674225149,-0.00467216618224231
iemocap,48,2,10,1.0,0.3525,0,1,4.5826,84.1626,0.5245286323273897,0.5008833922261484,-0.0019532542447269208,-0.004398031969502836
iemocap,48,2,20,0.5213,0.5213,1,1,4.5826,84.1626,0.5205931224837452,0.4991166077738516,0.02110359468375067,-0.005411536590036015
iemocap,48,2,20,0.0,0.5213,0,1,4.5826,84.1626,0.5165511550073622,0.5,0.06887946987797011,-0.005087681765238883
iemocap,48,2,20,0.1,0.5213,0,1,4.5826,84.1626,0.5189570805157834,0.5008833922261484,0.05815135432517038,-0.005186234434972792
iemocap,48,2,20,0.2,0.5213,0,1,4.5826,84.1626,0.5189082785843873,0.5008833922261484,0.048121685488824784,-0.0052770912139179504
iemocap,48,2,20,0.3,0.5213,0,1,4.5826,84.1626,0.5183228010488107,0.4991166077738516,0.038832219238518206,-0.005321753775950899
iemocap,48,2,20,0.5,0.5213,0,1,4.5826,84.1626,0.5212651654944979,0.5,0.022627325132980713,-0.005401963797395104
iemocap,48,2,20,0.7,0.5213,0,1,4.5826,84.1626,0.5132899456127294,0.4911660777385159,0.010006632625827905,-0.0054358277284066725
iemocap,48,2,20,1.0,0.5213,0,1,4.5826,84.1626,0.5099181460169322,0.48674911660777387,-0.0014064712513003341,-0.005389170369651475
