dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,48,2,1,0.0,0.0516,0,0,4.5826,84.1626,0.40576850116294483,0.43462897526501765,0.06517937177796362,-0.00473485659446804
iemocap,48,2,1,0.0516,0.0516,1,0,4.5826,84.1626,0.41026003261391447,0.4372791519434629,0.05986117710293415,-0.004809070056565834
iemocap,48,2,1,0.1,0.0516,0,0,4.5826,84.1626,0.41601793838115947,0.43992932862190814,0.05461429726632816,-0.0047934611925187776
iemocap,48,2,1,0.2,0.0516,0,0,4.5826,84.1626,0.4300749700100541,0.4496466431095406,0.043535391282329416,-0.004285524755671233
iemocap,48,2,1,0.3,0.0516,0,0,4.5826,84.1626,0.44505242354202257,0.46024734982332155,0.0335053189304112,-0.003558453156249808
iemocap,48,2,1,0.5,0.0516,0,0,4.5826,84.1626,0.46102319845503836,0.4637809187279152,0.016660072546341942,-0.0027583024020748637
iemocap,48,2,1,0.7,0.0516,0,0,4.5826,84.1626,0.45365020484431684,0.44346289752650175,0.00909306266305665,-0.0026369432327827402
iemocap,48,2,1,1.0,0.0516,0,0,4.5826,84.1626,0.43806116759561464,0.4125441696113074,0.002175176552484337,-0.0016903880148708694
iemocap,48,2,1,0.003428440229279125,0.0516,0,1,4.5826,84.1626,0.40858985599485786,0.43374558303886923,0.058112744317072695,-0.004534757026930625
iemocap,48,2,2,0.0,0.0982,0,0,4.5826,84.1626,0.40576850116294483,0.43462897526501765,0.06517937177796362,-0.00473485659446804
iemocap,48,2,2,0.0982,0.0982,1,0,4.5826,84.1626,0.4145671580600012,0.43904593639575973,0.05283258735082896,-0.005010474087553951
iemocap,48,2,2,0.1,0.0982,0,0,4.5826,84.1626,0.4145671580600012,0.43904593639575973,0.052597609315643834,-0.0050079403187359706
iemocap,48,2,2,0.2,0.0982,0,0,4.5826,84.1626,0.43259032059021574,0.45229681978798586,0.040874064015153255,-0.0049988893421061276
iemocap,48,2,2,0.3,0.0982,0,0,4.5826,84.1626,0.44184739523180494,0.4575971731448763,0.030602768881803577,-0.005015764802973277
iemocap,48,2,2,0.5,0.0982,0,0,4.5826,84.1626,0.4730226782732976,0.47703180212014135,0.014851736643049507,-0.005812058366700845
iemocap,48,2,2,0.7,0.0982,0,0,4.5826,84.1626,0.4885314793696844,0.48144876325088337,0.00753100235769999,-0.006826968442345427
iemocap,48,2,2,1.0,0.0982,0,0,4.5826,84.1626,0.4804105151474107,0.4540636042402827,0.0011576876841205008,-0.00802377012620048
iemocap,48,2,2,0.005351208413601035,0.0982,0,1,4.5826,84.1626,0.41563450156976917,0.4381625441696113,0.05188098431669008,-0.0052065833162774355
iemocap,48,2,5,0.0,0.214,0,0,4.5826,84.1626,0.40576850116294483,0.43462897526501765,0.06517937177796362,-0.00473485659446804
iemocap,48,2,5,0.1,0.214,0,0,4.5826,84.1626,0.4210626878467777,0.4452296819787986,0.05404395961688313,-0.004811867554134652
iemocap,48,2,5,0.2,0.214,0,0,4.5826,84.1626,0.43585819913712454,0.4549469964664311,0.043189259203028185,-0.004721640458944187
iemocap,48,2,5,0.214,0.214,1,0,4.5826,84.1626,0.438595719265949,0.4575971731448763,0.04169773890503381,-0.004704607493529855
iemocap,48,2,5,0.3,0.214,0,0,4.5826,84.1626,0.4563131566900033,0.4708480565371025,0.032902347708202107,-0.004397903849174489
iemocap,48,2,5,0.5,0.214,0,0,4.5826,84.1626,0.48491823704266845,0.48851590106007065,0.015224160227858219,-0.0036367044443055274
