dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,48,5,1,0.0857,0.0857,1,1,6.9108,73.6817,0.5893017514990868,0.5579439252336449,0.24823711605803733,-0.003785882086683956
iemocap,48,5,1,0.0,0.0857,0,1,6.9108,73.6817,0.5910225665847921,0.5616822429906542,0.2798850456839096,-0.0035822502429897485
iemocap,48,5,1,0.1,0.0857,0,1,6.9108,73.6817,0.5894664544053582,0.5570093457943925,0.24291786003510052,-0.0038047671468496302
iemocap,48,5,1,0.2,0.0857,0,1,6.9108,73.6817,0.5910693256751441,0.5607476635514018,0.20655989159370625,-0.0038270709333748654
iemocap,48,5,1,0.3,0.0857,0,1,6.9108,73.6817,0.5847645391667206,0.5523364485981308,0.17090117209974043,-0.0036534020672206458
iemocap,48,5,1,0.5,0.0857,0,1,6.9108,73.6817,0.562917613243627,0.5242990654205607,0.10644339898357458,-0.0033107484208670934
iemocap,48,5,1,0.7,0.0857,0,1,6.9108,73.6817,0.5308556208776314,0.491588785046729,0.0586150043832252,-0.003071022404251056
iemocap,48,5,1,1.0,0.0857,0,1,6.9108,73.6817,0.4850986492663044,0.4392523364485981,0.02480538480984562,-0.0029539092233795694
iemocap,48,5,2,0.158,0.158,1,1,6.9108,73.6817,0.5881776968970949,0.5570093457943925,0.2222367361171852,-0.0038524337612776405
iemocap,48,5,2,0.0,0.158,0,1,6.9108,73.6817,0.5910225665847921,0.5616822429906542,0.2798850456839096,-0.0035822502429897485
iemocap,48,5,2,0.1,0.158,0,1,6.9108,73.6817,0.5907838997139083,0.5598130841121496,0.2430708823548573,-0.0037405222658221104
iemocap,48,5,2,0.2,0.158,0,1,6.9108,73.6817,0.5811569948268878,0.5495327102803739,0.20745046180785898,-0.003926365282282185
iemocap,48,5,2,0.3,0.158,0,1,6.9108,73.6817,0.5814424207881237,0.5504672897196262,0.1730503986987133,-0.004214629103071688
iemocap,48,5,2,0.5,0.158,0,1,6.9108,73.6817,0.5751524479789811,0.5401869158878505,0.1106480986346976,-0.004769785304311935
iemocap,48,5,2,0.7,0.158,0,1,6.9108,73.6817,0.5558985255956905,0.514018691588785,0.0621555343428829,-0.005500617420116982
iemocap,48,5,2,1.0,0.158,0,1,6.9108,73.6817,0.5108925697780008,0.4654205607476635,0.02243394923154407,-0.006407801070369534
iemocap,48,5,5,0.3192,0.3192,1,1,6.9108,73.6817,0.5895551568776325,0.5626168224299065,0.1649389236840091,-0.004384751555969957
iemocap,48,5,5,0.0,0.3192,0,1,6.9108,73.6817,0.5910225665847921,0.5616822429906542,0.2798850456839096,-0.0035822502429897485
iemocap,48,5,5,0.1,0.3192,0,1,6.9108,73.6817,0.5874214059302834,0.5570093457943925,0.24206813229394852,-0.003937690813223704
iemocap,48,5,5,0.2,0.3192,0,1,6.9108,73.6817,0.5890260794232087,0.5588785046728972,0.20551032207743913,-0.004199137462828184
iemocap,48,5,5,0.3,0.3192,0,1,6.9108,73.6817,0.5912893302949742,0.5644859813084112,0.1712778544548471,-0.004368436472129811
