dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,48,1,1,0.1597,0.1597,1,1,23.8867,125.7029,0.5750474173154463,0.523851590106007,0.05309800397592812,0.0016587669304357622
iemocap,48,1,1,0.0,0.1597,0,1,23.8867,125.7029,0.5717363069744894,0.5203180212014135,0.08120329863558018,0.001468259247476178
iemocap,48,1,1,0.1,0.1597,0,1,23.8867,125.7029,0.5800809743624261,0.5291519434628975,0.06381995718973743,0.001649171457981935
iemocap,48,1,1,0.2,0.1597,0,1,23.8867,125.7029,0.5702620315055928,0.5212014134275619,0.04604812103775946,0.0017251876684576395
iemocap,48,1,1,0.3,0.1597,0,1,23.8867,125.7029,0.5673920369891483,0.5203180212014135,0.03010402230461462,0.001973667160789616
iemocap,48,1,1,0.5,0.1597,0,1,23.8867,125.7029,0.5627610033342585,0.5159010600706714,0.007575381847474083,0.0027006067445336512
iemocap,48,1,1,0.7,0.1597,0,1,23.8867,125.7029,0.5473592669612364,0.4991166077738516,-0.0025132890052471657,0.003667645293740862
iemocap,48,1,1,1.0,0.1597,0,1,23.8867,125.7029,0.5167498623370743,0.46466431095406363,-0.0029423453774626296,0.0021328938462583658
iemocap,48,1,2,0.2754,0.2754,1,1,23.8867,125.7029,0.5631588963582455,0.5123674911660777,0.03463408263935952,-0.0005474561446640047
iemocap,48,1,2,0.0,0.2754,0,1,23.8867,125.7029,0.5717363069744894,0.5203180212014135,0.08120329863558018,0.001468259247476178
iemocap,48,1,2,0.1,0.2754,0,1,23.8867,125.7029,0.5735641963114779,0.5247349823321554,0.06291513578536201,0.0007288334259002438
iemocap,48,1,2,0.2,0.2754,0,1,23.8867,125.7029,0.5611082501885152,0.5097173144876325,0.04594577708885128,-6.903495122001502e-06
iemocap,48,1,2,0.3,0.2754,0,1,23.8867,125.7029,0.5606643736762691,0.5106007067137809,0.031266082356677605,-0.0006722015602730336
iemocap,48,1,2,0.5,0.2754,0,1,23.8867,125.7029,0.5543852172437392,0.5044169611307421,0.010459318763804126,-0.0016490756983699173
iemocap,48,1,2,0.7,0.2754,0,1,23.8867,125.7029,0.5497839131602026,0.5,0.00031277270333307516,-0.002747885467419664
iemocap,48,1,2,1.0,0.2754,0,1,23.8867,125.7029,0.5205721799379606,0.4734982332155477,-0.00027374060135465506,-0.004860957248655651
