dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,48,4,1,0.141,0.141,1,1,19.6744,119.8781,0.5766660059861218,0.5299539170506913,0.019366350681410127,-0.003844947568600987
iemocap,48,4,1,0.0,0.141,0,1,19.6744,119.8781,0.5673211415392514,0.5179723502304148,0.02740635016142523,-0.0046642683226013615
iemocap,48,4,1,0.1,0.141,0,1,19.6744,119.8781,0.5745204585048929,0.5271889400921659,0.02157252551294031,-0.0039887668276098465
iemocap,48,4,1,0.2,0.141,0,1,19.6744,119.8781,0.5746165455510934,0.5299539170506913,0.01638317304103898,-0.0034156092776634894
iemocap,48,4,1,0.3,0.141,0,1,19.6744,119.8781,0.5739492407418998,0.5308755760368664,0.011432055955789333,-0.0027441029322062827
iemocap,48,4,1,0.5,0.141,0,1,19.6744,119.8781,0.5629851038023406,0.5235023041474655,0.0030283049710742027,-0.002288846188168381
iemocap,48,4,1,0.7,0.141,0,1,19.6744,119.8781,0.5432058354492519,0.5078341013824885,-0.0022197901457957636,-0.002441460216936586
iemocap,48,4,1,1.0,0.141,0,1,19.6744,119.8781,0.48940474408558965,0.4626728110599078,-0.004683369899049938,-0.0034730607282903447
iemocap,48,4,2,0.2471,0.2471,1,1,19.6744,119.8781,0.5699142966526477,0.5244239631336406,0.013848006694305637,-0.004474526426221259
iemocap,48,4,2,0.0,0.2471,0,1,19.6744,119.8781,0.5673211415392514,0.5179723502304148,0.02740635016142523,-0.0046642683226013615
iemocap,48,4,2,0.1,0.2471,0,1,19.6744,119.8781,0.5708245887814576,0.5225806451612903,0.021516137898274112,-0.004509103995696484
iemocap,48,4,2,0.2,0.2471,0,1,19.6744,119.8781,0.5722946595032308,0.5262672811059907,0.01610666842349251,-0.004457422776789843
iemocap,48,4,2,0.3,0.2471,0,1,19.6744,119.8781,0.5698764380203396,0.5253456221198156,0.011413355434829353,-0.004558851584236856
iemocap,48,4,2,0.5,0.2471,0,1,19.6744,119.8781,0.5580554133933657,0.5161290322580645,0.0034574512079852404,-0.004767900659788382
iemocap,48,4,2,0.7,0.2471,0,1,19.6744,119.8781,0.5519161697608105,0.511520737327189,-0.00301180273445556,-0.00452871216648687
iemocap,48,4,2,1.0,0.2471,0,1,19.6744,119.8781,0.5298138704096598,0.4976958525345622,-0.009025785452597135,-0.0036068422556204682
