dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,49,4,1,0.0,0.0955,0,0,8.286,78.435,0.5116164859158456,0.49953917050691243,0.02733858509271525,-0.005052889261523474
iemocap,49,4,1,0.0955,0.0955,1,0,8.286,78.435,0.5220281493820835,0.5078341013824885,0.023524765088982047,-0.004037655621173752
iemocap,49,4,1,0.1,0.0955,0,0,8.286,78.435,0.5200326314939585,0.5059907834101383,0.02335051369492802,-0.00399865041010361
iemocap,49,4,1,0.2,0.0955,0,0,8.286,78.435,0.5182180555891802,0.5004608294930876,0.02057647354311609,-0.0030777261274418377
iemocap,49,4,1,0.3,0.0955,0,0,8.286,78.435,0.5286771843048679,0.5096774193548387,0.01827905881350045,-0.0026130059423589147
iemocap,49,4,1,0.5,0.0955,0,0,8.286,78.435,0.5279990062641959,0.504147465437788,0.014109518639018326,-0.00284629363483091
iemocap,49,4,1,0.7,0.0955,0,0,8.286,78.435,0.5114103788548866,0.48294930875576036,0.009775095221984942,-0.0018929264753154706
iemocap,49,4,1,1.0,0.0955,0,0,8.286,78.435,0.45498761890073763,0.41382488479262675,0.0012481359290401617,-0.001767707504723659
iemocap,49,4,1,0.0030494539170721007,0.0955,0,1,8.286,78.435,0.5118737933363524,0.49953917050691243,0.026840688060602358,-0.004992099614507306
iemocap,49,4,2,0.0,0.1744,0,0,8.286,78.435,0.5116164859158456,0.49953917050691243,0.02733858509271525,-0.005052889261523474
iemocap,49,4,2,0.1,0.1744,0,0,8.286,78.435,0.5243975006793962,0.5124423963133641,0.02426093826989284,-0.005779713928261265
iemocap,49,4,2,0.1744,0.1744,1,0,8.286,78.435,0.5322498023533409,0.5198156682027649,0.022010639177010405,-0.00624682264988119
iemocap,49,4,2,0.2,0.1744,0,0,8.286,78.435,0.5288829611647197,0.5152073732718894,0.021291412548759436,-0.006371695434645441
iemocap,49,4,2,0.3,0.1744,0,0,8.286,78.435,0.5371874738875446,0.5216589861751152,0.01877172669460425,-0.007783454558880298
iemocap,49,4,2,0.5,0.1744,0,0,8.286,78.435,0.5371291354066164,0.5142857142857142,0.011769259829409906,-0.010568803693544626
iemocap,49,4,2,0.7,0.1744,0,0,8.286,78.435,0.5447062410256147,0.5161290322580645,0.004901416789678925,-0.011454309957474984
iemocap,49,4,2,1.0,0.1744,0,0,8.286,78.435,0.5092715161537992,0.46359447004608295,0.0009140696990499464,-0.010783373473440494
iemocap,49,4,2,0.005034808796516272,0.1744,0,1,8.286,78.435,0.5124220914314332,0.5013824884792627,0.021979599186241372,-0.00572002478261846
iemocap,49,4,5,0.0,0.3456,0,0,8.286,78.435,0.5116164859158456,0.49953917050691243,0.02733858509271525,-0.005052889261523474
iemocap,49,4,5,0.1,0.3456,0,0,8.286,78.435,0.5268624700782973,0.5133640552995392,0.023447402925442784,-0.004408310328211429
iemocap,49,4,5,0.2,0.3456,0,0,8.286,78.435,0.5300079885979795,0.5152073732718894,0.020128295573012545,-0.0039917412227391535
iemocap,49,4,5,0.3,0.3456,0,0,8.286,78.435,0.5308198921830887,0.5152073732718894,0.017590718125928828,-0.004303600314725098
iemocap,49,4,5,0.3456,0.3456,1,0,8.286,78.435,0.5290033732366738,0.5124423963133641,0.016566883180348047,-0.004485440304373145
iemocap,49,4,5,0.5,0.3456,0,0,8.286,78.435,0.5278180642808492,0.5078341013824885,0.014606418146527744,-0.005119009553186005
iemocap,49,4,5,0.7,0.3456,0,0,8.286,78.435,0.5385720697543842,0.5133640552995392,0.011323343409770592,-0.0065431254411602024
iemocap,49,4,5,1.0,0.3456,0,0,8.286,78.435,0.5383970952177393,0.49953917050691243,0.0008543992671583567,-0.007155175703335126
iemocap,49,4,5,0.008624739984699112,0.3456,0,1,8.286,78.435,0.5146440735107183,0.5032258064516129,0.020720076641571605,-0.004667684187407484
iemocap,49,4,10,0.0,0.5137,0,0,8.286,78.435,0.5116164859158456,0.49953917050691243,0.02733858509271525,-0.005052889261523474
iemocap,49,4,10,0.1,0.5137,0,0,8.286,78.435,0.5222294611470145,0.5087557603686635,0.023224959919458055,-0.0047845660934348055
iemocap,49,4,10,0.2,0.5137,0,0,8.286,78.435,0.5284710898952921,0.5142857142857142,0.019571243572001462,-0.004504112870193366
iemocap,49,4,10,0.3,0.5137,0,0,8.286,78.435,0.5248380520024623,0.5087557603686635,0.016824574217944033,-0.00482439617959074
iemocap,49,4,10,0.5,0.5137,0,0,8.286,78.435,0.5446881449084868,0.5244239631336406,0.012660229910917531,-0.006020903782853471
iemocap,49,4,10,0.5137,0.5137,1,0,8.286,78.435,0.544824750962072,0.5244239631336406,0.012348153965975772,-0.006113332514592229
iemocap,49,4,10,0.7,0.5137,0,0,8.286,78.435,0.5488516614228538,0.5216589861751152,0.008329017107473025,-0.006972960005890427
iemocap,49,4,10,1.0,0.5137,0,0,8.286,78.435,0.5422501891651716,0.5032258064516129,-0.0017905725550203533,-0.008350080398689008
iemocap,49,4,10,0.011861191942726288,0.5137,0,1,8.286,78.435,0.5124472438576622,0.5004608294930876,0.017356510320328034,-0.00542538359726874
iemocap,49,4,20,0.0,0.6787,0,0,8.286,78.435,0.5116164859158456,0.49953917050691243,0.02733858509271525,-0.005052889261523474
iemocap,49,4,20,0.1,0.6787,0,0,8.286,78.435,0.520555956390742,0.5078341013824885,0.023683492823368457,-0.004602538492613273
iemocap,49,4,20,0.2,0.6787,0,0,8.286,78.435,0.526292218037572,0.5124423963133641,0.020479908039497396,-0.004185688897429762
iemocap,49,4,20,0.3,0.6787,0,0,8.286,78.435,0.5336545191912243,0.5170506912442396,0.018296934908289653,-0.004391889875634214
iemocap,49,4,20,0.5,0.6787,0,0,8.286,78.435,0.5502879797296634,0.528110599078341,0.016382923339583244,-0.005708375085009876
iemocap,49,4,20,0.6787,0.6787,1,0,8.286,78.435,0.5546573422647783,0.5262672811059907,0.01589443482374442,-0.006455904647340138
iemocap,49,4,20,0.7,0.6787,0,0,8.286,78.435,0.5542545395069844,0.5253456221198156,0.015564084795498645,-0.0065073360987829565
iemocap,49,4,20,1.0,0.6787,0,0,8.286,78.435,0.5489308947177782,0.5096774193548387,0.008429371135807773,-0.007399035183271896
iemocap,49,4,20,0.015280251680818214,0.6787,0,1,8.286,78.435,0.5194690359786182,0.5013824884792627,0.02299167787023737,-0.004588253405107268
