dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,49,4,1,0.0955,0.0955,1,1,8.286,78.435,0.5496526504486322,0.5023041474654378,0.021392913653658474,-0.0060535307299226515
iemocap,49,4,1,0.0,0.0955,0,1,8.286,78.435,0.5590058660736967,0.5133640552995392,0.023382735980647884,-0.006661915118216677
iemocap,49,4,1,0.1,0.0955,0,1,8.286,78.435,0.5496526504486322,0.5023041474654378,0.02129407796289584,-0.006046839753060529
iemocap,49,4,1,0.2,0.0955,0,1,8.286,78.435,0.5453550781887209,0.49953917050691243,0.019409022899931183,-0.005373874927697808
iemocap,49,4,1,0.3,0.0955,0,1,8.286,78.435,0.5395917902349214,0.49400921658986174,0.017406026515484507,-0.004507979870064349
iemocap,49,4,1,0.5,0.0955,0,1,8.286,78.435,0.5291173640989743,0.48202764976958523,0.012295556746959369,-0.0028169888949439725
iemocap,49,4,1,0.7,0.0955,0,1,8.286,78.435,0.5041144649922928,0.45622119815668205,0.00690487413056784,-0.0017956872356691411
iemocap,49,4,1,1.0,0.0955,0,1,8.286,78.435,0.45498761890073763,0.41382488479262675,0.0012481359290401617,-0.001767707504723659
iemocap,49,4,2,0.1744,0.1744,1,1,8.286,78.435,0.5573959104814694,0.5124423963133641,0.018109598034777075,-0.008256341687941204
iemocap,49,4,2,0.0,0.1744,0,1,8.286,78.435,0.5590058660736967,0.5133640552995392,0.023382735980647884,-0.006661915118216677
iemocap,49,4,2,0.1,0.1744,0,1,8.286,78.435,0.5588429510465818,0.5133640552995392,0.020151455606066793,-0.007547967056652172
iemocap,49,4,2,0.2,0.1744,0,1,8.286,78.435,0.5583644310241718,0.5142857142857142,0.01743604402373522,-0.008403698297625994
iemocap,49,4,2,0.3,0.1744,0,1,8.286,78.435,0.5582925306819326,0.5152073732718894,0.014472219455108237,-0.009156393612424707
iemocap,49,4,2,0.5,0.1744,0,1,8.286,78.435,0.5522989616145961,0.5105990783410138,0.008414657996361319,-0.00966652244256705
iemocap,49,4,2,0.7,0.1744,0,1,8.286,78.435,0.5396500186488139,0.4976958525345622,0.0036374000113489346,-0.009945728171630974
iemocap,49,4,2,1.0,0.1744,0,1,8.286,78.435,0.5092715161537992,0.46359447004608295,0.0009140696990499464,-0.010783373473440494
iemocap,49,4,5,0.3456,0.3456,1,1,8.286,78.435,0.557368097680164,0.5152073732718894,0.013111723885020687,-0.007074929682795106
iemocap,49,4,5,0.0,0.3456,0,1,8.286,78.435,0.5590058660736967,0.5133640552995392,0.023382735980647884,-0.006661915118216677
iemocap,49,4,5,0.1,0.3456,0,1,8.286,78.435,0.5529770987491284,0.5078341013824885,0.020147071547533257,-0.006711381882698597
iemocap,49,4,5,0.2,0.3456,0,1,8.286,78.435,0.5615201746027884,0.5170506912442396,0.01719636250363865,-0.006804509744712139
iemocap,49,4,5,0.3,0.3456,0,1,8.286,78.435,0.5552225501989351,0.5124423963133641,0.014326957315904942,-0.006994212366438934
iemocap,49,4,5,0.5,0.3456,0,1,8.286,78.435,0.5586701810134974,0.5170506912442396,0.009320848867806708,-0.0072536193249433945
iemocap,49,4,5,0.7,0.3456,0,1,8.286,78.435,0.5572878461597309,0.5170506912442396,0.005253409392274921,-0.007381879847991546
iemocap,49,4,5,1.0,0.3456,0,1,8.286,78.435,0.5383970952177393,0.49953917050691243,0.0008543992671583567,-0.007155175703335126
iemocap,49,4,10,0.5137,0.5137,1,1,8.286,78.435,0.5487268125107351,0.5069124423963134,0.007882379910697623,-0.007427217032836331
iemocap,49,4,10,0.0,0.5137,0,1,8.286,78.435,0.5590058660736967,0.5133640552995392,0.023382735980647884,-0.006661915118216677
iemocap,49,4,10,0.1,0.5137,0,1,8.286,78.435,0.5578583465892842,0.5124423963133641,0.01995086408150748,-0.0067542919728619255
iemocap,49,4,10,0.2,0.5137,0,1,8.286,78.435,0.55644916465648,0.5105990783410138,0.0167432036271723,-0.0069178664358601205
iemocap,49,4,10,0.3,0.5137,0,1,8.286,78.435,0.5538898028641868,0.5096774193548387,0.013676866120961528,-0.007058594132206664
iemocap,49,4,10,0.5,0.5137,0,1,8.286,78.435,0.5487268125107351,0.5069124423963134,0.008199566170341677,-0.007402051440779656
iemocap,49,4,10,0.7,0.5137,0,1,8.286,78.435,0.5465144370485919,0.5069124423963134,0.0036837975338174234,-0.0077610858612789935
iemocap,49,4,10,1.0,0.5137,0,1,8.286,78.435,0.5422501891651716,0.5032258064516129,-0.0017905725550203533,-0.008350080398689008
iemocap,49,4,20,0.6787,0.6787,1,1,8.286,78.435,0.5507448224500128,0.5096774193548387,0.009955760650031786,-0.006864060476777678
iemocap,49,4,20,0.0,0.6787,0,1,8.286,78.435,0.5590058660736967,0.5133640552995392,0.023382735980647884,-0.006661915118216677
