dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,46,2,1,0.0,0.1251,0,0,5.5425,38.7651,0.19687500000000002,0.19666666666666666,0.6972903182387458,-0.0599737325997407
ravdess,46,2,1,0.1,0.1251,0,0,5.5425,38.7651,0.2125,0.21333333333333335,0.6105503934258447,-0.054367755061234924
ravdess,46,2,1,0.1251,0.1251,1,0,5.5425,38.7651,0.22187500000000002,0.22333333333333333,0.5863223724219988,-0.05323605888870375
ravdess,46,2,1,0.2,0.1251,0,0,5.5425,38.7651,0.234375,0.23666666666666666,0.5105390030553398,-0.05066086725302288
ravdess,46,2,1,0.3,0.1251,0,0,5.5425,38.7651,0.25625,0.25666666666666665,0.4104342623405204,-0.049294965661990986
ravdess,46,2,1,0.5,0.1251,0,0,5.5425,38.7651,0.28750000000000003,0.2833333333333333,0.24436406718397885,-0.04699535459305926
ravdess,46,2,1,0.7,0.1251,0,0,5.5425,38.7651,0.34375,0.34,0.12584812376532595,-0.04761475684723937
ravdess,46,2,1,1.0,0.1251,0,0,5.5425,38.7651,0.284375,0.28,0.055365665408748654,-0.047725677650445775
ravdess,46,2,1,0.014546756414698839,0.1251,0,1,5.5425,38.7651,0.24375,0.24666666666666667,0.5145304326240974,-0.06491409436537232
ravdess,46,2,2,0.0,0.2224,0,0,5.5425,38.7651,0.19687500000000002,0.19666666666666666,0.6972903182387458,-0.0599737325997407
ravdess,46,2,2,0.1,0.2224,0,0,5.5425,38.7651,0.225,0.22666666666666666,0.6177048627897572,-0.0575160301601243
ravdess,46,2,2,0.2,0.2224,0,0,5.5425,38.7651,0.24375000000000002,0.24666666666666667,0.5250123712640464,-0.054651920176554736
ravdess,46,2,2,0.2224,0.2224,1,0,5.5425,38.7651,0.24375000000000002,0.24666666666666667,0.5035646107736498,-0.0540481464671152
ravdess,46,2,2,0.3,0.2224,0,0,5.5425,38.7651,0.259375,0.2633333333333333,0.42982474855039654,-0.05219918606509566
ravdess,46,2,2,0.5,0.2224,0,0,5.5425,38.7651,0.275,0.27666666666666667,0.26736260187853933,-0.05361261969072828
ravdess,46,2,2,0.7,0.2224,0,0,5.5425,38.7651,0.32499999999999996,0.32666666666666666,0.14564364982915023,-0.0686397349887038
ravdess,46,2,2,1.0,0.2224,0,0,5.5425,38.7651,0.35,0.33,0.07627909194656546,-0.08652467716153556
ravdess,46,2,2,0.02274944061005359,0.2224,0,1,5.5425,38.7651,0.265625,0.26666666666666666,0.42537644515101514,-0.059015756206278525
ravdess,46,2,5,0.0,0.4169,0,0,5.5425,38.7651,0.19687500000000002,0.19666666666666666,0.6972903182387458,-0.0599737325997407
ravdess,46,2,5,0.1,0.4169,0,0,5.5425,38.7651,0.20625,0.20666666666666667,0.617615973738336,-0.057755715662593854
ravdess,46,2,5,0.2,0.4169,0,0,5.5425,38.7651,0.234375,0.23666666666666666,0.5337468578611198,-0.0558554002421805
ravdess,46,2,5,0.3,0.4169,0,0,5.5425,38.7651,0.25625,0.26,0.4470892730023064,-0.054112387811639184
ravdess,46,2,5,0.4169,0.4169,1,0,5.5425,38.7651,0.271875,0.27666666666666667,0.35015863183724516,-0.05245007210276009
ravdess,46,2,5,0.5,0.4169,0,0,5.5425,38.7651,0.290625,0.2966666666666667,0.28668343931542895,-0.05141628582736102
ravdess,46,2,5,0.7,0.4169,0,0,5.5425,38.7651,0.334375,0.3333333333333333,0.16050748842294293,-0.05156400516808457
ravdess,46,2,5,1.0,0.4169,0,0,5.5425,38.7651,0.371875,0.37,0.11361817594208423,-0.05448619480793493
ravdess,46,2,5,0.03618309515530314,0.4169,0,1,5.5425,38.7651,0.340625,0.3333333333333333,0.31891190342343156,-0.056590108024743735
ravdess,46,2,10,0.0,0.5884,0,0,5.5425,38.7651,0.19687500000000002,0.19666666666666666,0.6972903182387458,-0.0599737325997407
ravdess,46,2,10,0.1,0.5884,0,0,5.5425,38.7651,0.21875,0.22,0.6195471534600501,-0.05794172100953787
ravdess,46,2,10,0.2,0.5884,0,0,5.5425,38.7651,0.23437499999999997,0.23666666666666666,0.5390131349503293,-0.055817280979058914
ravdess,46,2,10,0.3,0.5884,0,0,5.5425,38.7651,0.259375,0.2633333333333333,0.4582658461353766,-0.05491516438160593
ravdess,46,2,10,0.5,0.5884,0,0,5.5425,38.7651,0.284375,0.2866666666666667,0.30773905012142944,-0.051077265112340786
ravdess,46,2,10,0.5884,0.5884,1,0,5.5425,38.7651,0.303125,0.3,0.25247013413440067,-0.05092490333935462
ravdess,46,2,10,0.7,0.5884,0,0,5.5425,38.7651,0.340625,0.33666666666666667,0.19398226525455398,-0.052453422950411444
ravdess,46,2,10,1.0,0.5884,0,0,5.5425,38.7651,0.421875,0.4166666666666667,0.15487339933688204,-0.05137287691764092
ravdess,46,2,10,0.046882043535991756,0.5884,0,1,5.5425,38.7651,0.384375,0.36666666666666664,0.2569796593600251,-0.050289813161221275
ravdess,46,2,20,0.0,0.7409,0,0,5.5425,38.7651,0.19687500000000002,0.19666666666666666,0.6972903182387458,-0.0599737325997407
ravdess,46,2,20,0.1,0.7409,0,0,5.5425,38.7651,0.221875,0.22333333333333333,0.6146779531747322,-0.05711742555229149
ravdess,46,2,20,0.2,0.7409,0,0,5.5425,38.7651,0.23125,0.23333333333333334,0.5309363187645191,-0.05449241452285625
ravdess,46,2,20,0.3,0.7409,0,0,5.5425,38.7651,0.25,0.25333333333333335,0.4483144508807997,-0.05269849194512677
ravdess,46,2,20,0.5,0.7409,0,0,5.5425,38.7651,0.284375,0.2866666666666667,0.2978856236912941,-0.049942033652019546
ravdess,46,2,20,0.7,0.7409,0,0,5.5425,38.7651,0.34375,0.34,0.18036875179155265,-0.051683226579005925
ravdess,46,2,20,0.7409,0.7409,1,0,5.5425,38.7651,0.35625,0.35,0.16490589571258418,-0.05223804837750867
ravdess,46,2,20,1.0,0.7409,0,0,5.5425,38.7651,0.4125,0.4033333333333333,0.15549936027128464,-0.05836947351876187
ravdess,46,2,20,0.05663715544623601,0.7409,0,1,5.5425,38.7651,0.4125,0.3933333333333333,0.19927213435245195,-0.059420387879556724
