dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,46,1,1,0.1271,0.1271,1,1,7.1613,49.1927,0.371875,0.3466666666666667,0.23778000223099438,-0.07943285585632864
ravdess,46,1,1,0.0,0.1271,0,1,7.1613,49.1927,0.37812500000000004,0.3566666666666667,0.30551123753981946,-0.07443925687981912
ravdess,46,1,2,0.2255,0.2255,1,1,7.1613,49.1927,0.390625,0.36666666666666664,0.18626449584492244,-0.07395989740648856
ravdess,46,1,2,0.0,0.2255,0,1,7.1613,49.1927,0.37812500000000004,0.3566666666666667,0.30551123753981946,-0.07443925687981912
ravdess,46,1,5,0.4213,0.4213,1,1,7.1613,49.1927,0.415625,0.39,0.10557460467995217,-0.07072269349593263
ravdess,46,1,5,0.0,0.4213,0,1,7.1613,49.1927,0.37812500000000004,0.3566666666666667,0.30551123753981946,-0.07443925687981912
ravdess,46,1,10,0.5928,0.5928,1,1,7.1613,49.1927,0.425,0.4033333333333333,0.08154872715154227,-0.0660771467429857
ravdess,46,1,10,0.0,0.5928,0,1,7.1613,49.1927,0.37812500000000004,0.3566666666666667,0.30551123753981946,-0.07443925687981912
ravdess,46,1,20,0.7443,0.7443,1,1,7.1613,49.1927,0.44062500000000004,0.4166666666666667,0.0769259247228593,-0.06458422777400186
ravdess,46,1,20,0.0,0.7443,0,1,7.1613,49.1927,0.37812500000000004,0.3566666666666667,0.30551123753981946,-0.07443925687981912
