dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,47,1,1,0.0,0.1114,0,0,9.3061,74.2673,0.2375,0.24333333333333335,0.3903388303627533,-0.038556651778610895
ravdess,47,1,1,0.1,0.1114,0,0,9.3061,74.2673,0.253125,0.26,0.35015767724545643,-0.037920187232985736
ravdess,47,1,1,0.1114,0.1114,1,0,9.3061,74.2673,0.25,0.25666666666666665,0.3453314164399792,-0.0377765242167758
ravdess,47,1,1,0.2,0.1114,0,0,9.3061,74.2673,0.253125,0.25666666666666665,0.3026367967309409,-0.038284308886678886
ravdess,47,1,1,0.3,0.1114,0,0,9.3061,74.2673,0.2625,0.2633333333333333,0.24473062950950553,-0.0419121796573223
ravdess,47,1,1,0.5,0.1114,0,0,9.3061,74.2673,0.321875,0.31666666666666665,0.10861946061347982,-0.05261193239170625
ravdess,47,1,1,0.7,0.1114,0,0,9.3061,74.2673,0.375,0.36666666666666664,0.028873445113453577,-0.07428409518284074
ravdess,47,1,1,1.0,0.1114,0,0,9.3061,74.2673,0.33749999999999997,0.31333333333333335,0.0020094163611843463,-0.06704846808177889
ravdess,47,1,1,0.014627098333240393,0.1114,0,1,9.3061,74.2673,0.25625,0.2633333333333333,0.34321269507539465,-0.04238141444946519
ravdess,47,1,2,0.0,0.2004,0,0,9.3061,74.2673,0.2375,0.24333333333333335,0.3903388303627533,-0.038556651778610895
ravdess,47,1,2,0.1,0.2004,0,0,9.3061,74.2673,0.25,0.25666666666666665,0.34356713648022397,-0.03524738719179865
ravdess,47,1,2,0.2,0.2004,0,0,9.3061,74.2673,0.25625,0.2633333333333333,0.29704106500907423,-0.03482428763515877
ravdess,47,1,2,0.2004,0.2004,1,0,9.3061,74.2673,0.25625,0.2633333333333333,0.29691396116625235,-0.034811852281369404
ravdess,47,1,2,0.3,0.2004,0,0,9.3061,74.2673,0.28125,0.2833333333333333,0.24455454818035882,-0.03442638411567778
ravdess,47,1,2,0.5,0.2004,0,0,9.3061,74.2673,0.35,0.3466666666666667,0.12284850421153326,-0.04122065895364457
ravdess,47,1,2,0.7,0.2004,0,0,9.3061,74.2673,0.409375,0.39,0.042035522789354296,-0.05521916820392958
ravdess,47,1,2,1.0,0.2004,0,0,9.3061,74.2673,0.40312499999999996,0.38,-0.026213960275920822,-0.05404874214069055
ravdess,47,1,2,0.0223708588522875,0.2004,0,1,9.3061,74.2673,0.2625,0.27,0.26846864178856755,-0.03565090031586049
ravdess,47,1,5,0.0,0.3852,0,0,9.3061,74.2673,0.2375,0.24333333333333335,0.3903388303627533,-0.038556651778610895
ravdess,47,1,5,0.1,0.3852,0,0,9.3061,74.2673,0.25,0.25666666666666665,0.3469598609961677,-0.03598330081637524
ravdess,47,1,5,0.2,0.3852,0,0,9.3061,74.2673,0.25625000000000003,0.2633333333333333,0.3048847571991695,-0.03628211159399708
ravdess,47,1,5,0.3,0.3852,0,0,9.3061,74.2673,0.29375,0.29333333333333333,0.26142980824914464,-0.04020139765013786
ravdess,47,1,5,0.3852,0.3852,1,0,9.3061,74.2673,0.30624999999999997,0.30333333333333334,0.22106594568712357,-0.046177295209047564
ravdess,47,1,5,0.5,0.3852,0,0,9.3061,74.2673,0.353125,0.3433333333333333,0.16376631336066838,-0.05251668147847788
ravdess,47,1,5,0.7,0.3852,0,0,9.3061,74.2673,0.44375,0.4266666666666667,0.08880386307089116,-0.05917673786391697
ravdess,47,1,5,1.0,0.3852,0,0,9.3061,74.2673,0.434375,0.4033333333333333,0.04976537664534364,-0.07340178638066952
ravdess,47,1,5,0.03502931395047085,0.3852,0,1,9.3061,74.2673,0.265625,0.27,0.25812824977741755,-0.04126395818785111
ravdess,47,1,10,0.0,0.5562,0,0,9.3061,74.2673,0.2375,0.24333333333333335,0.3903388303627533,-0.038556651778610895
ravdess,47,1,10,0.1,0.5562,0,0,9.3061,74.2673,0.25625,0.2633333333333333,0.34734611035349783,-0.03161567509485641
ravdess,47,1,10,0.2,0.5562,0,0,9.3061,74.2673,0.26875000000000004,0.27666666666666667,0.305822036446294,-0.028227292588142383
ravdess,47,1,10,0.3,0.5562,0,0,9.3061,74.2673,0.303125,0.30333333333333334,0.2626779808692823,-0.028583117584557005
ravdess,47,1,10,0.5,0.5562,0,0,9.3061,74.2673,0.35,0.3466666666666667,0.15951039786898802,-0.03949630642676105
ravdess,47,1,10,0.5562,0.5562,1,0,9.3061,74.2673,0.3625,0.3566666666666667,0.13315058147056247,-0.043563808012190286
ravdess,47,1,10,0.7,0.5562,0,0,9.3061,74.2673,0.44375,0.4266666666666667,0.08847855300057406,-0.0573915878293203
ravdess,47,1,10,1.0,0.5562,0,0,9.3061,74.2673,0.453125,0.42333333333333334,0.06758610163915524,-0.07621347458340999
ravdess,47,1,10,0.045225758607680834,0.5562,0,1,9.3061,74.2673,0.275,0.2833333333333333,0.22300150455834356,-0.020988941924140025
ravdess,47,1,20,0.0,0.7148,0,0,9.3061,74.2673,0.2375,0.24333333333333335,0.3903388303627533,-0.038556651778610895
ravdess,47,1,20,0.1,0.7148,0,0,9.3061,74.2673,0.25625,0.2633333333333333,0.34570784666331433,-0.032318564467147315
ravdess,47,1,20,0.2,0.7148,0,0,9.3061,74.2673,0.271875,0.28,0.3025796202186868,-0.029082385307734437
ravdess,47,1,20,0.3,0.7148,0,0,9.3061,74.2673,0.303125,0.30333333333333334,0.257603301364167,-0.028501905959822604
ravdess,47,1,20,0.5,0.7148,0,0,9.3061,74.2673,0.34687500000000004,0.34,0.15723532751650637,-0.03715076144058349
ravdess,47,1,20,0.7,0.7148,0,0,9.3061,74.2673,0.428125,0.41,0.07875381427015027,-0.05028768549903084
ravdess,47,1,20,0.7148,0.7148,1,0,9.3061,74.2673,0.428125,0.41,0.07535196898535501,-0.05186580551187836
ravdess,47,1,20,1.0,0.7148,0,0,9.3061,74.2673,0.46875,0.44,0.0599311940786742,-0.0749307377355084
ravdess,47,1,20,0.054664771388167444,0.7148,0,1,9.3061,74.2673,0.303125,0.31,0.19787052765680313,-0.023922337078778444
