dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,46,4,1,0.204,0.204,1,1,5.9704,23.3021,0.44687499999999997,0.43,0.12160491731253398,-0.04751821046747784
ravdess,46,4,1,0.0,0.204,0,1,5.9704,23.3021,0.434375,0.42,0.2035442531552314,-0.04231731902429514
ravdess,46,4,2,0.3388,0.3388,1,1,5.9704,23.3021,0.4625,0.44333333333333336,0.08458395323909107,-0.03596338449493075
ravdess,46,4,2,0.0,0.3388,0,1,5.9704,23.3021,0.434375,0.42,0.2035442531552314,-0.04231731902429514
ravdess,46,4,5,0.5616,0.5616,1,1,5.9704,23.3021,0.47812499999999997,0.45666666666666667,0.0571744069720439,-0.030709319431406534
ravdess,46,4,5,0.0,0.5616,0,1,5.9704,23.3021,0.434375,0.42,0.2035442531552314,-0.04231731902429514
ravdess,46,4,10,0.7193,0.7193,1,1,5.9704,23.3021,0.446875,0.43666666666666665,0.023073486485998274,-0.02421606901546669
ravdess,46,4,10,0.0,0.7193,0,1,5.9704,23.3021,0.434375,0.42,0.2035442531552314,-0.04231731902429514
ravdess,46,4,20,0.8367,0.8367,1,1,5.9704,23.3021,0.46875,0.45,0.006182142780662758,-0.04300564182070099
ravdess,46,4,20,0.0,0.8367,0,1,5.9704,23.3021,0.434375,0.42,0.2035442531552314,-0.04231731902429514
