dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,45,5,1,0.1978,0.1978,1,1,9.9489,40.3405,0.34765625,0.32916666666666666,0.2449622624469281,-0.048246210656209154
ravdess,45,5,1,0.0,0.1978,0,1,9.9489,40.3405,0.37109375,0.3541666666666667,0.3375592658314577,-0.03684511683400071
ravdess,45,5,2,0.3303,0.3303,1,1,9.9489,40.3405,0.36328125,0.35,0.14706132937633432,-0.04664033239726706
ravdess,45,5,2,0.0,0.3303,0,1,9.9489,40.3405,0.37109375,0.3541666666666667,0.3375592658314577,-0.03684511683400071
ravdess,45,5,5,0.5522,0.5522,1,1,9.9489,40.3405,0.359375,0.3375,0.09261828671838579,-0.04818429704597893
ravdess,45,5,5,0.0,0.5522,0,1,9.9489,40.3405,0.37109375,0.3541666666666667,0.3375592658314577,-0.03684511683400071
ravdess,45,5,10,0.7115,0.7115,1,1,9.9489,40.3405,0.4375,0.42083333333333334,0.004265351398323736,-0.059310163487914735
ravdess,45,5,10,0.0,0.7115,0,1,9.9489,40.3405,0.37109375,0.3541666666666667,0.3375592658314577,-0.03684511683400071
ravdess,45,5,20,0.8314,0.8314,1,1,9.9489,40.3405,0.4375,0.4166666666666667,0.007116793703418667,-0.06062261089409082
ravdess,45,5,20,0.0,0.8314,0,1,9.9489,40.3405,0.37109375,0.3541666666666667,0.3375592658314577,-0.03684511683400071
