dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,46,2,1,0.1251,0.1251,1,1,5.5425,38.7651,0.384375,0.37,0.5413422661771226,-0.05171516459186787
ravdess,46,2,1,0.0,0.1251,0,1,5.5425,38.7651,0.371875,0.3566666666666667,0.6277963024612936,-0.058456304022849626
ravdess,46,2,2,0.2224,0.2224,1,1,5.5425,38.7651,0.37812500000000004,0.36333333333333334,0.4735238555044563,-0.05707943980545371
ravdess,46,2,2,0.0,0.2224,0,1,5.5425,38.7651,0.371875,0.3566666666666667,0.6277963024612936,-0.058456304022849626
ravdess,46,2,5,0.4169,0.4169,1,1,5.5425,38.7651,0.38125,0.37333333333333335,0.3475449378765634,-0.04887441942684845
ravdess,46,2,5,0.0,0.4169,0,1,5.5425,38.7651,0.371875,0.3566666666666667,0.6277963024612936,-0.058456304022849626
ravdess,46,2,10,0.5884,0.5884,1,1,5.5425,38.7651,0.42500000000000004,0.41,0.2529262149946554,-0.05273335505959187
ravdess,46,2,10,0.0,0.5884,0,1,5.5425,38.7651,0.371875,0.3566666666666667,0.6277963024612936,-0.058456304022849626
ravdess,46,2,20,0.7409,0.7409,1,1,5.5425,38.7651,0.409375,0.39666666666666667,0.18604480102801535,-0.0547059896705937
ravdess,46,2,20,0.0,0.7409,0,1,5.5425,38.7651,0.371875,0.3566666666666667,0.6277963024612936,-0.058456304022849626
