dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,47,2,1,0.0,0.1551,0,0,8.734,47.57,0.303125,0.3233333333333333,0.3970874181468682,-0.07530435658209722
ravdess,47,2,1,0.1,0.1551,0,0,8.734,47.57,0.328125,0.3433333333333333,0.32909128327929316,-0.07286195007936103
ravdess,47,2,1,0.1551,0.1551,1,0,8.734,47.57,0.34375,0.3566666666666667,0.29116654576181,-0.07190628237152374
ravdess,47,2,1,0.2,0.1551,0,0,8.734,47.57,0.353125,0.36666666666666664,0.262367357552868,-0.07050567024674015
ravdess,47,2,1,0.3,0.1551,0,0,8.734,47.57,0.365625,0.37,0.2048995901878441,-0.0647465443851365
ravdess,47,2,1,0.5,0.1551,0,0,8.734,47.57,0.38125,0.38333333333333336,0.1032753367287409,-0.05479954727653391
ravdess,47,2,1,0.7,0.1551,0,0,8.734,47.57,0.375,0.37333333333333335,0.028586397835568267,-0.061381535672325516
ravdess,47,2,1,1.0,0.1551,0,0,8.734,47.57,0.284375,0.2733333333333333,-0.00839796892319189,-0.06955384286014121
ravdess,47,2,1,0.015120803215350443,0.1551,0,1,8.734,47.57,0.36874999999999997,0.37333333333333335,0.2695616333563562,-0.07924508961393517
ravdess,47,2,2,0.0,0.2686,0,0,8.734,47.57,0.303125,0.3233333333333333,0.3970874181468682,-0.07530435658209722
ravdess,47,2,2,0.1,0.2686,0,0,8.734,47.57,0.315625,0.3333333333333333,0.3409878069844694,-0.08160608889403465
ravdess,47,2,2,0.2,0.2686,0,0,8.734,47.57,0.34375000000000006,0.35333333333333333,0.28263539462247866,-0.08678926810707166
ravdess,47,2,2,0.2686,0.2686,1,0,8.734,47.57,0.35312499999999997,0.36333333333333334,0.24439128305077418,-0.087125509600666
ravdess,47,2,2,0.3,0.2686,0,0,8.734,47.57,0.35624999999999996,0.36666666666666664,0.22781479231068014,-0.08676378082023417
ravdess,47,2,2,0.5,0.2686,0,0,8.734,47.57,0.375,0.38333333333333336,0.1371761866512058,-0.07654771079085831
ravdess,47,2,2,0.7,0.2686,0,0,8.734,47.57,0.3875,0.38666666666666666,0.07010560813714628,-0.06463573104109832
