dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,45,4,1,0.144,0.144,1,1,6.3674,37.8595,0.46875,0.45666666666666667,0.25216936746314067,-0.0573345701774306
ravdess,45,4,1,0.0,0.144,0,1,6.3674,37.8595,0.45937500000000003,0.44333333333333336,0.3525906093495643,-0.05987231860235376
ravdess,45,4,2,0.2517,0.2517,1,1,6.3674,37.8595,0.45625000000000004,0.44666666666666666,0.18704327604297522,-0.06230602177774802
ravdess,45,4,2,0.0,0.2517,0,1,6.3674,37.8595,0.45937500000000003,0.44333333333333336,0.3525906093495643,-0.05987231860235376
ravdess,45,4,5,0.4568,0.4568,1,1,6.3674,37.8595,0.45,0.43666666666666665,0.06426730227586619,-0.05385816867019777
ravdess,45,4,5,0.0,0.4568,0,1,6.3674,37.8595,0.45937500000000003,0.44333333333333336,0.3525906093495643,-0.05987231860235376
ravdess,45,4,10,0.6271,0.6271,1,1,6.3674,37.8595,0.475,0.45666666666666667,0.03943390636746713,-0.05098795276570467
ravdess,45,4,10,0.0,0.6271,0,1,6.3674,37.8595,0.45937500000000003,0.44333333333333336,0.3525906093495643,-0.05987231860235376
ravdess,45,4,20,0.7708,0.7708,1,1,6.3674,37.8595,0.478125,0.45666666666666667,0.00786064998674929,-0.058230685025509654
ravdess,45,4,20,0.0,0.7708,0,1,6.3674,37.8595,0.45937500000000003,0.44333333333333336,0.3525906093495643,-0.05987231860235376
