dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,45,1,1,0.1338,0.1338,1,1,8.6361,55.9312,0.44375,0.44,0.27872050256418346,-0.0662699661383872
ravdess,45,1,1,0.0,0.1338,0,1,8.6361,55.9312,0.44375,0.44333333333333336,0.35186377810695313,-0.05925533795018145
ravdess,45,1,2,0.2359,0.2359,1,1,8.6361,55.9312,0.44375000000000003,0.44666666666666666,0.2276766957283085,-0.06734000156926445
ravdess,45,1,2,0.0,0.2359,0,1,8.6361,55.9312,0.44375,0.44333333333333336,0.35186377810695313,-0.05925533795018145
ravdess,45,1,5,0.4357,0.4357,1,1,8.6361,55.9312,0.459375,0.4633333333333333,0.147871240487496,-0.05767487564273255
ravdess,45,1,5,0.0,0.4357,0,1,8.6361,55.9312,0.44375,0.44333333333333336,0.35186377810695313,-0.05925533795018145
ravdess,45,1,10,0.6069,0.6069,1,1,8.6361,55.9312,0.478125,0.48,0.1262291515619518,-0.05348860782142362
ravdess,45,1,10,0.0,0.6069,0,1,8.6361,55.9312,0.44375,0.44333333333333336,0.35186377810695313,-0.05925533795018145
ravdess,45,1,20,0.7554,0.7554,1,1,8.6361,55.9312,0.471875,0.47,0.12179349354313951,-0.06512269885836286
ravdess,45,1,20,0.0,0.7554,0,1,8.6361,55.9312,0.44375,0.44333333333333336,0.35186377810695313,-0.05925533795018145
