dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,45,4,1,0.0,0.144,0,0,6.3674,37.8595,0.21875,0.23333333333333334,0.4949114935638024,-0.0868921376687184
ravdess,45,4,1,0.1,0.144,0,0,6.3674,37.8595,0.228125,0.24,0.41654457557163016,-0.08732251001929958
ravdess,45,4,1,0.144,0.144,1,0,6.3674,37.8595,0.228125,0.24,0.37599619906532,-0.08512200850917839
ravdess,45,4,1,0.2,0.144,0,0,6.3674,37.8595,0.2375,0.25,0.32262731546552326,-0.08120045542857657
ravdess,45,4,1,0.3,0.144,0,0,6.3674,37.8595,0.28125,0.2966666666666667,0.2303379350682766,-0.07527614166245788
ravdess,45,4,1,0.5,0.144,0,0,6.3674,37.8595,0.334375,0.34,0.0938879431544497,-0.07015997861637047
ravdess,45,4,1,0.7,0.144,0,0,6.3674,37.8595,0.34375,0.3466666666666667,0.021537173298329826,-0.07028120995353015
ravdess,45,4,1,1.0,0.144,0,0,6.3674,37.8595,0.31875,0.31,-0.01156080636056167,-0.07693553275207599
ravdess,45,4,1,0.014756636861863223,0.144,0,1,6.3674,37.8595,0.22500000000000003,0.23666666666666666,0.28143470740939014,-0.08867699285810371
ravdess,45,4,2,0.0,0.2517,0,0,6.3674,37.8595,0.21875,0.23333333333333334,0.4949114935638024,-0.0868921376687184
ravdess,45,4,2,0.1,0.2517,0,0,6.3674,37.8595,0.253125,0.2633333333333333,0.4133076882304947,-0.0822348383116891
ravdess,45,4,2,0.2,0.2517,0,0,6.3674,37.8595,0.28750000000000003,0.2966666666666667,0.3300897116169401,-0.07634263287911214
ravdess,45,4,2,0.2517,0.2517,1,0,6.3674,37.8595,0.31249999999999994,0.3233333333333333,0.2866973625847766,-0.07405173986606783
ravdess,45,4,2,0.3,0.2517,0,0,6.3674,37.8595,0.33125,0.3433333333333333,0.24871242513373337,-0.07251835155798148
ravdess,45,4,2,0.5,0.2517,0,0,6.3674,37.8595,0.340625,0.35333333333333333,0.11820804660159023,-0.0632350052027193
ravdess,45,4,2,0.7,0.2517,0,0,6.3674,37.8595,0.390625,0.38666666666666666,0.02849057957483847,-0.05233369043794056
ravdess,45,4,2,1.0,0.2517,0,0,6.3674,37.8595,0.384375,0.36333333333333334,-0.020035452131568654,-0.05337910079504171
ravdess,45,4,2,0.022784484669169523,0.2517,0,1,6.3674,37.8595,0.21562499999999998,0.22666666666666666,0.26528140872364947,-0.059196069351608926
ravdess,45,4,5,0.0,0.4568,0,0,6.3674,37.8595,0.21875,0.23333333333333334,0.4949114935638024,-0.0868921376687184
ravdess,45,4,5,0.1,0.4568,0,0,6.3674,37.8595,0.25,0.26,0.40520374631864753,-0.08237972635668278
ravdess,45,4,5,0.2,0.4568,0,0,6.3674,37.8595,0.26875,0.28,0.3079607883997788,-0.07738700872815496
ravdess,45,4,5,0.3,0.4568,0,0,6.3674,37.8595,0.290625,0.30333333333333334,0.21288378683621367,-0.07356977079569793
ravdess,45,4,5,0.4568,0.4568,1,0,6.3674,37.8595,0.365625,0.37666666666666665,0.09018313418272283,-0.0706283470314144
ravdess,45,4,5,0.5,0.4568,0,0,6.3674,37.8595,0.371875,0.37666666666666665,0.06338380223403783,-0.0702511754328139
ravdess,45,4,5,0.7,0.4568,0,0,6.3674,37.8595,0.39687500000000003,0.3933333333333333,-0.015863353342159492,-0.0691299240578731
ravdess,45,4,5,1.0,0.4568,0,0,6.3674,37.8595,0.428125,0.41333333333333333,-0.03617027552702945,-0.06341689315764709
ravdess,45,4,5,0.035719951078219896,0.4568,0,1,6.3674,37.8595,0.20625,0.21666666666666667,0.10693466528864048,-0.06224128472651058
ravdess,45,4,10,0.0,0.6271,0,0,6.3674,37.8595,0.21875,0.23333333333333334,0.4949114935638024,-0.0868921376687184
ravdess,45,4,10,0.1,0.6271,0,0,6.3674,37.8595,0.25625,0.26666666666666666,0.41170262134031743,-0.08262114898504835
ravdess,45,4,10,0.2,0.6271,0,0,6.3674,37.8595,0.259375,0.27,0.3256445420719867,-0.07772360328811878
ravdess,45,4,10,0.3,0.6271,0,0,6.3674,37.8595,0.33125,0.34,0.24034979449268468,-0.07344892131614467
ravdess,45,4,10,0.5,0.6271,0,0,6.3674,37.8595,0.36562500000000003,0.37333333333333335,0.10024702734292568,-0.06828201305445658
ravdess,45,4,10,0.6271,0.6271,1,0,6.3674,37.8595,0.41875,0.42,0.04360217350469053,-0.06474846548432023
ravdess,45,4,10,0.7,0.6271,0,0,6.3674,37.8595,0.42812500000000003,0.43,0.023696634968589425,-0.06341938435739891
ravdess,45,4,10,1.0,0.6271,0,0,6.3674,37.8595,0.46562499999999996,0.44666666666666666,-0.000555003782011454,-0.05639218796258305
