dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,47,3,1,0.1731,0.1731,1,1,12.5784,60.0846,0.484375,0.48,0.1998655805929892,-0.07422108363873958
ravdess,47,3,1,0.0,0.1731,0,1,12.5784,60.0846,0.46875,0.4666666666666667,0.2842878975759495,-0.07880652177264835
ravdess,47,3,2,0.2951,0.2951,1,1,12.5784,60.0846,0.478125,0.4766666666666667,0.14341450046879967,-0.054717710972653766
ravdess,47,3,2,0.0,0.2951,0,1,12.5784,60.0846,0.46875,0.4666666666666667,0.2842878975759495,-0.07880652177264835
ravdess,47,3,5,0.5114,0.5114,1,1,12.5784,60.0846,0.44999999999999996,0.44666666666666666,0.04503802829529846,-0.0780629987965602
ravdess,47,3,5,0.0,0.5114,0,1,12.5784,60.0846,0.46875,0.4666666666666667,0.2842878975759495,-0.07880652177264835
ravdess,47,3,10,0.6767,0.6767,1,1,12.5784,60.0846,0.446875,0.44333333333333336,0.02637804790938203,-0.06955947475001256
ravdess,47,3,10,0.0,0.6767,0,1,12.5784,60.0846,0.46875,0.4666666666666667,0.2842878975759495,-0.07880652177264835
ravdess,47,3,20,0.8072,0.8072,1,1,12.5784,60.0846,0.45625000000000004,0.45,-0.01032580587903631,-0.05989546922662026
ravdess,47,3,20,0.0,0.8072,0,1,12.5784,60.0846,0.46875,0.4666666666666667,0.2842878975759495,-0.07880652177264835
