dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,45,3,1,0.18,0.18,1,1,9.6287,43.8556,0.428125,0.43333333333333335,0.1331669202507979,-0.10143200646759754
ravdess,45,3,1,0.0,0.18,0,1,9.6287,43.8556,0.428125,0.43333333333333335,0.23769165558403316,-0.10496747569852838
ravdess,45,3,2,0.3051,0.3051,1,1,9.6287,43.8556,0.446875,0.4533333333333333,0.09089021228135641,-0.10257435036359919
ravdess,45,3,2,0.0,0.3051,0,1,9.6287,43.8556,0.428125,0.43333333333333335,0.23769165558403316,-0.10496747569852838
ravdess,45,3,5,0.5233,0.5233,1,1,9.6287,43.8556,0.428125,0.43,0.03558068889167165,-0.10418245212470856
ravdess,45,3,5,0.0,0.5233,0,1,9.6287,43.8556,0.428125,0.43333333333333335,0.23769165558403316,-0.10496747569852838
ravdess,45,3,10,0.6871,0.6871,1,1,9.6287,43.8556,0.46562499999999996,0.4666666666666667,-0.01768871103542491,-0.0905252336034077
ravdess,45,3,10,0.0,0.6871,0,1,9.6287,43.8556,0.428125,0.43333333333333335,0.23769165558403316,-0.10496747569852838
ravdess,45,3,20,0.8145,0.8145,1,1,9.6287,43.8556,0.46249999999999997,0.4666666666666667,-0.027597311633067,-0.10496833485849733
ravdess,45,3,20,0.0,0.8145,0,1,9.6287,43.8556,0.428125,0.43333333333333335,0.23769165558403316,-0.10496747569852838
