dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,46,3,1,0.1728,0.1728,1,1,7.3238,35.0572,0.37187499999999996,0.37666666666666665,0.17908649834910095,-0.08040833533099745
ravdess,46,3,1,0.0,0.1728,0,1,7.3238,35.0572,0.33125000000000004,0.34,0.2626939861988524,-0.0727756580527168
ravdess,46,3,2,0.2947,0.2947,1,1,7.3238,35.0572,0.38437499999999997,0.38,0.12218684023469173,-0.07660710662858428
ravdess,46,3,2,0.0,0.2947,0,1,7.3238,35.0572,0.33125000000000004,0.34,0.2626939861988524,-0.0727756580527168
ravdess,46,3,5,0.5109,0.5109,1,1,7.3238,35.0572,0.37812499999999993,0.38,0.08608174752013875,-0.028244449059408705
ravdess,46,3,5,0.0,0.5109,0,1,7.3238,35.0572,0.33125000000000004,0.34,0.2626939861988524,-0.0727756580527168
ravdess,46,3,10,0.6763,0.6763,1,1,7.3238,35.0572,0.403125,0.4033333333333333,0.03287443907390353,-0.06454703626983838
ravdess,46,3,10,0.0,0.6763,0,1,7.3238,35.0572,0.33125000000000004,0.34,0.2626939861988524,-0.0727756580527168
ravdess,46,3,20,0.8069,0.8069,1,1,7.3238,35.0572,0.396875,0.39666666666666667,0.03066403489030156,-0.06169212045293726
ravdess,46,3,20,0.0,0.8069,0,1,7.3238,35.0572,0.33125000000000004,0.34,0.2626939861988524,-0.0727756580527168
