dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,45,2,1,0.0,0.1511,0,0,7.6959,43.2272,0.19687500000000002,0.20333333333333334,0.7605845460928344,-0.11166670860547745
ravdess,45,2,1,0.1,0.1511,0,0,7.6959,43.2272,0.21250000000000002,0.21333333333333335,0.6706086933279012,-0.09748066667901245
ravdess,45,2,1,0.1511,0.1511,1,0,7.6959,43.2272,0.21249999999999997,0.21333333333333335,0.6211585459208273,-0.08878673413858262
ravdess,45,2,1,0.2,0.1511,0,0,7.6959,43.2272,0.21562499999999998,0.21666666666666667,0.5738509059908392,-0.08126119388202113
ravdess,45,2,1,0.3,0.1511,0,0,7.6959,43.2272,0.221875,0.22333333333333333,0.48019142417522054,-0.06946196780378555
ravdess,45,2,1,0.5,0.1511,0,0,7.6959,43.2272,0.25312500000000004,0.25,0.28351726545896083,-0.04609324438404716
ravdess,45,2,1,0.7,0.1511,0,0,7.6959,43.2272,0.303125,0.3,0.12789719269557542,-0.031169169038297806
ravdess,45,2,1,1.0,0.1511,0,0,7.6959,43.2272,0.35,0.33666666666666667,0.05388217261147288,-0.041104773887474355
ravdess,45,2,1,0.012362676070038972,0.1511,0,1,7.6959,43.2272,0.203125,0.20333333333333334,0.526866214587091,-0.10854227243055892
ravdess,45,2,2,0.0,0.2626,0,0,7.6959,43.2272,0.19687500000000002,0.20333333333333334,0.7605845460928344,-0.11166670860547745
ravdess,45,2,2,0.1,0.2626,0,0,7.6959,43.2272,0.209375,0.21,0.6709433809125867,-0.10198607676840954
ravdess,45,2,2,0.2,0.2626,0,0,7.6959,43.2272,0.21875,0.22,0.5661895704534101,-0.09796296342480959
ravdess,45,2,2,0.2626,0.2626,1,0,7.6959,43.2272,0.23125,0.23333333333333334,0.49625133805837307,-0.0975860670432982
ravdess,45,2,2,0.3,0.2626,0,0,7.6959,43.2272,0.246875,0.24666666666666667,0.45429133466347515,-0.09830581701917751
ravdess,45,2,2,0.5,0.2626,0,0,7.6959,43.2272,0.3,0.3,0.25901358163931354,-0.09591494764192188
ravdess,45,2,2,0.7,0.2626,0,0,7.6959,43.2272,0.34687500000000004,0.3333333333333333,0.13720974381423146,-0.059610767416603316
ravdess,45,2,2,1.0,0.2626,0,0,7.6959,43.2272,0.35312499999999997,0.33666666666666667,0.05961063123778931,-0.0375434699493602
ravdess,45,2,2,0.019732809755851972,0.2626,0,1,7.6959,43.2272,0.21250000000000002,0.21333333333333335,0.43058624760188713,-0.1096648886979339
ravdess,45,2,5,0.0,0.4709,0,0,7.6959,43.2272,0.19687500000000002,0.20333333333333334,0.7605845460928344,-0.11166670860547745
ravdess,45,2,5,0.1,0.4709,0,0,7.6959,43.2272,0.19687500000000002,0.20333333333333334,0.6723441734454045,-0.1089292470143044
ravdess,45,2,5,0.2,0.4709,0,0,7.6959,43.2272,0.22812500000000002,0.23,0.581185963486587,-0.10508901047341235
ravdess,45,2,5,0.3,0.4709,0,0,7.6959,43.2272,0.23124999999999998,0.23333333333333334,0.48811080767483483,-0.10043831035176387
ravdess,45,2,5,0.4709,0.4709,1,0,7.6959,43.2272,0.253125,0.25666666666666665,0.3385418217152103,-0.09148685818986024
ravdess,45,2,5,0.5,0.4709,0,0,7.6959,43.2272,0.2875,0.2866666666666667,0.31629233213756125,-0.0887654396287445
ravdess,45,2,5,0.7,0.4709,0,0,7.6959,43.2272,0.328125,0.32,0.18187716781281305,-0.06508611458828595
ravdess,45,2,5,1.0,0.4709,0,0,7.6959,43.2272,0.37187499999999996,0.36333333333333334,0.05723278431472023,-0.06671928234071389
ravdess,45,2,5,0.032612303691313876,0.4709,0,1,7.6959,43.2272,0.22812500000000002,0.23,0.33055158609180446,-0.09661852061172738
ravdess,45,2,10,0.0,0.6403,0,0,7.6959,43.2272,0.19687500000000002,0.20333333333333334,0.7605845460928344,-0.11166670860547745
ravdess,45,2,10,0.1,0.6403,0,0,7.6959,43.2272,0.20625,0.20666666666666667,0.6753485556478778,-0.10592994241126474
ravdess,45,2,10,0.2,0.6403,0,0,7.6959,43.2272,0.215625,0.21666666666666667,0.5805676571986047,-0.09895149275029125
ravdess,45,2,10,0.3,0.6403,0,0,7.6959,43.2272,0.23750000000000002,0.24,0.4833389075637158,-0.09549285394367502
ravdess,45,2,10,0.5,0.6403,0,0,7.6959,43.2272,0.26875,0.27,0.309384992719,-0.08952174718864647
ravdess,45,2,10,0.6403,0.6403,1,0,7.6959,43.2272,0.33125,0.32666666666666666,0.2150685476136518,-0.07468125070379283
ravdess,45,2,10,0.7,0.6403,0,0,7.6959,43.2272,0.3375,0.33,0.1815766502789864,-0.06704374990117667
ravdess,45,2,10,1.0,0.6403,0,0,7.6959,43.2272,0.45,0.43666666666666665,0.05405244292883715,-0.06649427079761638
ravdess,45,2,10,0.043608442952548,0.6403,0,1,7.6959,43.2272,0.296875,0.29333333333333333,0.2985908511473516,-0.07948336451632798
ravdess,45,2,20,0.0,0.7807,0,0,7.6959,43.2272,0.19687500000000002,0.20333333333333334,0.7605845460928344,-0.11166670860547745
ravdess,45,2,20,0.1,0.7807,0,0,7.6959,43.2272,0.209375,0.21,0.675913917482386,-0.1046036548427951
ravdess,45,2,20,0.2,0.7807,0,0,7.6959,43.2272,0.21875,0.22,0.5841693057530375,-0.09736157779680576
