dataset,mode,arm,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
ravdess,floor,adv,42,4,4.0,37,25.4,0.36250000000000004,0.3178678204008183,0.37,0.0804362798150331,-0.04688689503757182,2.3219280948873626,0.03124574783865164,-0.039171508616712813,2.3219280948873626,0.8376254628072486,-0.058726388518759,2.3219280948873626,0.3617773238929425,-0.05262809639787269,2.3219280948873626,1.575555318586005,-0.8819489707298116,2.3219280948873626,1.1250356903587528,-0.2348466838418215,2.3219280948873626
ravdess,floor,adv,42,4,16.0,22,13.6,0.321875,0.25478986517093394,0.34,0.2061620461175755,-0.05435317113455129,2.3219280948873626,0.06589166136452862,-0.03863936868572759,2.3219280948873626,0.8495078428035381,-0.0344129040471417,2.3219280948873626,0.4596148416254304,-0.029264339660341143,2.3219280948873626,1.403502502354507,-0.7174567599610779,2.3219280948873626,1.040938660500819,-0.16472715951783679,2.3219280948873626
ravdess,floor,adv,42,5,1.0,37,57.9,0.33203125,0.3172426172300269,0.3416666666666667,0.08196003695486231,-0.029509273970928618,2.0,0.007098018510039328,-0.04876902317600562,2.0,1.2035574068403405,-0.07752603796395352,2.0,0.5387579820929944,-0.009089059852858572,2.0,1.6716921084182295,-1.2086725218044467,2.0,1.153295657917226,-0.25059356421070955,2.0
ravdess,floor,adv,42,5,4.0,24,62.0,0.32421875,0.29265506207727826,0.3375,0.045697017227891434,-0.04371097880556318,2.0,-0.015401568048542202,-0.035329587559779885,2.0,1.1839241005980274,-0.07245362009799017,2.0,0.5408375109602876,-0.018396810981036182,2.0,1.5834625507994784,-0.7625931909888006,2.0,1.1695322409694446,-0.26182718042506314,2.0
ravdess,floor,adv,42,5,16.0,18,54.4,0.3125,0.27024839859502536,0.32916666666666666,0.6666868040706,-0.027127704983681333,2.0,0.21142140749066796,-0.03882684312460194,2.0,1.0774265385762387,-0.05246450506665301,2.0,0.6173843350400949,-0.03452088245612783,2.0,1.624201193797877,-0.814355179617317,2.0,1.3194643444439613,-0.1932003813602079,2.0
ravdess,floor,adv,43,1,1.0,29,69.0,0.30625,0.2731159214607066,0.32666666666666666,0.3249899622766754,-0.03701610048242232,2.3219280948873626,0.004907506201318412,-0.05306726893312508,2.3219280948873626,0.9553753360435433,-0.03722828047669102,2.3219280948873626,0.32270372706482586,-0.024630461857217067,2.3219280948873626,1.2002445513675541,-0.9370122175782813,2.3219280948873626,0.7621765269727991,-0.4832305842537883,2.3219280948873626
ravdess,floor,adv,43,1,4.0,29,70.2,0.31875,0.2812236307678664,0.34,0.36106124904999914,-0.06252808740952309,2.3219280948873626,0.009240705076031919,-0.05602459481966715,2.3219280948873626,0.9611925010128854,-0.034330099452525964,2.3219280948873626,0.46614864746547324,-0.032705127502202114,2.3219280948873626,1.1264585176933894,-0.679069606349298,2.3219280948873626,0.8079636553601248,-0.4170511594073334,2.3219280948873626
ravdess,floor,adv,43,1,16.0,12,32.8,0.28437500000000004,0.22294376980833536,0.30333333333333334,0.8288282334860722,-0.06785848101035308,2.3219280948873626,0.25792326798161014,-0.060831699867454514,2.3219280948873626,0.9535345939421211,-0.03216169083304399,2.3219280948873626,0.5636326736964392,-0.04622992270335713,2.3219280948873626,1.3516447609637934,-0.41675140026617097,2.3219280948873626,0.774501537451806,-0.3003847858773807,2.3219280948873626
ravdess,floor,adv,43,2,1.0,35,50.7,0.36875,0.3537530266343826,0.39,0.18299473284487444,-0.030370704629020917,2.3219280948873626,0.016701105709093333,-0.06341300732124466,2.3219280948873626,1.3185553255948295,-0.018870878575438343,2.3219280948873626,0.7606078072339046,-0.009547016358434135,2.3219280948873626,1.7966318427588832,-0.6925685876174215,2.3219280948873626,1.4675382302398212,-0.2509532486363377,2.3219280948873626
ravdess,floor,adv,43,2,4.0,14,31.0,0.28125,0.23883461574031062,0.2966666666666667,0.34986113434991806,-0.02122068139641131,2.3219280948873626,0.04765093739686321,-0.039596682633767255,2.3219280948873626,0.7484604395558567,-0.014392659905663852,2.3219280948873626,0.37296511770974616,-0.02082627298919526,2.3219280948873626,1.4462469147860069,-0.7418677658529238,2.3219280948873626,0.7153527883907989,-0.30180604143536316,2.3219280948873626
ravdess,floor,adv,43,2,16.0,30,53.3,0.290625,0.2627949151984986,0.30666666666666664,0.4434106120543153,-0.05833411972022784,2.3219280948873626,-0.002813109245406231,-0.06137072944718547,2.3219280948873626,1.492856070561944,-0.021154981305938403,2.3219280948873626,1.0524976572818718,-0.02277610550018272,2.3219280948873626,1.932227277390459,-0.7738181101186745,2.3219280948873626,1.6100398042134083,-0.2361895978903883,2.3219280948873626
ravdess,floor,adv,43,3,1.0,28,46.9,0.346875,0.31317651990379797,0.35333333333333333,0.25171342506116234,-0.044917665580712196,2.3219280948873626,-0.058067741092204805,-0.03621124377528906,2.3219280948873626,1.153964034275466,-0.04258110078365274,2.3219280948873626,0.6362075378828522,-0.05438767016888146,2.3219280948873626,1.5049334208583858,-0.7388815477938575,2.3219280948873626,1.2879336749577444,-0.2325325529703508,2.3219280948873626
ravdess,floor,adv,43,3,4.0,11,26.3,0.28437500000000004,0.23638478699232915,0.3,0.09227137340414648,-0.029782316099407957,2.3219280948873626,-0.03858284995771477,-0.07324698905494031,2.3219280948873626,0.5585018514290352,-0.03485286510259833,2.3219280948873626,0.2804289593643352,-0.025127966676546265,2.3219280948873626,1.4359989559646942,-0.5271761369076802,2.3219280948873626,0.6831345907386865,-0.185268808087653,2.3219280948873626
ravdess,floor,adv,43,3,16.0,23,42.4,0.3375,0.29339631501496805,0.3466666666666667,0.4407340070691603,-0.03936262754425934,2.3219280948873626,0.00981021526084458,-0.030970643138212406,2.3219280948873626,0.7542722750058084,0.0012277249949299573,2.3219280948873626,0.5389595279256851,-0.02661762257863831,2.3219280948873626,1.341679987033556,-0.6400116686258763,2.3219280948873626,0.7537713322222519,-0.2538172086303869,2.3219280948873626
ravdess,floor,adv,43,4,1.0,3,18.1,0.275,0.17295548654244305,0.29333333333333333,0.17800430026657166,-0.05435430493253479,2.3219280948873626,-0.011078554120903306,-0.07617801663021107,2.3219280948873626,0.28938848206857504,-0.05116854470468013,2.3219280948873626,0.0558369450512215,-0.045510638525641856,2.3219280948873626,1.149887596234237,-0.5890967307247483,2.3219280948873626,0.1863468629334495,-0.23651954131755826,2.3219280948873626
ravdess,floor,adv,43,4,4.0,3,17.3,0.28125,0.1634307249416989,0.3,0.20257255573777577,-0.05979476008522555,2.3219280948873626,0.04284469681937342,-0.0626673867647507,2.3219280948873626,0.2618433398671778,-0.056382740554546285,2.3219280948873626,0.07068995934662281,-0.04547000740329832,2.3219280948873626,1.1201985195447182,-0.7441176530590266,2.3219280948873626,0.23829721386071645,-0.25242410821200734,2.3219280948873626
