dataset,mode,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
ravdess,floor,42,2,2.0,26,8.2,0.303125,0.27589803290259607,0.31666666666666665,0.1741043497407655,-0.040648610791166995,2.3219280948873626,0.059224562459430974,-0.0184311841852014,2.3219280948873626,1.085307821975054,-0.03204827242001551,2.3219280948873626,0.7078115299614203,-0.010938337956582611,2.3219280948873626,1.6578888773509457,-0.6864023574174078,2.3219280948873626,1.1750700195561403,-0.2073899005126929,2.3219280948873626
ravdess,floor,42,2,4.0,20,11.0,0.259375,0.16395624609309464,0.27666666666666667,0.30212134034698,-0.028298228833684824,2.3219280948873626,0.02800663494618849,-0.019677677139396277,2.3219280948873626,1.0050290395390085,-0.0054098319889099855,2.3219280948873626,0.5236906262868941,-0.045058477463363555,2.3219280948873626,1.7249140571763824,-0.6341276702121452,2.3219280948873626,1.3715427478956475,-0.15046545705430292,2.3219280948873626
ravdess,floor,42,2,8.0,32,14.5,0.3,0.22472614160989368,0.28,0.3525506431155925,-0.037544355648361005,2.3219280948873626,0.16360584722545113,-0.011350714917547577,2.3219280948873626,0.9489858422897957,-0.06759026819536373,2.3219280948873626,0.5438754822343226,-0.038146251713981894,2.3219280948873626,1.7547734559862045,-0.8597744076228335,2.3219280948873626,1.224692579549417,-0.15103511336966724,2.3219280948873626
ravdess,floor,42,2,16.0,18,9.3,0.1875,0.08087544065804936,0.2,1.1903093034482672,-0.04712107643999763,2.3219280948873626,0.7574223433582026,-0.034437324931613666,2.3219280948873626,1.207042913925676,-0.051394247843081775,2.3219280948873626,0.8003448127990518,-0.05190067382695762,2.3219280948873626,1.802467256950551,-1.0501731892133574,2.3219280948873626,1.3296989699418735,-0.27106520380560317,2.3219280948873626
ravdess,floor,42,3,0.0,19,5.4,0.29375,0.23447757465352773,0.31333333333333335,0.35089600697627965,-0.03221766258315606,2.3219280948873626,0.016147853216267105,-0.051115492956063324,2.3219280948873626,0.9483690178449264,-0.03944108362423249,2.3219280948873626,0.353652573477639,-0.02748170555626883,2.3219280948873626,1.5697923792714774,-1.0153548349803563,2.3219280948873626,1.0602446756376271,-0.139203723741526,2.3219280948873626
ravdess,floor,42,3,0.5,19,10.2,0.29375,0.254256024911634,0.31,0.3250886033915896,-0.029243084188043333,2.3219280948873626,-0.00937316402029964,-0.052325175828900505,2.3219280948873626,1.0223961140733606,-0.02556002811644076,2.3219280948873626,0.3450601818411132,-0.02665252194688783,2.3219280948873626,1.3677899110953922,-1.0428083693989114,2.3219280948873626,1.1120238062853292,-0.2814600957002802,2.3219280948873626
ravdess,floor,42,3,1.0,11,7.0,0.2375,0.15788153459042356,0.25333333333333335,0.3222373314755347,-0.03370738509856519,2.3219280948873626,0.027517153915030068,-0.032763484285567746,2.3219280948873626,0.5785011244544334,-0.001353084158528084,2.3219280948873626,0.3353568638471873,-0.031681687667066694,2.3219280948873626,1.189780301879036,-0.5659601721127805,2.3219280948873626,0.6582620988530403,-0.1834320162656624,2.3219280948873626
ravdess,floor,42,3,2.0,26,13.0,0.303125,0.26482593133420473,0.31666666666666665,0.17568857263866144,-0.030390050417766545,2.3219280948873626,0.030379156942273777,-0.01222023768127789,2.3219280948873626,0.7617753842541306,0.001198326052924692,2.3219280948873626,0.31468142227593,-0.019423802443290228,2.3219280948873626,1.1470032232808545,-0.9200598188509628,2.3219280948873626,0.8601111370185734,-0.17006676797494613,2.3219280948873626
ravdess,floor,42,3,4.0,23,10.8,0.3,0.24945969994174794,0.2966666666666667,0.3832752311945462,-0.030094530922743612,2.3219280948873626,0.036290846112170705,-0.042381444983655925,2.3219280948873626,0.7060970107965119,0.0007766766550560966,2.3219280948873626,0.4220318972015229,-0.042258565690135086,2.3219280948873626,1.5551200276957364,-0.444553375804948,2.3219280948873626,1.1368222173257982,-0.1124448311466617,2.3219280948873626
ravdess,floor,42,3,8.0,26,13.0,0.2375,0.14775067039004453,0.19666666666666666,0.291828100414921,-0.06805078544003473,2.3219280948873626,0.05956146142447816,-0.05156969433685665,2.3219280948873626,0.3605260414404625,-0.0092188361462755,2.3219280948873626,0.0858115726458002,-0.028375627881537024,2.3219280948873626,1.5628250323407564,-0.9021227829524854,2.3219280948873626,0.9760405399379268,-0.2399579153988216,2.3219280948873626
