dataset,model,fixed_position,seed,fold,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,gate0,gate1,gate2,gate3,gate4,gate_argmax,gate_entropy_bits,concepts_linear_mi_lb_bits,concepts_linear_control_bits,concepts_linear_entropy_bits,concepts_mlp_mi_lb_bits,concepts_mlp_control_bits,concepts_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits,h_raw_linear_mi_lb_bits,h_raw_linear_control_bits,h_raw_linear_entropy_bits,h_raw_mlp_mi_lb_bits,h_raw_mlp_control_bits,h_raw_mlp_entropy_bits
cremad,fixed_position_4,4,42,1,34,249.2,0.6749338624338624,0.6710188084566808,0.6727642276422764,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.0013295221945934799,-0.04518425828926009,4.169925001442313,-0.01266714920535783,-0.04257299149688265,4.169925001442313,-3.0131391627746487,-1.4283420127472333,4.169925001442313,1.4937169383007518,-0.28787454521235745,4.169925001442313,2.131204179944153,-1.3637744983951015,4.169925001442313,1.8542238707505687,-0.2799509322375551,4.169925001442313
cremad,fixed_position_4,4,42,2,39,247.8,0.6646456256921374,0.6585322773812201,0.6610169491525424,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.01621848218535238,-0.04588125839649049,4.1699193444441836,-0.029677194993184663,-0.03304574436116159,4.1699193444441836,-3.2825923880921053,-1.6260109839529546,4.1699193444441836,1.2507746265918707,-0.36458958911844963,4.1699193444441836,1.5924881945105107,-1.6082542127654476,4.1699193444441836,1.5404742793789512,-0.27560058823239864,4.1699193444441836
cremad,fixed_position_4,4,42,3,33,247.2,0.6745447274517042,0.6733676660111557,0.671864406779661,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.03492923982610563,-0.0624229143538404,4.1699193444441836,-0.0014206218551251482,-0.06415361918759377,4.1699193444441836,-3.2107734606423284,-1.6411165737508489,4.1699193444441836,1.180643912784686,-0.3025891564500487,4.1699193444441836,2.4036905626344423,-1.5375377083833222,4.1699193444441836,2.031609719913442,-0.2771234228920205,4.1699193444441836
cremad,fixed_position_4,4,42,4,32,246.1,0.63106172342898,0.6263902335699283,0.6267787839586029,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.0622243863266414,-0.06225604849289201,4.247550686408009,-0.018354788633308416,-0.04879105172062825,4.247550686408009,-3.1044679594208144,-1.4621657972808002,4.247550686408009,1.5240676668703435,-0.35066087658836764,4.247550686408009,2.1437674168129535,-1.4062772484348658,4.247550686408009,1.8422414767333133,-0.32535893063056776,4.247550686408009
cremad,fixed_position_4,4,42,5,39,249.0,0.6212637820809784,0.6171829246077404,0.6183673469387755,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.02303035204084658,-0.04664571637188075,4.169716095873848,0.01771665505496589,-0.03396433186760728,4.169716095873848,-3.2358243933504873,-1.5938103105366501,4.169716095873848,1.4696844166530325,-0.3339062915982023,4.169716095873848,2.441486100427567,-1.4641966076384305,4.169716095873848,2.1999083348958273,-0.2957378651151057,4.169716095873848
cremad,fixed_position_4,4,43,1,39,248.0,0.6516754850088183,0.6492432221878041,0.6497289972899729,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.0024054108478548386,-0.05444492486895225,4.169925001442313,-0.0037375011219351606,-0.04405230433624041,4.169925001442313,-3.158360202612495,-1.4979306754990596,4.169925001442313,1.7160097144879476,-0.28069277945915694,4.169925001442313,2.1457627545006406,-1.4254348621711372,4.169925001442313,1.8969871081081742,-0.4165240334269411,4.169925001442313
cremad,fixed_position_4,4,43,2,39,239.7,0.6361634059308479,0.6328190470202919,0.6332203389830509,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.00408862043696967,-0.042880624723531824,4.1699193444441836,-6.361702884039033e-05,-0.026408995115269285,4.1699193444441836,-2.957733317341961,-1.4850194359519318,4.1699193444441836,1.910673524005904,-0.2756713657842651,4.1699193444441836,2.0750752494344695,-1.3806886055203753,4.1699193444441836,1.8146201614743198,-0.36058188056184903,4.1699193444441836
cremad,fixed_position_4,4,43,3,29,237.2,0.6488864279561954,0.6446568652040311,0.6447457627118645,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.023542601198397684,-0.05368946751174519,4.1699193444441836,-0.0015665280837797724,-0.04515284632354799,4.1699193444441836,-3.03822228094727,-1.4318920165557119,4.1699193444441836,1.502663038018412,-0.1929677271164012,4.1699193444441836,2.3463470253600067,-1.401157384481258,4.1699193444441836,2.0785201447556565,-0.2091923938022937,4.1699193444441836
cremad,fixed_position_4,4,43,4,29,236.1,0.6348551890587288,0.6288816626492139,0.630012936610608,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.030073157690925,-0.04624764434498019,4.247550686408009,-0.03039704217454542,-0.03681640091253602,4.247550686408009,-3.212956194199897,-1.648405603255167,4.247550686408009,1.6226218868932962,-0.2969917164753859,4.247550686408009,2.1432646322524844,-1.5428430368290522,4.247550686408009,1.9051920913486526,-0.31775792329910324,4.247550686408009
cremad,fixed_position_4,4,43,5,30,240.2,0.6151734148676611,0.6131559682052673,0.6129251700680272,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.03665275480308505,-0.06159130704921356,4.169716095873848,-0.0018704408319303312,-0.053974271830897536,4.169716095873848,-3.212167967038063,-1.6951418392114714,4.169716095873848,1.4757730779710587,-0.35303144870439773,4.169716095873848,2.528727875566915,-1.5372619911505092,4.169716095873848,2.2040195076353704,-0.2656071601433796,4.169716095873848
cremad,fixed_position_4,4,44,1,39,239.7,0.6479276895943562,0.6431838014779836,0.6463414634146342,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.0020495049505218077,-0.04842074093926296,4.169925001442313,0.04611370525800762,-0.04584415371173911,4.169925001442313,-3.1734993648058474,-1.5018249966584385,4.169925001442313,1.5447696162577254,-0.34342253195965977,4.169925001442313,2.132149483031209,-1.4577087077262005,4.169925001442313,1.900717630743106,-0.27745612051701407,4.169925001442313
cremad,fixed_position_4,4,44,2,32,241.6,0.6394210655838563,0.6271091125888045,0.6345762711864407,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.0035540223772816404,-0.053681894253007734,4.1699193444441836,-0.010725483466164754,-0.038136353333323214,4.1699193444441836,-3.045386065329489,-1.453573650284028,4.1699193444441836,1.5983979743690147,-0.28519501684449455,4.1699193444441836,1.8089190042263907,-1.4334389140746682,4.1699193444441836,1.5319370259251683,-0.2685541007522101,4.1699193444441836
