dataset,model,fixed_position,seed,fold,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,gate0,gate1,gate2,gate3,gate4,gate_argmax,gate_entropy_bits,concepts_linear_mi_lb_bits,concepts_linear_control_bits,concepts_linear_entropy_bits,concepts_mlp_mi_lb_bits,concepts_mlp_control_bits,concepts_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits,h_raw_linear_mi_lb_bits,h_raw_linear_control_bits,h_raw_linear_entropy_bits,h_raw_mlp_mi_lb_bits,h_raw_mlp_control_bits,h_raw_mlp_entropy_bits
cremad,fixed_position_0,0,42,1,38,247.4,0.5984347442680776,0.593195164767454,0.5968834688346883,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.17717097015079597,-0.064274967342965,4.169925001442313,0.23616228030614916,-0.04497409551697462,4.169925001442313,2.226112805130038,-1.5094303930580901,4.169925001442313,2.0149363785825116,-0.45040820977409,4.169925001442313,2.226112805130038,-1.5094303930580901,4.169925001442313,2.0149363785825116,-0.45040820977409,4.169925001442313
cremad,fixed_position_0,0,42,2,37,249.4,0.6272456010828105,0.6207870476948482,0.6237288135593221,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.15150865296413762,-0.05399467807714586,4.1699193444441836,0.0885007738979704,-0.035292268104361924,4.1699193444441836,2.204098822360257,-1.649499076350124,4.1699193444441836,1.9764735185075626,-0.3024612929099906,4.1699193444441836,2.204098822360257,-1.649499076350124,4.1699193444441836,1.9764735185075626,-0.3024612929099906,4.1699193444441836
cremad,fixed_position_0,0,42,3,37,249.6,0.6315768426233542,0.6259344628808228,0.6271186440677966,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.1288945761461049,-0.060027059298001895,4.1699193444441836,0.08985475995495928,-0.07282165759425219,4.1699193444441836,2.480554967175465,-1.4208825028012102,4.1699193444441836,2.2248008020129584,-0.299891497710032,4.1699193444441836,2.480554967175465,-1.4208825028012102,4.1699193444441836,2.2248008020129584,-0.299891497710032,4.1699193444441836
cremad,fixed_position_0,0,42,4,38,248.6,0.5918979619200858,0.5926881341770339,0.5892626131953428,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.1883198728711113,-0.06660836040414075,4.247550686408009,0.16768267000482595,-0.058294875262565604,4.247550686408009,2.2141413174653346,-1.3952779328314273,4.247550686408009,1.886440029180009,-0.2948812207020506,4.247550686408009,2.2141413174653346,-1.3952779328314273,4.247550686408009,1.886440029180009,-0.2948812207020506,4.247550686408009
cremad,fixed_position_0,0,42,5,35,249.2,0.5761079712159115,0.5715229849193365,0.5727891156462585,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.1608620447317195,-0.03755069735173855,4.169716095873848,0.16204977865078174,-0.02999339810451218,4.169716095873848,2.515358365236632,-1.5359480699341388,4.169716095873848,2.2444119907873725,-0.22222253649831103,4.169716095873848,2.515358365236632,-1.5359480699341388,4.169716095873848,2.2444119907873725,-0.22222253649831103,4.169716095873848
cremad,fixed_position_0,0,43,1,40,246.9,0.6070326278659612,0.6019199799597849,0.6056910569105691,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.14388957376502898,-0.06557793751133456,4.169925001442313,0.1690810978493218,-0.047615466967600106,4.169925001442313,1.9814994540145978,-1.531266184209131,4.169925001442313,1.8650550156156807,-0.2550923450257585,4.169925001442313,1.9814994540145978,-1.531266184209131,4.169925001442313,1.8650550156156807,-0.2550923450257585,4.169925001442313
cremad,fixed_position_0,0,43,2,37,245.6,0.614088839670235,0.609670597983115,0.6115254237288136,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.14353101256721068,-0.05401669130541098,4.1699193444441836,0.11946101858118041,-0.026898681594221152,4.1699193444441836,2.0292110461974127,-1.508516153792037,4.1699193444441836,1.9012013552435776,-0.2581682925251192,4.1699193444441836,2.0292110461974127,-1.508516153792037,4.1699193444441836,1.9012013552435776,-0.2581682925251192,4.1699193444441836
cremad,fixed_position_0,0,43,3,31,246.8,0.6280638612033961,0.6184668973709033,0.6230508474576271,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.12040007857163904,-0.057562569261562224,4.1699193444441836,0.10133840851009612,-0.031184343446018836,4.1699193444441836,2.39542443263581,-1.580891716264457,4.1699193444441836,2.1656108211282024,-0.2908321907526643,4.1699193444441836,2.39542443263581,-1.580891716264457,4.1699193444441836,2.1656108211282024,-0.2908321907526643,4.1699193444441836
cremad,fixed_position_0,0,43,4,39,243.6,0.6160107714311254,0.6123715565553174,0.6119016817593791,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.1782456478955714,-0.05027315998701809,4.247550686408009,0.2043428903110973,-0.03227622450430001,4.247550686408009,2.3457244065790137,-1.5449358579672179,4.247550686408009,2.154963739834983,-0.28245120555964753,4.247550686408009,2.3457244065790137,-1.5449358579672179,4.247550686408009,2.154963739834983,-0.28245120555964753,4.247550686408009
cremad,fixed_position_0,0,43,5,36,245.6,0.5736742950677908,0.5688418365785984,0.5700680272108843,1.0,0.0,0.0,0.0,0.0,0,-0.0,0.1498706480255736,-0.052030530784843876,4.169716095873848,0.14193465445180475,-0.05144453320937359,4.169716095873848,2.504072235539266,-1.4073512867430056,4.169716095873848,2.198259945264462,-0.28581520267839533,4.169716095873848,2.504072235539266,-1.4073512867430056,4.169716095873848,2.198259945264462,-0.28581520267839533,4.169716095873848
