dataset,mode,arm,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
cremad,floor,adv,44,1,16.0,31,22.3,0.48280423280423285,0.459073046943183,0.4803523035230352,0.32532096778681696,-0.0477308266138472,4.169925001442313,0.3617639113887883,-0.03419493449954292,4.169925001442313,1.3422979114907592,-0.0424962951240504,4.169925001442313,1.2076245576368243,-0.02590122292438135,4.169925001442313,1.4075028549901516,-2.0193441200450506,4.169925001442313,1.705444735208666,-0.38447690971687365,4.169925001442313
cremad,floor,adv,44,2,1.0,34,22.1,0.5109849883105697,0.5044757863235204,0.5071186440677966,0.338490236696531,-0.04809746941129234,4.1699193444441836,0.29168499732317166,-0.03262500349054509,4.1699193444441836,2.052725333372047,-0.05729872181773299,4.1699193444441836,1.9314623315955513,-0.03969374671964143,4.1699193444441836,2.1049691455533757,-2.0871672690051923,4.1699193444441836,2.1019224501233724,-0.359495722840971,4.1699193444441836
cremad,floor,adv,44,2,4.0,27,20.9,0.4937892211148025,0.48614694172482964,0.4894915254237288,0.3210886599245173,-0.05335530091355967,4.1699193444441836,0.22847442037430454,-0.030680574708575215,4.1699193444441836,1.9265585141278097,-0.0492767290301499,4.1699193444441836,1.7934900664231277,-0.043773887065261086,4.1699193444441836,1.9096955974772283,-2.376444359673405,4.1699193444441836,2.169873803663982,-0.3235838518464531,4.1699193444441836
cremad,floor,adv,44,2,16.0,36,22.3,0.4668573889504122,0.4578647841731731,0.46305084745762715,0.4889711406714832,-0.04791633838264975,4.1699193444441836,0.38716296932605765,-0.03813911067722486,4.1699193444441836,1.8819350467744047,-0.04376110676041556,4.1699193444441836,1.595730352126576,-0.04411555708278936,4.1699193444441836,1.797029627770328,-2.5011713927403854,4.1699193444441836,2.1838481281340023,-0.35172454567691513,4.1699193444441836
cremad,floor,adv,44,3,1.0,31,23.7,0.5625507567368032,0.5610876411759276,0.560677966101695,0.15586710201837217,-0.04109045451703963,4.1699193444441836,0.08505356445384749,-0.0376652190671356,4.1699193444441836,1.7480937034671835,-0.049114080817195926,4.1699193444441836,1.6078868590064803,-0.022612890648670003,4.1699193444441836,1.6630685901378768,-1.9165166732003112,4.1699193444441836,1.9421856769752543,-0.24585899491323016,4.1699193444441836
cremad,floor,adv,44,3,4.0,33,23.2,0.5521963824289405,0.5420504342277987,0.5498305084745763,0.13062743621062634,-0.042016973307727135,4.1699193444441836,0.1368916879842974,-0.03607445076618898,4.1699193444441836,1.2903887234264437,-0.04673313240049648,4.1699193444441836,1.1492843483651174,-0.02746804259269986,4.1699193444441836,1.4432438582459342,-2.0513903954968304,4.1699193444441836,1.5159065245315615,-0.2389504538279743,4.1699193444441836
cremad,floor,adv,44,3,16.0,8,10.0,0.493149378614495,0.4665973485378158,0.488135593220339,0.37125082529043985,-0.054737283598705666,4.1699193444441836,0.36679597303623046,-0.04442588558890748,4.1699193444441836,0.6297882499851046,-0.04014037549506266,4.1699193444441836,0.5033888612319122,-0.04370618886604305,4.1699193444441836,0.8889099167784154,-1.0965726865067396,4.1699193444441836,0.8120050645515482,-0.18661172632450285,4.1699193444441836
cremad,floor,adv,44,4,1.0,32,23.4,0.561499955305265,0.5506766439813191,0.556921086675291,0.24650572146035898,-0.03559379545310559,4.247550686408009,0.18645456581826103,-0.045158008745611156,4.247550686408009,1.8074722555377756,-0.06176670388038996,4.247550686408009,1.7078496129894751,-0.049985864547994474,4.247550686408009,1.9128104817171736,-1.9531010406147349,4.247550686408009,2.1382921790033773,-0.2767949544642381,4.247550686408009
cremad,floor,adv,44,4,4.0,38,23.0,0.5433985876463753,0.5261138920826537,0.5388098318240621,0.317363840288968,-0.024029490097393413,4.247550686408009,0.19690639308294067,-0.0300283044114682,4.247550686408009,1.8798360048489209,-0.06251190064753231,4.247550686408009,1.6983356471827378,-0.0568044309322584,4.247550686408009,1.85332863070776,-2.2520222262043053,4.247550686408009,2.200489859766298,-0.3096562380611241,4.247550686408009
cremad,floor,adv,44,4,16.0,27,21.6,0.5327444802002325,0.5188064158084164,0.5310478654592496,0.20008281421121232,-0.041198519972144965,4.247550686408009,0.3697188044096502,-0.04452159569615333,4.247550686408009,1.7382154148950226,-0.057338430304538335,4.247550686408009,1.6979647779002476,-0.045254133372198524,4.247550686408009,1.7139538767114701,-2.358557112858315,4.247550686408009,1.9937684196901464,-0.2921427424674006,4.247550686408009
cremad,floor,adv,44,5,1.0,31,17.6,0.5737854782420705,0.5674464685058217,0.5700680272108843,0.21777246309115128,-0.045966946624159455,4.169716095873848,0.18387749117083096,-0.03032168552163217,4.169716095873848,1.7555380992168295,-0.06836483225766177,4.169716095873848,1.7061928299274367,-0.04668184694037869,4.169716095873848,1.5833166026854508,-2.0028621121007912,4.169716095873848,1.9186474875304267,-0.37108812512517275,4.169716095873848
cremad,floor,adv,44,5,4.0,35,15.2,0.5517650328916891,0.5363712020094799,0.5469387755102041,0.28985910310297935,-0.039019237267912565,4.169716095873848,0.16579296246057318,-0.03544231842516954,4.169716095873848,1.7197994539983377,-0.06406263958991598,4.169716095873848,1.5989786288496495,-0.05530846544100676,4.169716095873848,1.7621362152841558,-2.2717001481206367,4.169716095873848,1.9404828052701193,-0.44140737017398557,4.169716095873848
cremad,floor,adv,44,5,16.0,31,13.5,0.5504277463788257,0.545964576399072,0.5476190476190477,0.18036679706220404,-0.05785607891133271,4.169716095873848,0.24615000829557365,-0.0374713934490174,4.169716095873848,1.6702301596045062,-0.06517242374957632,4.169716095873848,1.5703041985937762,-0.04963701363302686,4.169716095873848,1.736387027846519,-2.2070695475963467,4.169716095873848,2.047858505543384,-0.39959066701856294,4.169716095873848
