dataset,mode,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
cremad,floor,43,2,0.0,33,51.8,0.6208379475821336,0.6166704333803005,0.6176271186440678,0.225824296386945,-0.017202766112283996,4.1699193444441836,0.25188240656608807,-0.04725709850825055,4.1699193444441836,1.8555602773018416,-0.05018171893619616,4.1699193444441836,1.8281141223483792,-0.040896054134814896,4.1699193444441836,1.7281307102090069,-1.9397280219596924,4.1699193444441836,1.9529003661525524,-0.25920641260240274,4.1699193444441836
cremad,floor,43,2,0.5,33,73.9,0.6196074812353882,0.6146062221968253,0.6169491525423729,0.1427043537963737,-0.02992499867662346,4.1699193444441836,0.15727592149893432,-0.029035501153269472,4.1699193444441836,1.788898310542022,-0.050135049298456025,4.1699193444441836,1.685079708636021,-0.05098210885055021,4.1699193444441836,1.5662559437536507,-1.9302684944034478,4.1699193444441836,1.8617950422890903,-0.4758546334799423,4.1699193444441836
cremad,floor,43,2,1.0,21,55.0,0.6079734219269103,0.5974862700130738,0.6033898305084746,0.1714938788811753,-0.027844994255756816,4.1699193444441836,0.21521713866713688,-0.026399553562568734,4.1699193444441836,1.2942688505879856,-0.057409793442032786,4.1699193444441836,1.237585895559841,-0.041911119474627334,4.1699193444441836,1.0224533597462488,-1.825870115091691,4.1699193444441836,1.3329388630876222,-0.3480202188107757,4.1699193444441836
cremad,floor,43,2,2.0,32,72.4,0.6125599852344039,0.6019205448576742,0.6094915254237289,0.1842081463536549,-0.038096066865938916,4.1699193444441836,0.09487904975098616,-0.03948441754667886,4.1699193444441836,1.5250637081184597,-0.03983102353171564,4.1699193444441836,1.360770341667997,-0.0348651714845003,4.1699193444441836,1.0769655018863142,-1.756176476627818,4.1699193444441836,1.5673627475469862,-0.31998779104397546,4.1699193444441836
cremad,floor,43,2,4.0,38,72.8,0.5405838562815307,0.5140135800368028,0.535593220338983,0.10236599880990926,-0.03583868466947049,4.1699193444441836,0.07452257170643861,-0.02623929348196885,4.1699193444441836,0.10912407200417817,-0.026316546409783648,4.1699193444441836,0.06281433673949532,-0.02554932534075771,4.1699193444441836,-0.13064654023793754,-1.8944901995704395,4.1699193444441836,0.6004503648239887,-0.3212591205063893,4.1699193444441836
cremad,floor,43,2,8.0,14,44.3,0.46984434600713665,0.44197742852217425,0.46576271186440676,0.21223605570700066,-0.02999723488991357,4.1699193444441836,0.11214243609863761,-0.03257640915485993,4.1699193444441836,0.2419806574869119,-0.06756143699088657,4.1699193444441836,0.2482182804884756,-0.07395214639990666,4.1699193444441836,-0.1649813851202957,-1.7565194234479566,4.1699193444441836,0.4404838219494982,-0.4058853819589583,4.1699193444441836
cremad,floor,43,2,16.0,6,29.0,0.3977605512489233,0.3266823712193693,0.3952542372881356,0.17924476428538405,-0.038819414931358764,4.1699193444441836,0.13433399112251276,-0.06010641510239978,4.1699193444441836,0.24380750311230948,-0.05539619594228906,4.1699193444441836,0.2562814195247318,-0.06011841963455922,4.1699193444441836,0.5621790510633846,-0.7299647921909402,4.1699193444441836,0.39954146361973697,-0.21691682097976095,4.1699193444441836
cremad,floor,43,3,0.0,37,53.7,0.5652454780361756,0.563833678655184,0.5654237288135593,0.24069515032855682,-0.028215695901471882,4.1699193444441836,0.32628971175505583,-0.02885560833352141,4.1699193444441836,1.6132097277703963,-0.04850654498135665,4.1699193444441836,1.562137630591157,-0.049643228232470804,4.1699193444441836,1.8881051606495118,-2.0264699100737893,4.1699193444441836,2.0806733018650925,-0.31253535836248414,4.1699193444441836
cremad,floor,43,3,0.5,37,64.2,0.560751199704688,0.5585830424724504,0.56,0.223219373650835,-0.0266149677739147,4.1699193444441836,0.2017980381029041,-0.032306169341074664,4.1699193444441836,1.7999937074113421,-0.04344862545953454,4.1699193444441836,1.6931337616053428,-0.046728604119415706,4.1699193444441836,1.822636580332777,-2.410881950557629,4.1699193444441836,2.0893669422632852,-0.3693085881660707,4.1699193444441836
cremad,floor,43,3,1.0,26,65.4,0.5409806816783561,0.5382176960808617,0.5410169491525424,0.26746723946266027,-0.02201408432158658,4.1699193444441836,0.19858742680178132,-0.024763156959760835,4.1699193444441836,1.6767248882995025,-0.03778036965375442,4.1699193444441836,1.5892827361468709,-0.043685108046039645,4.1699193444441836,1.7506582946767937,-1.8938318695248748,4.1699193444441836,1.8940298117932013,-0.3265181939355628,4.1699193444441836
